Ideal_40hr_35min_SPC47.csv,11/03/2022
Actor,Message Eval Catagory,Current Time,Transit Time,trust score,reputation,distrust score,certainty,relative factor of certainty,expected message count,unexpected message count,total message count,time stamp,registration date,communication frequency,message transit time,average transit time,time since last communication,timeout count,alert count,other action count,SD transit time,Max CommFreq,Min TSLC,DTM response
DER,Ex,1647052745.874145,0.2,0.1,0,0.0,0.1,1.0,1,0,1,1647052745.874145,1647052745.874145,0.001,0.2,0.1,0,0,0,0,0.2449489742783178,0.0,100000.0,Do nothing
DCM,Ex,1647054845.874152,0.44,0.1,0,0.0,0.1,1.0,1,0,1,1647054845.874152,1647054845.874152,0.001,0.44,0.14666666666666667,0,0,0,0,0.15318833724101408,0.0,100000.0,Do nothing
DERAS,Ex,1647056945.874156,0.44,0.1,0,0.0,0.1,1.0,1,0,1,1647056945.874156,1647056945.874156,0.001,0.44,0.11,0,0,0,0,0.1669331203406522,0.0,100000.0,Do nothing
DTM,Ex,1647059045.874158,0.15,0.1,0,0.0,0.1,1.0,1,0,1,1647059045.874158,1647059045.874158,0.001,0.15,0.03,0,0,0,0,0.04330127018922193,0.0,100000.0,Do nothing
DER,Ex,1647061145.874160,0.45,0.2,0,0.0,0.0226577575699706,1.0,2,0,2,1647061145.87416,1647052745.874145,0.00023809523766949063,0.45,0.15833333333333333,8400.00001502037,0,0,0,0.01290994448735799,0.001,8400.00001502037,Do nothing
DCM,Ex,1647063245.874163,0.45,0.2,0,0.0,0.02265775758090328,1.0,2,0,2,1647063245.874163,1647054845.874152,0.00023809523778437486,0.45,0.19,8400.000010967255,0,0,0,0.09442810316143528,0.001,8400.000010967255,Do nothing
DERAS,Ex,1647065345.874165,0.44,0.2,0,0.0,0.022657757586048072,1.0,2,0,2,1647065345.874165,1647056945.874156,0.00023809523783843803,0.44,0.15125,8400.000009059906,0,0,0,0.029398736610366683,0.001,8400.000009059906,Do nothing
DTM,Ex,1647067445.874167,0.24,0.2,0,0.0,0.022657757586048072,1.0,2,0,2,1647067445.874167,1647059045.874158,0.00023809523783843803,0.24,0.05333333333333333,8400.000009059906,0,0,0,0.019148542155126774,0.001,8400.000009059906,Do nothing
DER,Ex,1647069545.874170,0.19,0.0679732727099118,0,0.0,0.024873575601318018,1.0,3,0,3,1647069545.87417,1647052745.874145,0.0001785714283053364,0.19,0.16149999999999998,8400.00001001358,0,0,0,0.13143791662197757,0.001,8400.00001001358,Do nothing
DCM,Ex,1647071645.874172,0.25,0.06797327274270984,0,0.0,0.024873575608730925,1.0,3,0,3,1647071645.874172,1647054845.874152,0.00017857142835855485,0.25,0.19545454545454544,8400.000009059906,0,0,0,0.13433337093013986,0.001,8400.000009059906,Do nothing
DERAS,Ex,1647073745.874174,0.31,0.06797327275814422,0,0.0,0.024873575611554885,1.0,3,0,3,1647073745.874174,1647056945.874156,0.00017857142837882854,0.31,0.16447916666666665,8400.000009059906,0,0,0,0.10236595077850778,0.001,8400.000009059906,Do nothing
DTM,Ex,1647075845.874177,0.37,0.06797327275814422,0,0.0,0.02487357560731894,1.0,3,0,3,1647075845.874177,1647059045.874158,0.00017857142836869168,0.37,0.07769230769230767,8400.00001001358,0,0,0,0.057354423670105126,0.001,8400.000009059906,Do nothing
DER,Ex,1647077945.874179,0.32,0.09949430240527207,0,0.0,0.028772896298172763,1.0,4,0,4,1647077945.874179,1647052745.874145,0.00015873015851690955,0.32,0.17282142857142854,8400.000008821487,0,0,0,0.09691448592660222,0.001,8400.000008821487,Do nothing
DCM,Ex,1647080045.874181,0.44,0.0994943024349237,0,0.0,0.028772896303617207,1.0,4,0,4,1647080045.874181,1647054845.874152,0.00015873015854694466,0.44,0.21175757575757576,8400.000009059906,0,0,0,0.08625443084170713,0.001,8400.000009059906,Do nothing
DERAS,Ex,1647082145.874183,0.28,0.09949430244621954,0,0.0,0.028772896306067202,1.0,4,0,4,1647082145.874183,1647056945.874156,0.00015873015856046044,0.28,0.17169921875,8400.000008821487,0,0,0,0.09638581687387643,0.001,8400.000008821487,Do nothing
DTM,Ex,1647084245.874185,0.28,0.09949430242927576,0,0.0,0.028772896305794975,1.0,4,0,4,1647084245.874185,1647059045.874158,0.00015873015855895868,0.28,0.08959276018099546,8400.000008106232,0,0,0,0.045378000131424914,0.001,8400.000008106232,Do nothing
DER,Ex,1647086345.874188,0.29,0.1438644814908638,0,0.0,0.032916550095207116,1.0,5,0,5,1647086345.874188,1647052745.874145,0.00014880952361945798,0.29,0.1793313492063492,8400.000009059906,0,0,0,0.09246607119945432,0.001,8400.000008821487,Do nothing
DCM,Ex,1647088445.874190,0.44,0.14386448151808603,0,0.0,0.032916550100812764,1.0,5,0,5,1647088445.87419,1647054845.874152,0.0001488095236405764,0.44,0.2237703349282297,8400.000009059906,0,0,0,0.08277938157857474,0.001,8400.000009059906,Do nothing
DERAS,Ex,1647090545.874192,0.44,0.143864481530336,0,0.0,0.03291655010198061,1.0,5,0,5,1647090545.874192,1647056945.874156,0.0001488095236500797,0.44,0.1851142578125,8400.000009059906,0,0,0,0.0594102215476605,0.001,8400.000008821487,Do nothing
DTM,Ex,1647092645.874194,0.25,0.14386448152897488,0,0.0,0.03291655010011205,1.0,5,0,5,1647092645.874194,1647059045.874158,0.0001488095236500797,0.25,0.09723120017237663,8400.000008821487,0,0,0,0.05344594943380906,0.001,8400.000008106232,Do nothing
DER,Ex,1647094745.874196,0.17,0.1974993005712427,0,0.0,0.037025968429061175,1.0,6,0,6,1647094745.874196,1647052745.874145,0.00014285714268360007,0.17,0.17890719696969695,8400.000008106232,0,0,0,0.09270884437563408,0.001,8400.000008106232,Do nothing
DCM,Ex,1647096845.874199,0.3,0.19749930060487658,0,0.0,0.03702596843263429,1.0,6,0,6,1647096845.874199,1647054845.874152,0.0001428571426973862,0.3,0.2270846681922197,8400.000008821487,0,0,0,0.09634591293654732,0.001,8400.000008821487,Do nothing
DERAS,Ex,1647098945.874201,0.21,0.19749930061188364,0,0.0,0.037025968433264826,1.0,6,0,6,1647098945.874201,1647056945.874156,0.00014285714270387376,0.21,0.18615116373697915,8400.000009059906,0,0,0,0.08869222746142835,0.001,8400.000008821487,Do nothing
DTM,Ex,1647101045.874203,0.27,0.19749930060067233,0,0.0,0.037025968430112084,1.0,6,0,6,1647101045.874203,1647059045.874158,0.00014285714270387376,0.27,0.10414195216548157,8400.000009059906,0,0,0,0.048944856816976204,0.001,8400.000008106232,Do nothing
DER,Ex,1647103145.874205,0.16,0.2591817790034282,0,0.0,0.04101554304107219,1.0,7,0,7,1647103145.874205,1647052745.874145,0.00013888888872332043,0.16,0.1781799970862471,8400.000009059906,0,0,0,0.08513639611855757,0.001,8400.000008106232,Do nothing
DCM,Ex,1647105245.874207,0.23,0.25918177902844003,0,0.0,0.04101554304980332,1.0,7,0,7,1647105245.874207,1647054845.874152,0.0001388888887371178,0.23,0.22719264344435974,8400.000008106232,0,0,0,0.09334017956019597,0.001,8400.000008106232,Do nothing
DERAS,Ex,1647107345.874209,0.18,0.2591817790328538,0,0.0,0.04101554305154955,1.0,7,0,7,1647107345.874209,1647056945.874156,0.00013888888874303095,0.18,0.18593147931780132,8400.000007867813,0,0,0,0.08323075659929459,0.001,8400.000007867813,Do nothing
DTM,Ex,1647109445.874211,0.25,0.2591817790107846,0,0.0,0.041015543051355526,1.0,7,0,7,1647109445.874211,1647059045.874158,0.00013888888874237395,0.25,0.10917154002184427,8400.000008106232,0,0,0,0.05095762527518564,0.001,8400.000008106232,Do nothing
DER,Ex,1647111545.874214,0.27,0.3281243443285775,0,0.0,0.0448544154489746,1.0,8,0,8,1647111545.874214,1647052745.874145,0.0001360544216092763,0.27,0.18124066385003884,8400.000008821487,0,0,0,0.07344931704650107,0.001,8400.000008106232,Do nothing
DCM,Ex,1647113645.874216,0.15,0.3281243443984266,0,0.0,0.044854415451338954,1.0,8,0,8,1647113645.874216,1647054845.874152,0.0001360544216203096,0.15,0.22470255817196105,8400.000009059906,0,0,0,0.0887471041196303,0.001,8400.000008106232,Do nothing
DERAS,Ex,1647115745.874218,0.3,0.3281243444123964,0,0.0,0.044854415451702684,1.0,8,0,8,1647115745.874218,1647056945.874156,0.00013605442162527458,0.3,0.18949612058912002,8400.000009059906,0,0,0,0.07077350615655742,0.001,8400.000007867813,Do nothing
DTM,Ex,1647117845.874220,0.3,0.3281243444108442,0,0.0,0.04485441545424891,1.0,8,0,8,1647117845.87422,1647059045.874158,0.00013605442162527458,0.3,0.11495422062724292,8400.000008821487,0,0,0,0.042465310340395857,0.001,8400.000008106232,Do nothing
DER,Ex,1647119945.874222,0.4,0.40368973904077143,0,0.0,0.04853194392361061,1.0,9,0,9,1647119945.874222,1647052745.874145,0.00013392857127509327,0.4,0.18767476197209654,8400.000008106232,0,0,0,0.055095241919654134,0.001,8400.000008106232,Do nothing
DCM,Ex,1647122045.874224,0.42,0.4036897390620506,0,0.0,0.048531943927226526,1.0,9,0,9,1647122045.874224,1647054845.874152,0.00013392857128507172,0.42,0.2302824850813336,8400.000007867813,0,0,0,0.06603420671349884,0.001,8400.000007867813,Do nothing
DERAS,Ex,1647124145.874227,0.24,0.4036897390653241,0,0.0,0.04853194392102783,1.0,9,0,9,1647124145.874227,1647056945.874156,0.00013392857128697238,0.24,0.19089900612831115,8400.000009059906,0,0,0,0.07146988877836195,0.001,8400.000007867813,Do nothing
DTM,Ex,1647126245.874229,0.32,0.4036897390882402,0,0.0,0.04853194392240532,1.0,9,0,9,1647126245.874229,1647059045.874158,0.00013392857128697238,0.32,0.12049599844812825,8400.000009059906,0,0,0,0.03904461445607447,0.001,8400.000008106232,Do nothing
DER,Ex,1647128345.874231,0.32,0.4853194392361061,0,0.0,0.052046208967557926,1.0,10,0,10,1647128345.874231,1647052745.874145,0.00013227513212453964,0.32,0.19115700507809402,8400.000009059906,0,0,0,0.06341901175199005,0.001,8400.000008106232,Do nothing
DCM,Ex,1647130445.874233,0.24,0.4853194392722653,0,0.0,0.052046208969527566,1.0,10,0,10,1647130445.874233,1647054845.874152,0.00013227513213329988,0.24,0.23053165213053015,8400.000009059906,0,0,0,0.0774935393826734,0.001,8400.000007867813,Do nothing
DERAS,Ex,1647132545.874235,0.21,0.4853194392102783,0,0.0,0.052046208978390976,1.0,10,0,10,1647132545.874235,1647056945.874156,0.00013227513213705426,0.21,0.19137653097510338,8400.000007867813,0,0,0,0.06931261813234459,0.001,8400.000007867813,Do nothing
DTM,Ex,1647134645.874237,0.31,0.4853194392240532,0,0.0,0.05204620897822684,1.0,10,0,10,1647134645.874237,1647059045.874158,0.0001322751321366371,0.31,0.12511804726646655,8400.000008106232,0,0,0,0.04073444696610791,0.001,8400.000008106232,Do nothing
DER,Ex,1647136745.874240,0.38,0.5725082986431372,0,0.0,0.05539942952573231,1.0,11,0,11,1647136745.87424,1647052745.874145,0.0001309523808044506,0.38,0.19565326686194895,8400.000008821487,0,0,0,0.054970708118189965,0.001,8400.000008106232,Do nothing
DCM,Ex,1647138845.874242,0.28,0.5725082986648032,0,0.0,0.05539942952573231,1.0,11,0,11,1647138845.874242,1647054845.874152,0.0001309523808118843,0.28,0.23168207882516897,8400.000009059906,0,0,0,0.07201701872634944,0.001,8400.000007867813,Do nothing
DERAS,Ex,1647140945.874244,0.42,0.5725082987623007,0,0.0,0.05539942952714748,1.0,11,0,11,1647140945.874244,1647056945.874156,0.00013095238081522944,0.42,0.1965725189074874,8400.000009059906,0,0,0,0.048356876309813245,0.001,8400.000007867813,Do nothing
DTM,Ex,1647143045.874246,0.45,0.5725082987604952,0,0.0,0.0553994295302923,1.0,11,0,11,1647143045.874246,1647059045.874158,0.00013095238081522944,0.45,0.13233764621610064,8400.000008821487,0,0,0,0.01774774794547532,0.001,8400.000008106232,Do nothing
DER,Ex,1647145145.874248,0.2,0.6647931543087877,0,0.0,0.058595891351044295,1.0,12,0,12,1647145145.874248,1647052745.874145,0.00012987012972536568,0.2,0.1957477610606022,8400.000008106232,0,0,0,0.06580753324539879,0.001,8400.000008106232,Do nothing
DCM,Ex,1647147245.874250,0.32,0.6647931543087877,0,0.0,0.05859589135421937,1.0,12,0,12,1647147245.87425,1647054845.874152,0.00012987012973240283,0.32,0.23356118353101646,8400.000007867813,0,0,0,0.06680592409865645,0.001,8400.000007867813,Do nothing
DERAS,Ex,1647149345.874252,0.36,0.6647931543257697,0,0.0,0.0585958913537658,1.0,12,0,12,1647149345.874252,1647056945.874156,0.00012987012973508365,0.36,0.19997725809691472,8400.000008106232,0,0,0,0.0548000941340258,0.001,8400.000007867813,Do nothing
DTM,Ex,1647151445.874255,0.15,0.6647931543635076,0,0.0,0.0585958913481716,1.0,12,0,12,1647151445.874255,1647059045.874158,0.00012987012973374323,0.15,0.13269810241577207,8400.000009059906,0,0,0,0.05205140675096014,0.001,8400.000008106232,Do nothing
DER,Ex,1647153545.874257,0.35,0.7617465875635758,0,0.0,0.061640921572361965,1.0,13,0,13,1647153545.874257,1647052745.874145,0.00012896825382488331,0.35,0.19883280583939014,8400.000009059906,0,0,0,0.054369206885508295,0.001,8400.000008106232,Do nothing
DCM,Ex,1647155645.874259,0.34,0.7617465876048518,0,0.0,0.061640921573674144,1.0,13,0,13,1647155645.874259,1647054845.874152,0.00012896825383128924,0.34,0.23564821914805534,8400.000009059906,0,0,0,0.06315995907987923,0.001,8400.000007867813,Do nothing
DERAS,Ex,1647157745.874261,0.17,0.7617465875989554,0,0.0,0.061640921576735876,1.0,13,0,13,1647157745.874261,1647056945.874156,0.00012896825383403463,0.17,0.19940077236428172,8400.000008821487,0,0,0,0.06332253358499398,0.001,8400.000007867813,Do nothing
DTM,Ex,1647159845.874263,0.18,0.7617465875262308,0,0.0,0.06164092158358834,1.0,13,0,13,1647159845.874263,1647059045.874158,0.0001289682538337296,0.18,0.13359059104943674,8400.000008106232,0,0,0,0.04904398525897161,0.001,8400.000008106232,Do nothing
DER,Ex,1647161945.874265,0.19,0.8629729020130675,0,0.0,0.06454034559688916,1.0,14,0,14,1647161945.874265,1647052745.874145,0.00012820512806433203,0.19,0.1986692353608829,8400.000007867813,0,0,0,0.06148285057262087,0.001,8400.000007867813,Do nothing
DCM,Ex,1647164045.874267,0.33,0.8629729020314381,0,0.0,0.06454034559787555,1.0,14,0,14,1647164045.874267,1647054845.874152,0.00012820512806993028,0.33,0.23736370607263615,8400.000008106232,0,0,0,0.061798300706515055,0.001,8400.000007867813,Do nothing
DERAS,Ex,1647166145.874269,0.19,0.8629729020743022,0,0.0,0.06454034559914376,1.0,14,0,14,1647166145.874269,1647056945.874156,0.0001282051280724495,0.19,0.19923290142920527,8400.000008106232,0,0,0,0.06045570101373533,0.001,8400.000007867813,Do nothing
DTM,Ex,1647168245.874272,0.23,0.8629729021702367,0,0.0,0.06454034559294362,1.0,14,0,14,1647168245.874272,1647059045.874158,0.00012820512807104994,0.23,0.13528198418892032,8400.000009059906,0,0,0,0.04494199041349438,0.001,8400.000008106232,Do nothing
DER,Ex,1647170345.874274,0.4,0.9681051839533374,0,0.0,0.06730018451599412,1.0,15,0,15,1647170345.874274,1647052745.874145,0.00012755102026826447,0.4,0.2021404554408677,8400.000009059906,0,0,0,0.046189569260955944,0.001,8400.000007867813,Do nothing
DCM,Ex,1647172445.874276,0.31,0.9681051839681333,0,0.0,0.06730018452076961,1.0,15,0,15,1647172445.874276,1647054845.874152,0.0001275510202736949,0.31,0.2385948296985237,8400.000008821487,0,0,0,0.061036673342971165,0.001,8400.000007867813,Do nothing
DERAS,Ex,1647174545.874278,0.22,0.9681051839871564,0,0.0,0.06730018451995096,1.0,15,0,15,1647174545.874278,1647056945.874156,0.00012755102027576368,0.22,0.19957901973871853,8400.000009059906,0,0,0,0.05749137858035961,0.001,8400.000007867813,Do nothing
DTM,Ex,1647176645.874280,0.27,0.9681051838941543,0,0.0,0.06730018452950191,1.0,15,0,15,1647176645.87428,1647059045.874158,0.00012755102027576368,0.27,0.13749047625139704,8400.000007867813,0,0,0,0.04105212377421447,0.001,8400.000007867813,Do nothing
DER,Ex,1647178745.874282,0.3,1.076802952255906,0,0.0,0.0699264806710703,1.0,16,0,16,1647178745.874282,1647052745.874145,0.00012698412684620584,0.3,0.20371883519182146,8400.000007867813,0,0,0,0.053463787625644604,0.001,8400.000007867813,Do nothing
DCM,Ex,1647180845.874285,0.21,1.0768029523323137,0,0.0,0.06992648066326367,1.0,16,0,16,1647180845.874285,1647054845.874152,0.0001269841268500503,0.21,0.23814094351283285,8400.000009059906,0,0,0,0.06275218255419396,0.001,8400.000007867813,Do nothing
DERAS,Ex,1647182945.874287,0.41,1.0768029523192153,0,0.0,0.06992648066643925,1.0,16,0,16,1647182945.874287,1647056945.874156,0.00012698412685221286,0.41,0.20286684755530104,8400.000008821487,0,0,0,0.04301978977024183,0.001,8400.000007867813,Do nothing
DTM,Ex,1647185045.874289,0.4,1.0768029524720306,0,0.0,0.06992648066432221,1.0,16,0,16,1647185045.874289,1647059045.874158,0.00012698412685197257,0.4,0.14152908430906785,8400.000009059906,0,0,0,0.023889483437287137,0.001,8400.000007867813,Do nothing
DER,Ex,1647187145.874291,0.27,1.188750171408195,0,0.0,0.07242519453067357,1.0,17,0,17,1647187145.874291,1647052745.874145,0.00012648809510077267,0.27,0.20472309526467264,8400.000009059906,0,0,0,0.05361216577871172,0.001,8400.000007867813,Do nothing
DCM,Ex,1647189245.874293,0.44,1.1887501712754822,0,0.0,0.07242519454146577,1.0,17,0,17,1647189245.874293,1647054845.874152,0.00012648809510526035,0.44,0.2411537652514473,8400.000008106232,0,0,0,0.0480428754843468,0.001,8400.000007867813,Do nothing
DERAS,Ex,1647191345.874295,0.27,1.1887501713294673,0,0.0,0.07242519454262208,1.0,17,0,17,1647191345.874295,1647056945.874156,0.00012648809510727978,0.27,0.20385409979713484,8400.000008106232,0,0,0,0.05265037435722761,0.001,8400.000007867813,Do nothing
DTM,Ex,1647193445.874297,0.34,1.1887501712934776,0,0.0,0.07242519454467775,1.0,17,0,17,1647193445.874297,1647059045.874158,0.00012648809510727978,0.34,0.14440547439154514,8400.000007867813,0,0,0,0.03363413948755136,0.001,8400.000007867813,Do nothing
