Ideal_40hr_15min_SPC17.csv,11/03/2022
Actor,Message Eval Catagory,Current Time,Transit Time,trust score,reputation,distrust score,certainty,relative factor of certainty,expected message count,unexpected message count,total message count,time stamp,registration date,communication frequency,message transit time,average transit time,time since last communication,timeout count,alert count,other action count,SD transit time,Max CommFreq,Min TSLC,DTM response
DER,Ex,1647052499.198466,0.22,0.1,0,0.0,0.1,1.0,1,0,1,1647052499.198466,1647052499.198466,0.001,0.22,0.11,0,0,0,0,0.24819347291981714,0.0,100000.0,Do nothing
DCM,Ex,1647053399.198474,0.28,0.1,0,0.0,0.1,1.0,1,0,1,1647053399.198474,1647053399.198474,0.001,0.28,0.09333333333333334,0,0,0,0,0.08640987597877145,0.0,100000.0,Do nothing
DERAS,Ex,1647054299.198477,0.23,0.1,0,0.0,0.1,1.0,1,0,1,1647054299.198477,1647054299.198477,0.001,0.23,0.0575,0,0,0,0,0.03915780041490244,0.0,100000.0,Do nothing
DTM,Ex,1647055199.198480,0.15,0.1,0,0.0,0.1,1.0,1,0,1,1647055199.19848,1647055199.19848,0.001,0.15,0.03,0,0,0,0,0.04330127018922193,0.0,100000.0,Do nothing
DER,Ex,1647056099.198482,0.26,0.2,0,0.0,0.05286810085654544,1.0,2,0,2,1647056099.198482,1647052499.198466,0.0005555555530904252,0.26,0.135,3600.000015974045,0,0,0,0.13856406460551018,0.001,3600.000015974045,Do nothing
DCM,Ex,1647056999.198484,0.36,0.2,0,0.0,0.05286810094407834,1.0,2,0,2,1647056999.198484,1647053399.198474,0.00055555555401025,0.36,0.13142857142857142,3600.0000100135803,0,0,0,0.0768424485864545,0.001,3600.0000100135803,Do nothing
DERAS,Ex,1647057899.198486,0.34,0.2,0,0.0,0.052868100958083586,1.0,2,0,2,1647057899.198486,1647054299.198477,0.0005555555541574219,0.34,0.0928125,3600.000009059906,0,0,0,0.02150581316760658,0.001,3600.000009059906,Do nothing
DTM,Ex,1647058799.198489,0.38,0.2,0,0.0,0.052868100958083586,1.0,2,0,2,1647058799.198489,1647055199.19848,0.0005555555541574219,0.38,0.06888888888888889,3600.000009059906,0,0,0,0.08952032667997188,0.001,3600.000009059906,Do nothing
DER,Ex,1647059699.198491,0.35,0.1586043025696363,0,0.0,0.058038342954430215,1.0,3,0,3,1647059699.198491,1647052499.198466,0.0004166666652179427,0.35,0.1565,3600.000009059906,0,0,0,0.09501461875826152,0.001,3600.000009059906,Do nothing
DCM,Ex,1647060599.198493,0.28,0.158604302832235,0,0.0,0.05803834300247681,1.0,3,0,3,1647060599.198493,1647053399.198474,0.00041666666556287695,0.28,0.14493506493506494,3600.000009059906,0,0,0,0.10165385626480923,0.001,3600.000009059906,Do nothing
DERAS,Ex,1647061499.198495,0.37,0.15860430287425076,0,0.0,0.05803834301208612,1.0,3,0,3,1647061499.198495,1647054299.198477,0.0004166666656318638,0.37,0.11591145833333334,3600.0000088214874,0,0,0,0.03484000226142012,0.001,3600.0000088214874,Do nothing
DTM,Ex,1647062399.198498,0.26,0.15860430287425076,0,0.0,0.058038343010164264,1.0,3,0,3,1647062399.198498,1647055199.19848,0.0004166666656180664,0.26,0.0835897435897436,3600.000009059906,0,0,0,0.05315139908855857,0.001,3600.000009059906,Do nothing
DER,Ex,1647063299.198500,0.28,0.23215337181772086,0,0.0,0.06713675790880817,1.0,4,0,4,1647063299.1985,1647052499.198466,0.0003703703692093471,0.28,0.16532142857142856,3600.0000088214874,0,0,0,0.10028475939559793,0.001,3600.0000088214874,Do nothing
DCM,Ex,1647064199.198502,0.17,0.23215337200990724,0,0.0,0.06713675794437851,1.0,4,0,4,1647064199.198502,1647053399.198474,0.0003703703694055764,0.17,0.1466060606060606,3600.000009059906,0,0,0,0.10083402970264044,0.001,3600.000009059906,Do nothing
DERAS,Ex,1647065099.198504,0.42,0.2321533720483445,0,0.0,0.06713675794734271,1.0,4,0,4,1647065099.198504,1647054299.198477,0.0003703703694464575,0.42,0.1349169921875,3600.000009059906,0,0,0,0.0219086051396858,0.001,3600.0000088214874,Do nothing
DTM,Ex,1647065999.198506,0.4,0.23215337204065706,0,0.0,0.06713675795623529,1.0,4,0,4,1647065999.198506,1647055199.19848,0.00037037036947098616,0.4,0.10220211161387634,3600.0000081062317,0,0,0,0.039020820524293696,0.001,3600.0000081062317,Do nothing
DER,Ex,1647066899.198508,0.25,0.3356837895440409,0,0.0,0.07680528343195123,1.0,5,0,5,1647066899.198508,1647052499.198466,0.000347222221210415,0.25,0.17002579365079365,3600.0000081062317,0,0,0,0.09357480517923827,0.001,3600.0000081062317,Do nothing
DCM,Ex,1647067799.198511,0.25,0.33568378972189256,0,0.0,0.07680528345865595,1.0,5,0,5,1647067799.198511,1647053399.198474,0.000347222221331142,0.25,0.15204784688995215,3600.0000088214874,0,0,0,0.08373216627420078,0.001,3600.0000088214874,Do nothing
