Ideal_40hr_35min_SPC57.csv,11/03/2022
Actor,Message Eval Catagory,Current Time,Transit Time,trust score,reputation,distrust score,certainty,relative factor of certainty,expected message count,unexpected message count,total message count,time stamp,registration date,communication frequency,message transit time,average transit time,time since last communication,timeout count,alert count,other action count,SD transit time,Max CommFreq,Min TSLC,DTM response
DER,Ex,1647052798.717396,0.15,0.1,0,0.0,0.1,1.0,1,0,1,1647052798.717396,1647052798.717396,0.001,0.15,0.075,0,0,0,0,0.229128784747792,0.0,100000.0,Do nothing
DCM,Ex,1647054898.717404,0.32,0.1,0,0.0,0.1,1.0,1,0,1,1647054898.717404,1647054898.717404,0.001,0.32,0.10666666666666667,0,0,0,0,0.04618802153517007,0.0,100000.0,Do nothing
DERAS,Ex,1647056998.717408,0.37,0.1,0,0.0,0.1,1.0,1,0,1,1647056998.717408,1647056998.717408,0.001,0.37,0.0925,0,0,0,0,0.1216552506059644,0.0,100000.0,Do nothing
DTM,Ex,1647059098.717410,0.18,0.1,0,0.0,0.1,1.0,1,0,1,1647059098.71741,1647059098.71741,0.001,0.18,0.036,0,0,0,0,0.029999999999999995,0.0,100000.0,Do nothing
DER,Ex,1647061198.717413,0.26,0.2,0,0.0,0.022657757564825808,1.0,2,0,2,1647061198.717413,1647052798.717396,0.00023809523761542746,0.26,0.10583333333333333,8400.00001692772,0,0,0,0.10745541711178021,0.001,8400.00001692772,Do nothing
DCM,Ex,1647063298.717415,0.25,0.2,0,0.0,0.02265775758026018,1.0,2,0,2,1647063298.717415,1647054898.717404,0.00023809523777761698,0.25,0.12714285714285714,8400.000011205673,0,0,0,0.12336228746360846,0.001,8400.000011205673,Do nothing
DERAS,Ex,1647065398.717418,0.28,0.2,0,0.0,0.022657757583475678,1.0,2,0,2,1647065398.717418,1647056998.717408,0.00023809523781140646,0.28,0.1159375,8400.00001001358,0,0,0,0.09519716382329885,0.001,8400.00001001358,Do nothing
DTM,Ex,1647067498.717420,0.42,0.2,0,0.0,0.022657757583475678,1.0,2,0,2,1647067498.71742,1647059098.71741,0.00023809523781140646,0.42,0.07866666666666666,8400.00001001358,0,0,0,0.1016202079640987,0.001,8400.00001001358,Do nothing
DER,Ex,1647069598.717422,0.19,0.06797327269447742,0,0.0,0.024873575599906033,1.0,3,0,3,1647069598.717422,1647052798.717396,0.00017857142829519955,0.19,0.11425,8400.000009059906,0,0,0,0.10448728435839738,0.001,8400.000009059906,Do nothing
DCM,Ex,1647071698.717424,0.39,0.06797327274078055,0,0.0,0.024873575608730925,1.0,3,0,3,1647071698.717424,1647054898.717404,0.00017857142835855485,0.39,0.15103896103896106,8400.000008821487,0,0,0,0.06965965498383933,0.001,8400.000008821487,Do nothing
DERAS,Ex,1647073798.717427,0.31,0.06797327275042703,0,0.0,0.024873575610142903,1.0,3,0,3,1647073798.717427,1647056998.717408,0.00017857142836869168,0.31,0.132109375,8400.000009059906,0,0,0,0.08087588695593446,0.001,8400.000009059906,Do nothing
DTM,Ex,1647075898.717429,0.22,0.06797327275042703,0,0.0,0.0248735756104959,1.0,3,0,3,1647075898.717429,1647059098.71741,0.0001785714283712259,0.22,0.08953846153846154,8400.000008821487,0,0,0,0.06978844711288072,0.001,8400.000008821487,Do nothing
DER,Ex,1647077998.717431,0.4,0.09949430239962413,0,0.0,0.028772896296811654,1.0,4,0,4,1647077998.717431,1647052798.717396,0.00015873015850940077,0.4,0.1346607142857143,8400.000009059906,0,0,0,0.03957535585700767,0.001,8400.000009059906,Do nothing
DCM,Ex,1647080098.717433,0.25,0.0994943024349237,0,0.0,0.02877289630280054,1.0,4,0,4,1647080098.717433,1647054898.717404,0.00015873015854694466,0.25,0.15763636363636366,8400.000009059906,0,0,0,0.09742986631275705,0.001,8400.000008821487,Do nothing
DERAS,Ex,1647082198.717435,0.21,0.09949430244057161,0,0.0,0.028772896306067202,1.0,4,0,4,1647082198.717435,1647056998.717408,0.00015873015856046044,0.21,0.13697753906250001,8400.000007867813,0,0,0,0.08967367053656274,0.001,8400.000007867813,Do nothing
DTM,Ex,1647084298.717438,0.45,0.0994943024419836,0,0.0,0.02877289630416165,1.0,4,0,4,1647084298.717438,1647059098.71741,0.00015873015855445344,0.45,0.1107420814479638,8400.000009059906,0,0,0,0.056715083344142526,0.001,8400.000008821487,Do nothing
DER,Ex,1647086398.717440,0.3,0.14386448148405828,0,0.0,0.03291655009520711,1.0,5,0,5,1647086398.71744,1647052798.717396,0.0001488095236152343,0.3,0.14384623015873016,8400.000008821487,0,0,0,0.07445663737822979,0.001,8400.000008821487,Do nothing
DCM,Ex,1647088498.717442,0.25,0.14386448151400272,0,0.0,0.03291655009987849,1.0,5,0,5,1647088498.717442,1647054898.717404,0.0001488095236405764,0.25,0.1624976076555024,8400.000009059906,0,0,0,0.08800463957611468,0.001,8400.000008821487,Do nothing
DERAS,Ex,1647090598.717444,0.29,0.143864481530336,0,0.0,0.0329165500982435,1.0,5,0,5,1647090598.717444,1647056998.717408,0.0001488095236500797,0.29,0.14462866210937503,8400.000009059906,0,0,0,0.07263903127886262,0.001,8400.000007867813,Do nothing
DTM,Ex,1647092698.717446,0.32,0.14386448152080825,0,0.0,0.03291655010291488,1.0,5,0,5,1647092698.717446,1647059098.71741,0.0001488095236500797,0.32,0.12070674423615599,8400.000008106232,0,0,0,0.05183831126662229,0.001,8400.000008106232,Do nothing
DER,Ex,1647094798.717449,0.4,0.19749930057124265,0,0.0,0.0370259684263288,1.0,6,0,6,1647094798.717449,1647052798.717396,0.0001428571426771125,0.4,0.15548958333333332,8400.000009059906,0,0,0,0.05025083529124541,0.001,8400.000008821487,Do nothing
DCM,Ex,1647096898.717451,0.15,0.19749930059927095,0,0.0,0.03702596843137319,1.0,6,0,6,1647096898.717451,1647054898.717404,0.00014285714269657524,0.15,0.161954233409611,8400.000009059906,0,0,0,0.08629465235668282,0.001,8400.000008821487,Do nothing
DERAS,Ex,1647098998.717453,0.18,0.197499300589461,0,0.0,0.037025968429061175,1.0,6,0,6,1647098998.717453,1647056998.717408,0.00014285714270387376,0.18,0.14610246785481776,8400.000009059906,0,0,0,0.07794525030416215,0.001,8400.000007867813,Do nothing
