Ideal_40hr_60min_SPC96.csv,11/03/2022
Actor,Message Eval Catagory,Current Time,Transit Time,trust score,reputation,distrust score,certainty,relative factor of certainty,expected message count,unexpected message count,total message count,time stamp,registration date,communication frequency,message transit time,average transit time,time since last communication,timeout count,alert count,other action count,SD transit time,Max CommFreq,Min TSLC,DTM response
DER,Ex,1647053109.572121,0.3,0.1,0,0.0,0.1,1.0,1,0,1,1647053109.572121,1647053109.572121,0.001,0.3,0.15,0,0,0,0,0.2449489742783178,0.0,100000.0,Do nothing
DCM,Ex,1647056709.572128,0.32,0.1,0,0.0,0.1,1.0,1,0,1,1647056709.572128,1647056709.572128,0.001,0.32,0.10666666666666667,0,0,0,0,0.04618802153517007,0.0,100000.0,Do nothing
DERAS,Ex,1647060309.572131,0.29,0.1,0,0.0,0.1,1.0,1,0,1,1647060309.572131,1647060309.572131,0.001,0.29,0.0725,0,0,0,0,0.0621825270205921,0.0,100000.0,Do nothing
DTM,Ex,1647063909.572133,0.42,0.1,0,0.0,0.1,1.0,1,0,1,1647063909.572133,1647063909.572133,0.001,0.42,0.08399999999999999,0,0,0,0,0.15198684153570663,0.0,100000.0,Do nothing
DER,Ex,1647067509.572135,0.34,0.2,0,0.0,0.013217025259872298,1.0,2,0,2,1647067509.572135,1647053109.572121,0.00013888888875321473,0.34,0.18166666666666667,14400.000014066696,0,0,0,0.15301416056474423,0.001,14400.000014066696,Do nothing
DCM,Ex,1647071109.572137,0.45,0.2,0,0.0,0.013217025264467773,1.0,2,0,2,1647071109.572137,1647056709.572128,0.00013888888880150553,0.45,0.15571428571428572,14400.000009059906,0,0,0,0.014226065948847344,0.001,14400.000009059906,Do nothing
DERAS,Ex,1647074709.572139,0.18,0.2,0,0.0,0.013217025265343105,1.0,2,0,2,1647074709.572139,1647060309.572131,0.0001388888888107038,0.18,0.0859375,14400.000008106232,0,0,0,0.0975320460156558,0.001,14400.000008106232,Do nothing
DTM,Ex,1647078309.572142,0.44,0.2,0,0.0,0.013217025264686606,1.0,2,0,2,1647078309.572142,1647063909.572133,0.0001388888888038051,0.44,0.12355555555555554,14400.000008821487,0,0,0,0.06430828527923566,0.001,14400.000008821487,Do nothing
DER,Ex,1647081909.572144,0.35,0.03965107577961689,0,0.0,0.014509585777405179,1.0,3,0,3,1647081909.572144,1647053109.572121,0.0001041666665830201,0.35,0.19849999999999998,14400.000009059906,0,0,0,0.12453617650811052,0.001,14400.000009059906,Do nothing
DCM,Ex,1647085509.572146,0.15,0.039651075793403316,0,0.0,0.014509585780047742,1.0,3,0,3,1647085509.572146,1647056709.572128,0.00010416666660199149,0.15,0.1551948051948052,14400.000008821487,0,0,0,0.12492075410112927,0.001,14400.000008821487,Do nothing
