Ideal_40hr_35min_SPC60.csv,11/03/2022
Actor,Message Eval Catagory,Current Time,Transit Time,trust score,reputation,distrust score,certainty,relative factor of certainty,expected message count,unexpected message count,total message count,time stamp,registration date,communication frequency,message transit time,average transit time,time since last communication,timeout count,alert count,other action count,SD transit time,Max CommFreq,Min TSLC,DTM response
DER,Ex,1647052827.003836,0.29,0.1,0,0.0,0.1,1.0,1,0,1,1647052827.003836,1647052827.003836,0.001,0.29,0.145,0,0,0,0,0.2467792535850613,0.0,100000.0,Do nothing
DCM,Ex,1647054927.003842,0.23,0.1,0,0.0,0.1,1.0,1,0,1,1647054927.003842,1647054927.003842,0.001,0.23,0.07666666666666667,0,0,0,0,0.10901070283845223,0.0,100000.0,Do nothing
DERAS,Ex,1647057027.003845,0.25,0.1,0,0.0,0.1,1.0,1,0,1,1647057027.003845,1647057027.003845,0.001,0.25,0.0625,0,0,0,0,0.0,0.0,100000.0,Do nothing
DTM,Ex,1647059127.003848,0.39,0.1,0,0.0,0.1,1.0,1,0,1,1647059127.003848,1647059127.003848,0.001,0.39,0.078,0,0,0,0,0.136106575888162,0.0,100000.0,Do nothing
DER,Ex,1647061227.003850,0.4,0.2,0,0.0,0.022657757572542996,1.0,2,0,2,1647061227.00385,1647052827.003836,0.00023809523769652223,0.4,0.1875,8400.000014066696,0,0,0,0.1307669683062202,0.001,8400.000014066696,Do nothing
DCM,Ex,1647063327.003852,0.24,0.2,0,0.0,0.022657757584118778,1.0,2,0,2,1647063327.003852,1647054927.003842,0.00023809523781816435,0.24,0.1,8400.000009775162,0,0,0,0.10066445913694333,0.001,8400.000009775162,Do nothing
DERAS,Ex,1647065427.003854,0.25,0.2,0,0.0,0.022657757586048072,1.0,2,0,2,1647065427.003854,1647057027.003845,0.00023809523783843803,0.25,0.0859375,8400.000009059906,0,0,0,0.0747017880833996,0.001,8400.000009059906,Do nothing
DTM,Ex,1647067527.003856,0.38,0.2,0,0.0,0.02265775758926357,1.0,2,0,2,1647067527.003856,1647059127.003848,0.00023809523787222752,0.38,0.11155555555555556,8400.000007867813,0,0,0,0.02001388406970409,0.001,8400.000007867813,Do nothing
DER,Ex,1647069627.003858,0.31,0.06797327271762899,0,0.0,0.024873575605553967,1.0,3,0,3,1647069627.003858,1647052827.003836,0.00017857142833574695,0.31,0.19975,8400.000008106232,0,0,0,0.13407087677791923,0.001,8400.000008106232,Do nothing
DCM,Ex,1647071727.003860,0.26,0.06797327275235633,0,0.0,0.02487357561190788,1.0,3,0,3,1647071727.00386,1647054927.003842,0.00017857142838136275,0.26,0.11454545454545455,8400.000008106232,0,0,0,0.08540811117537639,0.001,8400.000008106232,Do nothing
DERAS,Ex,1647073827.003862,0.33,0.06797327275814422,0,0.0,0.024873575613319862,1.0,3,0,3,1647073827.003862,1647057027.003845,0.00017857142839149958,0.33,0.10627604166666667,8400.000007867813,0,0,0,0.048369239536438166,0.001,8400.000007867813,Do nothing
DTM,Ex,1647075927.003864,0.37,0.06797327276779071,0,0.0,0.024873575614025853,1.0,3,0,3,1647075927.003864,1647059127.003848,0.00017857142840163644,0.37,0.13143589743589745,8400.000008106232,0,0,0,0.05462863488398508,0.001,8400.000007867813,Do nothing
DER,Ex,1647078027.003866,0.23,0.09949430242221587,0,0.0,0.028772896302528318,1.0,4,0,4,1647078027.003866,1647052827.003836,0.00015873015854093764,0.23,0.2019107142857143,8400.000007867813,0,0,0,0.12245979380556339,0.001,8400.000007867813,Do nothing
DCM,Ex,1647080127.003868,0.41,0.09949430244763152,0,0.0,0.02877289630715609,1.0,4,0,4,1647080127.003868,1647054927.003842,0.00015873015856646746,0.41,0.13424242424242425,8400.000008106232,0,0,0,0.030596522451860248,0.001,8400.000008106232,Do nothing
DERAS,Ex,1647082227.003870,0.32,0.09949430245327945,0,0.0,0.028772896307428308,1.0,4,0,4,1647082227.00387,1647057027.003845,0.00015873015857247448,0.32,0.11963378906250001,8400.000008106232,0,0,0,0.05844776722044698,0.001,8400.000007867813,Do nothing
DTM,Ex,1647084327.003872,0.18,0.09949430245610341,0,0.0,0.02877289630960609,1.0,4,0,4,1647084327.003872,1647059127.003848,0.00015873015857998326,0.18,0.13429260935143292,8400.000007867813,0,0,0,0.08858296636836228,0.001,8400.000007867813,Do nothing
DER,Ex,1647086427.003874,0.34,0.14386448151264158,0,0.0,0.03291655009987849,1.0,5,0,5,1647086427.003874,1647052827.003836,0.0001488095236405764,0.34,0.2095823412698413,8400.000008106232,0,0,0,0.09780893262676627,0.001,8400.000007867813,Do nothing
DCM,Ex,1647088527.003876,0.43,0.14386448153578046,0,0.0,0.032916550105017005,1.0,5,0,5,1647088527.003876,1647054927.003842,0.000148809523659583,0.43,0.1498086124401914,8400.000007867813,0,0,0,0.03545956606900144,0.001,8400.000007867813,Do nothing
DERAS,Ex,1647090627.003878,0.28,0.14386448153714154,0,0.0,0.032916550104783435,1.0,5,0,5,1647090627.003878,1647057027.003845,0.00014880952366275074,0.28,0.127652099609375,8400.000008106232,0,0,0,0.06599424239115785,0.001,8400.000007867813,Do nothing
DTM,Ex,1647092727.003880,0.32,0.14386448154803044,0,0.0,0.032916550105951285,1.0,5,0,5,1647092727.00388,1647059127.003848,0.00014880952366803037,0.32,0.1431358184299361,8400.000008106232,0,0,0,0.06469522912178094,0.001,8400.000007867813,Do nothing
DER,Ex,1647094827.003882,0.16,0.19749930059927095,0,0.0,0.03702596843347502,1.0,6,0,6,1647094827.003882,1647052827.003836,0.00014285714270063,0.16,0.2073285984848485,8400.000007867813,0,0,0,0.10124505233955482,0.001,8400.000007867813,Do nothing
DCM,Ex,1647096927.003884,0.3,0.19749930063010201,0,0.0,0.0370259684359972,1.0,6,0,6,1647096927.003884,1647054927.003842,0.00014285714271441608,0.3,0.15633867276887872,8400.000008106232,0,0,0,0.07112129731564754,0.001,8400.000007867813,Do nothing
DERAS,Ex,1647099027.003886,0.42,0.1974993006287006,0,0.0,0.037025968437888856,1.0,6,0,6,1647099027.003886,1647057027.003845,0.00014285714271765988,0.42,0.13983326212565106,8400.000007867813,0,0,0,0.02722462437285373,0.001,8400.000007867813,Do nothing
DTM,Ex,1647101127.003888,0.43,0.1974993006357077,0,0.0,0.037025968438939766,1.0,6,0,6,1647101127.003888,1647059127.003848,0.0001428571427217146,0.43,0.15461038569273866,8400.000007867813,0,0,0,0.03608946500112094,0.001,8400.000007867813,Do nothing
