Ideal_40hr_30min_SPC31.csv,11/03/2022
Actor,Message Eval Catagory,Current Time,Transit Time,trust score,reputation,distrust score,certainty,relative factor of certainty,expected message count,unexpected message count,total message count,time stamp,registration date,communication frequency,message transit time,average transit time,time since last communication,timeout count,alert count,other action count,SD transit time,Max CommFreq,Min TSLC,DTM response
DER,Ex,1647052639.779743,0.16,0.1,0,0.0,0.1,1.0,1,0,1,1647052639.779743,1647052639.779743,0.001,0.16,0.08,0,0,0,0,0.23323807579381203,0.0,100000.0,Do nothing
DCM,Ex,1647054439.779750,0.2,0.1,0,0.0,0.1,1.0,1,0,1,1647054439.77975,1647054439.77975,0.001,0.2,0.06666666666666667,0,0,0,0,0.11547005383792514,0.0,100000.0,Do nothing
DERAS,Ex,1647056239.779753,0.39,0.1,0,0.0,0.1,1.0,1,0,1,1647056239.779753,1647056239.779753,0.001,0.39,0.0975,0,0,0,0,0.13490737563232044,0.0,100000.0,Do nothing
DTM,Ex,1647058039.779755,0.45,0.1,0,0.0,0.1,1.0,1,0,1,1647058039.779755,1647058039.779755,0.001,0.45,0.09,0,0,0,0,0.16770509831248423,0.0,100000.0,Do nothing
DER,Ex,1647059839.779758,0.2,0.2,0,0.0,0.026434050490421072,1.0,2,0,2,1647059839.779758,1647052639.779743,0.0002777777771982882,0.2,0.10000000000000002,7200.0000150203705,0,0,0,0.12328828005937953,0.001,7200.0000150203705,Do nothing
DCM,Ex,1647061639.779760,0.43,0.2,0,0.0,0.026434050509678307,1.0,2,0,2,1647061639.77976,1647054439.77975,0.0002777777774006496,0.43,0.11857142857142858,7200.000009775162,0,0,0,0.07922742029742055,0.001,7200.000009775162,Do nothing
DERAS,Ex,1647063439.779762,0.17,0.2,0,0.0,0.0264340505123043,1.0,2,0,2,1647063439.779762,1647056239.779753,0.0002777777774282444,0.17,0.1065625,7200.000009059906,0,0,0,0.11602801385872293,0.001,7200.000009059906,Do nothing
DTM,Ex,1647065239.779764,0.4,0.2,0,0.0,0.026434050513179624,1.0,2,0,2,1647065239.779764,1647058039.779755,0.0002777777774374426,0.4,0.12444444444444445,7200.000008821487,0,0,0,0.00745355992499916,0.001,7200.000008821487,Do nothing
DER,Ex,1647067039.779766,0.31,0.07930215147126321,0,0.0,0.029019171531507758,1.0,3,0,3,1647067039.779766,1647052639.779743,0.00020833333299874707,0.31,0.12100000000000002,7200.000008106232,0,0,0,0.07881060278357929,0.001,7200.000008106232,Do nothing
DCM,Ex,1647068839.779768,0.45,0.07930215152903491,0,0.0,0.02901917154207801,1.0,3,0,3,1647068839.779768,1647054439.77975,0.00020833333307463263,0.45,0.1487012987012987,7200.000008106232,0,0,0,0.006644986392449854,0.001,7200.000008106232,Do nothing
DERAS,Ex,1647070639.779770,0.43,0.0793021515369129,0,0.0,0.029019171543999876,1.0,3,0,3,1647070639.77977,1647056239.779753,0.00020833333308843,0.43,0.133515625,7200.000007867813,0,0,0,0.02248737019266188,0.001,7200.000007867813,Do nothing
DTM,Ex,1647072439.779772,0.22,0.07930215153953887,0,0.0,0.029019171543999876,1.0,3,0,3,1647072439.779772,1647058039.779755,0.00020833333308843,0.22,0.1317948717948718,7200.000008106232,0,0,0,0.09607837493970289,0.001,7200.000008106232,Do nothing
DER,Ex,1647074239.779774,0.24,0.11607668612603103,0,0.0,0.03356837901146484,1.0,4,0,4,1647074239.779774,1647052639.779743,0.00018518518491945804,0.24,0.12950000000000003,7200.000007867813,0,0,0,0.08811705501556091,0.001,7200.000007867813,Do nothing
DCM,Ex,1647076039.779776,0.17,0.11607668616831204,0,0.0,0.03356837901924584,1.0,4,0,4,1647076039.779776,1647054439.77975,0.00018518518496238317,0.17,0.1501212121212121,7200.000008106232,0,0,0,0.10229524248832497,0.001,7200.000008106232,Do nothing
DERAS,Ex,1647077839.779778,0.45,0.1160766861759995,0,0.0,0.033568379019616366,1.0,4,0,4,1647077839.779778,1647056239.779753,0.00018518518497055941,0.45,0.15329589843750002,7200.000008106232,0,0,0,0.026929450653513168,0.001,7200.000007867813,Do nothing
DTM,Ex,1647079639.779780,0.21,0.1160766861759995,0,0.0,0.033568379021098466,1.0,4,0,4,1647079639.77978,1647058039.779755,0.00018518518497260346,0.21,0.136395173453997,7200.000007867813,0,0,0,0.08659247099593881,0.001,7200.000007867813,Do nothing
DER,Ex,1647081439.779782,0.18,0.1678418950573242,0,0.0,0.038402641774471655,1.0,5,0,5,1647081439.779782,1647052639.779743,0.00017361111087540603,0.18,0.1323055555555556,7200.000008106232,0,0,0,0.08513503307222682,0.001,7200.000007867813,Do nothing
DCM,Ex,1647083239.779784,0.15,0.1678418950962292,0,0.0,0.03840264178273741,1.0,5,0,5,1647083239.779784,1647054439.77975,0.000173611110907025,0.15,0.15011483253588515,7200.000007867813,0,0,0,0.09132755892757885,0.001,7200.000007867813,Do nothing
DERAS,Ex,1647085039.779786,0.36,0.16784189509808184,0,0.0,0.03840264178241949,1.0,5,0,5,1647085039.779786,1647056239.779753,0.00017361111091133668,0.36,0.16363110351562501,7200.000008106232,0,0,0,0.06852491938324529,0.001,7200.000007867813,Do nothing
