Ideal_40hr_40min_SPC71.csv,11/03/2022
Actor,Message Eval Catagory,Current Time,Transit Time,trust score,reputation,distrust score,certainty,relative factor of certainty,expected message count,unexpected message count,total message count,time stamp,registration date,communication frequency,message transit time,average transit time,time since last communication,timeout count,alert count,other action count,SD transit time,Max CommFreq,Min TSLC,DTM response
DER,Ex,1647052899.514245,0.41,0.1,0,0.0,0.1,1.0,1,0,1,1647052899.514245,1647052899.514245,0.001,0.41,0.205,0,0,0,0,0.1920937271229855,0.0,100000.0,Do nothing
DCM,Ex,1647055299.514252,0.17,0.1,0,0.0,0.1,1.0,1,0,1,1647055299.514252,1647055299.514252,0.001,0.17,0.05666666666666667,0,0,0,0,0.11782755761422424,0.0,100000.0,Do nothing
DERAS,Ex,1647057699.514255,0.31,0.1,0,0.0,0.1,1.0,1,0,1,1647057699.514255,1647057699.514255,0.001,0.31,0.0775,0,0,0,0,0.07874007874011812,0.0,100000.0,Do nothing
DTM,Ex,1647060099.514257,0.3,0.1,0,0.0,0.1,1.0,1,0,1,1647060099.514257,1647060099.514257,0.001,0.3,0.06,0,0,0,0,0.08660254037844387,0.0,100000.0,Do nothing
DER,Ex,1647062499.514260,0.25,0.2,0,0.0,0.01982553787815563,1.0,2,0,2,1647062499.51426,1647052899.514245,0.00020833333300737043,0.25,0.2125,9600.00001502037,0,0,0,0.20062402647738878,0.001,9600.00001502037,Do nothing
DCM,Ex,1647064899.514262,0.43,0.2,0,0.0,0.01982553788849545,1.0,2,0,2,1647064899.514262,1647055299.514252,0.00020833333311602473,0.43,0.11,9600.00001001358,0,0,0,0.09177266598624134,0.001,9600.00001001358,Do nothing
DERAS,Ex,1647067299.514265,0.16,0.2,0,0.0,0.01982553788849545,1.0,2,0,2,1647067299.514265,1647057699.514255,0.00020833333311602473,0.16,0.0878125,9600.00001001358,0,0,0,0.10324208720976427,0.001,9600.00001001358,Do nothing
DTM,Ex,1647069699.514267,0.23,0.2,0,0.0,0.01982553788849545,1.0,2,0,2,1647069699.514267,1647060099.514257,0.00020833333311602473,0.23,0.07888888888888888,9600.00001001358,0,0,0,0.07052383363878562,0.001,9600.00001001358,Do nothing
DER,Ex,1647072099.514269,0.44,0.059476613634466886,0,0.0,0.021764378656288243,1.0,3,0,3,1647072099.514269,1647052899.514245,0.0001562499998040342,0.44,0.23525000000000001,9600.000009059906,0,0,0,0.12254250963101199,0.001,9600.000009059906,Do nothing
DCM,Ex,1647074499.514271,0.25,0.05947661366548636,0,0.0,0.021764378661963752,1.0,3,0,3,1647074499.514271,1647055299.514252,0.00015624999984477958,0.25,0.12272727272727274,9600.000009059906,0,0,0,0.09366283826965353,0.001,9600.000009059906,Do nothing
DERAS,Ex,1647076899.514274,0.32,0.05947661366548636,0,0.0,0.02176437866223401,1.0,3,0,3,1647076899.514274,1647057699.514255,0.00015624999984671984,0.32,0.10716145833333333,9600.000008821487,0,0,0,0.05465716149810839,0.001,9600.000008821487,Do nothing
DTM,Ex,1647079299.514276,0.28,0.05947661366548636,0,0.0,0.021764378661963752,1.0,3,0,3,1647079299.514276,1647060099.514257,0.00015624999984477958,0.28,0.09435897435897435,9600.000009059906,0,0,0,0.056308571910991215,0.001,9600.000009059906,Do nothing
DER,Ex,1647081699.514278,0.25,0.08705751462515297,0,0.0,0.025176284265962797,1.0,4,0,4,1647081699.514278,1647052899.514245,0.00013888888873021913,0.25,0.23630357142857145,9600.000008821487,0,0,0,0.1337667520576169,0.001,9600.000008821487,Do nothing
DCM,Ex,1647084099.514280,0.45,0.08705751464785501,0,0.0,0.025176284270131195,1.0,4,0,4,1647084099.51428,1647055299.514252,0.00013888888875321473,0.45,0.14454545454545456,9600.000009059906,0,0,0,0.013957263155977036,0.001,9600.000009059906,Do nothing
DERAS,Ex,1647086499.514282,0.2,0.08705751464893605,0,0.0,0.025176284271173292,1.0,4,0,4,1647086499.514282,1647057699.514255,0.00013888888875896363,0.2,0.1129638671875,9600.000008106232,0,0,0,0.0793289181632048,0.001,9600.000008106232,Do nothing
DTM,Ex,1647088899.514285,0.22,0.08705751464785501,0,0.0,0.025176284270131195,1.0,4,0,4,1647088899.514285,1647060099.514257,0.00013888888875321473,0.22,0.1017496229260935,9600.000009059906,0,0,0,0.06805723569405932,0.001,9600.000009059906,Do nothing
DER,Ex,1647091299.514287,0.2,0.12588142132981398,0,0.0,0.028801981338722103,1.0,5,0,5,1647091299.514287,1647052899.514245,0.00013020833319104795,0.2,0.23428670634920637,9600.000009059906,0,0,0,0.11920013339780353,0.001,9600.000008821487,Do nothing
DCM,Ex,1647093699.514289,0.26,0.12588142135065597,0,0.0,0.028801981343192753,1.0,5,0,5,1647093699.514289,1647055299.514252,0.00013020833320802517,0.26,0.15062200956937802,9600.000008821487,0,0,0,0.08185482669240851,0.001,9600.000008821487,Do nothing
DERAS,Ex,1647096099.514291,0.15,0.12588142135586647,0,0.0,0.02880198134104684,1.0,5,0,5,1647096099.514291,1647057699.514255,0.00013020833321125894,0.15,0.11481567382812499,9600.000009059906,0,0,0,0.07583231289678771,0.001,9600.000008106232,Do nothing
DTM,Ex,1647098499.514293,0.37,0.12588142135065597,0,0.0,0.028801981343908063,1.0,5,0,5,1647098499.514293,1647060099.514257,0.00013020833321125894,0.37,0.11452345040580335,9600.000007867813,0,0,0,0.027632237412538597,0.001,9600.000007867813,Do nothing
DER,Ex,1647100899.514296,0.15,0.1728118880323326,0,0.0,0.03239772237954352,1.0,6,0,6,1647100899.514296,1647052899.514245,0.00012499999986713132,0.15,0.23045549242424246,9600.000009059906,0,0,0,0.10759237412714436,0.001,9600.000008821487,Do nothing
DCM,Ex,1647103299.514298,0.15,0.1728118880591565,0,0.0,0.032397722382922864,1.0,6,0,6,1647103299.514298,1647055299.514252,0.00012499999988016983,0.15,0.15059496567505723,9600.000009059906,0,0,0,0.08276150486089091,0.001,9600.000008821487,Do nothing
DERAS,Ex,1647105699.514300,0.31,0.17281188804628106,0,0.0,0.032397722381152724,1.0,6,0,6,1647105699.5143,1647057699.514255,0.00012499999988265336,0.31,0.12294835408528644,9600.000009059906,0,0,0,0.05210408186129875,0.001,9600.000008106232,Do nothing
DTM,Ex,1647108099.514302,0.25,0.17281188806344838,0,0.0,0.03239772238034812,1.0,6,0,6,1647108099.514302,1647060099.514257,0.00012499999988265336,0.25,0.11994251238957121,9600.000009059906,0,0,0,0.059886481150806636,0.001,9600.000007867813,Do nothing
DER,Ex,1647110499.514304,0.39,0.22678405665680462,0,0.0,0.03588860017110326,1.0,7,0,7,1647110499.514304,1647052899.514245,0.00012152777765352957,0.39,0.23659181963869466,9600.000007867813,0,0,0,0.08351513915073104,0.001,9600.000007867813,Do nothing
DCM,Ex,1647112899.514307,0.24,0.22678405668046003,0,0.0,0.03588860017258877,1.0,7,0,7,1647112899.514307,1647055299.514252,0.00012152777766157804,0.24,0.1539062632426477,9600.000009059906,0,0,0,0.07137362554372735,0.001,9600.000008821487,Do nothing
DERAS,Ex,1647115299.514309,0.19,0.22678405666806906,0,0.0,0.03588860017154892,1.0,7,0,7,1647115299.514309,1647057699.514255,0.00012152777766409319,0.19,0.12534305572509763,9600.000008821487,0,0,0,0.06457933478698666,0.001,9600.000008106232,Do nothing
DTM,Ex,1647117699.514311,0.45,0.22678405666243684,0,0.0,0.035888600169617764,1.0,7,0,7,1647117699.514311,1647060099.514257,0.00012152777766359016,0.45,0.1313238050657929,9600.000009059906,0,0,0,0.02478627526251752,0.001,9600.000007867813,Do nothing
DER,Ex,1647120099.514313,0.28,0.2871088013688261,0,0.0,0.03924761352262694,1.0,8,0,8,1647120099.514313,1647052899.514245,0.00011904761892724402,0.28,0.2380387589840715,9600.000009059906,0,0,0,0.08825598904810272,0.001,9600.000007867813,Do nothing
DCM,Ex,1647122499.514315,0.39,0.28710880138071015,0,0.0,0.03924761353042474,1.0,8,0,8,1647122499.514315,1647055299.514252,0.00011904761893611376,0.39,0.16152219023482034,9600.000007867813,0,0,0,0.04811293412359887,0.001,9600.000007867813,Do nothing
DERAS,Ex,1647124899.514317,0.45,0.28710880137239136,0,0.0,0.039247613530981725,1.0,8,0,8,1647124899.514317,1647057699.514255,0.00011904761893780323,0.45,0.13548858523368834,9600.000008106232,0,0,0,0.018497636893552997,0.001,9600.000008106232,Do nothing
