Ideal_40hr_40min_SPC74.csv,11/03/2022
Actor,Message Eval Catagory,Current Time,Transit Time,trust score,reputation,distrust score,certainty,relative factor of certainty,expected message count,unexpected message count,total message count,time stamp,registration date,communication frequency,message transit time,average transit time,time since last communication,timeout count,alert count,other action count,SD transit time,Max CommFreq,Min TSLC,DTM response
DER,Ex,1647052912.385812,0.29,0.1,0,0.0,0.1,1.0,1,0,1,1647052912.385812,1647052912.385812,0.001,0.29,0.145,0,0,0,0,0.2467792535850613,0.0,100000.0,Do nothing
DCM,Ex,1647055312.385819,0.2,0.1,0,0.0,0.1,1.0,1,0,1,1647055312.385819,1647055312.385819,0.001,0.2,0.06666666666666667,0,0,0,0,0.11547005383792514,0.0,100000.0,Do nothing
DERAS,Ex,1647057712.385822,0.41,0.1,0,0.0,0.1,1.0,1,0,1,1647057712.385822,1647057712.385822,0.001,0.41,0.1025,0,0,0,0,0.14787382008545888,0.0,100000.0,Do nothing
DTM,Ex,1647060112.385824,0.38,0.1,0,0.0,0.1,1.0,1,0,1,1647060112.385824,1647060112.385824,0.001,0.38,0.076,0,0,0,0,0.1307669683062202,0.0,100000.0,Do nothing
DER,Ex,1647062512.385827,0.32,0.2,0,0.0,0.01982553787815563,1.0,2,0,2,1647062512.385827,1647052912.385812,0.00020833333300737043,0.32,0.17416666666666666,9600.00001502037,0,0,0,0.1537313674346694,0.001,9600.00001502037,Do nothing
DCM,Ex,1647064912.385829,0.17,0.2,0,0.0,0.01982553788849545,1.0,2,0,2,1647064912.385829,1647055312.385819,0.00020833333311602473,0.17,0.08142857142857143,9600.00001001358,0,0,0,0.10316807061126419,0.001,9600.00001001358,Do nothing
DERAS,Ex,1647067312.385831,0.45,0.2,0,0.0,0.019825537890464942,1.0,2,0,2,1647067312.385831,1647057712.385822,0.0002083333331367208,0.45,0.1459375,9600.000009059906,0,0,0,0.038614394059358625,0.001,9600.000009059906,Do nothing
DTM,Ex,1647069712.385833,0.41,0.2,0,0.0,0.019825537890464942,1.0,2,0,2,1647069712.385833,1647060112.385824,0.0002083333331367208,0.41,0.1131111111111111,9600.000009059906,0,0,0,0.054576653535290245,0.001,9600.000009059906,Do nothing
DER,Ex,1647072112.385835,0.39,0.059476613634466886,0,0.0,0.021764378657639555,1.0,3,0,3,1647072112.385835,1647052912.385812,0.00015624999981373548,0.39,0.19575,9600.000007867813,0,0,0,0.11134281396759389,0.001,9600.000007867813,Do nothing
DCM,Ex,1647074512.385837,0.41,0.05947661366548636,0,0.0,0.021764378663044797,1.0,3,0,3,1647074512.385837,1647055312.385819,0.0001562499998525406,0.41,0.11129870129870129,9600.000008106232,0,0,0,0.048389652215721064,0.001,9600.000008106232,Do nothing
DERAS,Ex,1647076912.385839,0.24,0.059476613671394826,0,0.0,0.02176437866439611,1.0,3,0,3,1647076912.385839,1647057712.385822,0.00015624999986224187,0.24,0.15377604166666667,9600.000007867813,0,0,0,0.10921248749223884,0.001,9600.000007867813,Do nothing
DTM,Ex,1647079312.385841,0.4,0.059476613671394826,0,0.0,0.02176437866439611,1.0,3,0,3,1647079312.385841,1647060112.385824,0.00015624999986224187,0.4,0.1351794871794872,9600.000007867813,0,0,0,0.04125523363155639,0.001,9600.000007867813,Do nothing
DER,Ex,1647081712.385843,0.37,0.08705751463055822,0,0.0,0.025176284267004894,1.0,4,0,4,1647081712.385843,1647052912.385812,0.00013888888873941736,0.37,0.2081964285714286,9600.000008106232,0,0,0,0.10514602614072875,0.001,9600.000007867813,Do nothing
DCM,Ex,1647084112.385845,0.38,0.08705751465217919,0,0.0,0.025176284272006973,1.0,4,0,4,1647084112.385845,1647055312.385819,0.00013888888876356276,0.38,0.1292121212121212,9600.000007867813,0,0,0,0.04400132116979774,0.001,9600.000007867813,Do nothing
DERAS,Ex,1647086512.385847,0.21,0.08705751465758443,0,0.0,0.025176284272215393,1.0,4,0,4,1647086512.385847,1647057712.385822,0.0001388888887681619,0.21,0.1572900390625,9600.000008106232,0,0,0,0.09848282686590591,0.001,9600.000007867813,Do nothing
DTM,Ex,1647088912.385849,0.39,0.08705751465758443,0,0.0,0.025176284272215393,1.0,4,0,4,1647088912.385849,1647060112.385824,0.0001388888887681619,0.39,0.1501689291101056,9600.000008106232,0,0,0,0.05634099812198573,0.001,9600.000007867813,Do nothing
DER,Ex,1647091312.385851,0.33,0.12588142133502447,0,0.0,0.02880198134176215,1.0,5,0,5,1647091312.385851,1647052912.385812,0.00013020833320155766,0.33,0.21496329365079367,9600.000007867813,0,0,0,0.10139268887651472,0.001,9600.000007867813,Do nothing
DCM,Ex,1647093712.385853,0.37,0.12588142136003486,0,0.0,0.02880198134462337,1.0,5,0,5,1647093712.385853,1647055312.385819,0.00013020833321772645,0.37,0.1418851674641148,9600.000008106232,0,0,0,0.05415700032344216,0.001,9600.000007867813,Do nothing
