Ideal_40hr_60min_SPC98.csv,11/03/2022
Actor,Message Eval Catagory,Current Time,Transit Time,trust score,reputation,distrust score,certainty,relative factor of certainty,expected message count,unexpected message count,total message count,time stamp,registration date,communication frequency,message transit time,average transit time,time since last communication,timeout count,alert count,other action count,SD transit time,Max CommFreq,Min TSLC,DTM response
DER,Ex,1647053119.819412,0.32,0.1,0,0.0,0.1,1.0,1,0,1,1647053119.819412,1647053119.819412,0.001,0.32,0.16,0,0,0,0,0.24,0.0,100000.0,Do nothing
DCM,Ex,1647056719.819419,0.42,0.1,0,0.0,0.1,1.0,1,0,1,1647056719.819419,1647056719.819419,0.001,0.42,0.13999999999999999,0,0,0,0,0.1349073756323204,0.0,100000.0,Do nothing
DERAS,Ex,1647060319.819422,0.36,0.1,0,0.0,0.1,1.0,1,0,1,1647060319.819422,1647060319.819422,0.001,0.36,0.09,0,0,0,0,0.11489125293076057,0.0,100000.0,Do nothing
DTM,Ex,1647063919.819425,0.32,0.1,0,0.0,0.1,1.0,1,0,1,1647063919.819425,1647063919.819425,0.001,0.32,0.064,0,0,0,0,0.09797958971132713,0.0,100000.0,Do nothing
DER,Ex,1647067519.819427,0.28,0.2,0,0.0,0.01321702525899697,1.0,2,0,2,1647067519.819427,1647053119.819412,0.0001388888887440165,0.28,0.18000000000000002,14400.00001502037,0,0,0,0.1711139970896595,0.001,14400.00001502037,Do nothing
DCM,Ex,1647071119.819429,0.26,0.2,0,0.0,0.013217025263592447,1.0,2,0,2,1647071119.819429,1647056719.819419,0.0001388888887923073,0.26,0.1571428571428571,14400.00001001358,0,0,0,0.14488090347066512,0.001,14400.00001001358,Do nothing
DERAS,Ex,1647074719.819432,0.4,0.2,0,0.0,0.013217025263592447,1.0,2,0,2,1647074719.819432,1647060319.819422,0.0001388888887923073,0.4,0.12875,14400.00001001358,0,0,0,0.02604940361258632,0.001,14400.00001001358,Do nothing
DTM,Ex,1647078319.819434,0.42,0.2,0,0.0,0.013217025264686606,1.0,2,0,2,1647078319.819434,1647063919.819425,0.0001388888888038051,0.42,0.10355555555555555,14400.000008821487,0,0,0,0.07579944297655197,0.001,14400.000008821487,Do nothing
DER,Ex,1647081919.819436,0.39,0.03965107577699091,0,0.0,0.014509585776924712,1.0,3,0,3,1647081919.819436,1647053119.819412,0.00010416666657957076,0.39,0.201,14400.000009059906,0,0,0,0.11503622617824932,0.001,14400.000009059906,Do nothing
DCM,Ex,1647085519.819438,0.34,0.03965107579077734,0,0.0,0.01450958577944716,1.0,3,0,3,1647085519.819438,1647056719.819419,0.00010416666659767981,0.34,0.17376623376623376,14400.000009059906,0,0,0,0.10563844243210195,0.001,14400.000009059906,Do nothing
DERAS,Ex,1647089119.819440,0.22,0.03965107579077734,0,0.0,0.014509585780047742,1.0,3,0,3,1647089119.81944,1647060319.819422,0.00010416666660199149,0.22,0.13635416666666667,14400.000007867813,0,0,0,0.1028145579834555,0.001,14400.000007867813,Do nothing
DTM,Ex,1647092719.819443,0.2,0.03965107579405982,0,0.0,0.014509585779807509,1.0,3,0,3,1647092719.819443,1647063919.819425,0.00010416666660199149,0.2,0.11097435897435896,14400.000009059906,0,0,0,0.0874097010660478,0.001,14400.000008821487,Do nothing
DER,Ex,1647096319.819445,0.43,0.05803834310769885,0,0.0,0.016784189517033407,1.0,4,0,4,1647096319.819445,1647053119.819412,9.259259252207269e-05,0.43,0.21735714285714286,14400.000008821487,0,0,0,0.09563035519731607,0.001,14400.000008821487,Do nothing
DCM,Ex,1647099919.819447,0.28,0.05803834311778864,0,0.0,0.01678418951888603,1.0,4,0,4,1647099919.819447,1647056719.819419,9.259259253229296e-05,0.28,0.18084848484848487,14400.000009059906,0,0,0,0.10388971841849218,0.001,14400.000009059906,Do nothing
DERAS,Ex,1647103519.819449,0.29,0.05803834312019097,0,0.0,0.016784189517959718,1.0,4,0,4,1647103519.819449,1647060319.819422,9.259259253484803e-05,0.29,0.14595703125,14400.000009059906,0,0,0,0.08221911358612966,0.001,14400.000007867813,Do nothing
DTM,Ex,1647107119.819452,0.38,0.058038343119230035,0,0.0,0.01678418951907129,1.0,4,0,4,1647107119.819452,1647063919.819425,9.259259253484803e-05,0.38,0.1267993966817496,14400.000009059906,0,0,0,0.039186774787552704,0.001,14400.000008821487,Do nothing
DER,Ex,1647110719.819454,0.16,0.08392094758516704,0,0.0,0.019201320899634448,1.0,5,0,5,1647110719.819454,1647053119.819412,8.68055554923176e-05,0.16,0.21417063492063493,14400.000009059906,0,0,0,0.1146215711598973,0.001,14400.000008821487,Do nothing
DCM,Ex,1647114319.819456,0.18,0.08392094759443014,0,0.0,0.01920132090154193,1.0,5,0,5,1647114319.819456,1647056719.819419,8.680555549950373e-05,0.18,0.1808038277511962,14400.000009059906,0,0,0,0.10026535765544112,0.001,14400.000009059906,Do nothing
DERAS,Ex,1647117919.819458,0.41,0.0839209475897986,0,0.0,0.019201320900349754,1.0,5,0,5,1647117919.819458,1647060319.819422,8.680555550130027e-05,0.41,0.1591591796875,14400.000009059906,0,0,0,0.051759343168776395,0.001,14400.000007867813,Do nothing
DTM,Ex,1647121519.819460,0.42,0.08392094759535645,0,0.0,0.019201320902336713,1.0,5,0,5,1647121519.81946,1647063919.819425,8.68055555030968e-05,0.42,0.14076133017309486,14400.000007867813,0,0,0,0.029679181912099353,0.001,14400.000007867813,Do nothing
DER,Ex,1647125119.819463,0.23,0.11520792539780669,0,0.0,0.021598481594193843,1.0,6,0,6,1647125119.819463,1647053119.819412,8.333333327428058e-05,0.23,0.21489015151515153,14400.000009059906,0,0,0,0.10029703445905484,0.001,14400.000008821487,Do nothing
DCM,Ex,1647128719.819465,0.26,0.11520792540925157,0,0.0,0.021598481596053376,1.0,6,0,6,1647128719.819465,1647056719.819419,8.333333328007548e-05,0.26,0.1842471395881007,14400.000008821487,0,0,0,0.08624914618903132,0.001,14400.000008821487,Do nothing
DERAS,Ex,1647132319.819467,0.41,0.11520792540209852,0,0.0,0.021598481594551446,1.0,6,0,6,1647132319.819467,1647060319.819422,8.333333328117928e-05,0.41,0.16961088053385417,14400.000009059906,0,0,0,0.05387834291282262,0.001,14400.000007867813,Do nothing
DTM,Ex,1647135919.819469,0.19,0.11520792541402028,0,0.0,0.02159848159490905,1.0,6,0,6,1647135919.819469,1647063919.819425,8.3333333282559e-05,0.19,0.14273087696617107,14400.000009059906,0,0,0,0.0745473925597723,0.001,14400.000007867813,Do nothing
DER,Ex,1647139519.819472,0.28,0.1511893711593569,0,0.0,0.023925733454829703,1.0,7,0,7,1647139519.819472,1647053119.819412,8.101851846217925e-05,0.28,0.21739437645687648,14400.000009059906,0,0,0,0.08925550266087103,0.001,14400.000008821487,Do nothing
DCM,Ex,1647143119.819474,0.16,0.15118937117237363,0,0.0,0.023925733456216174,1.0,7,0,7,1647143119.819474,1647056719.819419,8.101851846687419e-05,0.16,0.18334909738113403,14400.000009059906,0,0,0,0.08485930430724054,0.001,14400.000008821487,Do nothing
DERAS,Ex,1647146719.819476,0.39,0.15118937116186013,0,0.0,0.023925733455357884,1.0,7,0,7,1647146719.819476,1647060319.819422,8.101851846799204e-05,0.39,0.17748192051478795,14400.000008821487,0,0,0,0.05822375864904199,0.001,14400.000007867813,Do nothing
DTM,Ex,1647150319.819478,0.24,0.15118937116436335,0,0.0,0.023925733455225837,1.0,7,0,7,1647150319.819478,1647063919.819425,8.10185184688863e-05,0.24,0.14608498465699277,14400.000009059906,0,0,0,0.06620865155186989,0.001,14400.000007867813,Do nothing
DER,Ex,1647153919.819480,0.27,0.19140586763863762,0,0.0,0.026165075693819314,1.0,8,0,8,1647153919.81948,1647053119.819412,7.936507931157935e-05,0.27,0.21914789724164727,14400.000007867813,0,0,0,0.08406573349325369,0.001,14400.000007867813,Do nothing
DCM,Ex,1647157519.819482,0.34,0.1914058676497294,0,0.0,0.02616507569505706,1.0,8,0,8,1647157519.819482,1647056719.819419,7.936507931533374e-05,0.34,0.18840235230432326,14400.000008106232,0,0,0,0.06711707319152825,0.001,14400.000008106232,Do nothing
