Ideal_40hr_30min_SPC40.csv,11/03/2022
Actor,Message Eval Catagory,Current Time,Transit Time,trust score,reputation,distrust score,certainty,relative factor of certainty,expected message count,unexpected message count,total message count,time stamp,registration date,communication frequency,message transit time,average transit time,time since last communication,timeout count,alert count,other action count,SD transit time,Max CommFreq,Min TSLC,DTM response
DER,Ex,1647052687.355572,0.41,0.1,0,0.0,0.1,1.0,1,0,1,1647052687.355572,1647052687.355572,0.001,0.41,0.205,0,0,0,0,0.1920937271229855,0.0,100000.0,Do nothing
DCM,Ex,1647054487.355580,0.32,0.1,0,0.0,0.1,1.0,1,0,1,1647054487.35558,1647054487.35558,0.001,0.32,0.10666666666666667,0,0,0,0,0.04618802153517007,0.0,100000.0,Do nothing
DERAS,Ex,1647056287.355583,0.39,0.1,0,0.0,0.1,1.0,1,0,1,1647056287.355583,1647056287.355583,0.001,0.39,0.0975,0,0,0,0,0.13490737563232044,0.0,100000.0,Do nothing
DTM,Ex,1647058087.355585,0.41,0.1,0,0.0,0.1,1.0,1,0,1,1647058087.355585,1647058087.355585,0.001,0.41,0.08199999999999999,0,0,0,0,0.14671400751121208,0.0,100000.0,Do nothing
DER,Ex,1647059887.355587,0.42,0.2,0,0.0,0.026434050490421072,1.0,2,0,2,1647059887.355587,1647052687.355572,0.0002777777771982882,0.42,0.24083333333333332,7200.0000150203705,0,0,0,0.17351272767917247,0.001,7200.0000150203705,Do nothing
DCM,Ex,1647061687.355589,0.42,0.2,0,0.0,0.026434050513179624,1.0,2,0,2,1647061687.355589,1647054487.35558,0.0002777777774374426,0.42,0.15142857142857144,7200.000008821487,0,0,0,0.05748705858505819,0.001,7200.000008821487,Do nothing
DERAS,Ex,1647063487.355591,0.16,0.2,0,0.0,0.026434050515805618,1.0,2,0,2,1647063487.355591,1647056287.355583,0.0002777777774650374,0.16,0.1053125,7200.000008106232,0,0,0,0.11668792323360387,0.001,7200.000008106232,Do nothing
DTM,Ex,1647065287.355593,0.28,0.2,0,0.0,0.02643405051668094,1.0,2,0,2,1647065287.355593,1647058087.355585,0.0002777777774742356,0.28,0.104,7200.000007867813,0,0,0,0.0779102047231298,0.001,7200.000007867813,Do nothing
DER,Ex,1647067087.355595,0.3,0.07930215147126321,0,0.0,0.029019171531507758,1.0,3,0,3,1647067087.355595,1647052687.355572,0.00020833333299874707,0.3,0.24674999999999997,7200.000008106232,0,0,0,0.15951314818673865,0.001,7200.000008106232,Do nothing
DCM,Ex,1647068887.355597,0.37,0.07930215153953887,0,0.0,0.029019171543999876,1.0,3,0,3,1647068887.355597,1647054487.35558,0.00020833333308843,0.37,0.1712987012987013,7200.000008106232,0,0,0,0.09509325566372873,0.001,7200.000008106232,Do nothing
DERAS,Ex,1647070687.355599,0.23,0.07930215154741685,0,0.0,0.029019171545921735,1.0,3,0,3,1647070687.355599,1647056287.355583,0.00020833333310222736,0.23,0.115703125,7200.000007867813,0,0,0,0.08894584665044027,0.001,7200.000007867813,Do nothing
DTM,Ex,1647072487.355601,0.35,0.07930215155004283,0,0.0,0.029019171544960802,1.0,3,0,3,1647072487.355601,1647058087.355585,0.00020833333310222736,0.35,0.12292307692307691,7200.000008106232,0,0,0,0.05539485304240587,0.001,7200.000007867813,Do nothing
DER,Ex,1647074287.355603,0.29,0.11607668612603103,0,0.0,0.03356837901146484,1.0,4,0,4,1647074287.355603,1647052687.355572,0.00018518518491945804,0.29,0.24983928571428568,7200.000007867813,0,0,0,0.13510588033501317,0.001,7200.000007867813,Do nothing
DCM,Ex,1647076087.355605,0.2,0.1160766861759995,0,0.0,0.033568379021098466,1.0,4,0,4,1647076087.355605,1647054487.35558,0.00018518518497260346,0.2,0.17321212121212123,7200.000007867813,0,0,0,0.10937218942408841,0.001,7200.000007867813,Do nothing
DERAS,Ex,1647077887.355607,0.42,0.11607668618368694,0,0.0,0.033568379021098466,1.0,4,0,4,1647077887.355607,1647056287.355583,0.00018518518497873563,0.42,0.1347216796875,7200.000008106232,0,0,0,0.02147400317826189,0.001,7200.000007867813,Do nothing
DTM,Ex,1647079687.355609,0.38,0.11607668617984321,0,0.0,0.033568379022580565,1.0,4,0,4,1647079687.355609,1647058087.355585,0.00018518518498077967,0.38,0.13804524886877825,7200.000007867813,0,0,0,0.0502220183905597,0.001,7200.000007867813,Do nothing
DER,Ex,1647081487.355611,0.27,0.1678418950573242,0,0.0,0.038402641774471655,1.0,5,0,5,1647081487.355611,1647052687.355572,0.00017361111087540603,0.27,0.25095932539682536,7200.000008106232,0,0,0,0.1201753455530911,0.001,7200.000007867813,Do nothing
DCM,Ex,1647083287.355613,0.37,0.16784189510549233,0,0.0,0.038402641782737404,1.0,5,0,5,1647083287.355613,1647054487.35558,0.0001736111109127739,0.37,0.18356937799043063,7200.000008106232,0,0,0,0.07844242858403845,0.001,7200.000007867813,Do nothing
DERAS,Ex,1647085087.355615,0.23,0.16784189510549233,0,0.0,0.03840264178528072,1.0,5,0,5,1647085087.355615,1647056287.355583,0.0001736111109185228,0.23,0.13948559570312502,7200.000007867813,0,0,0,0.07866370193198854,0.001,7200.000007867813,Do nothing
DTM,Ex,1647086887.355617,0.27,0.16784189511290282,0,0.0,0.03840264178400906,1.0,5,0,5,1647086887.355617,1647058087.355585,0.0001736111109185228,0.27,0.1443288084464555,7200.000008106232,0,0,0,0.07372280028628375,0.001,7200.000007867813,Do nothing
DER,Ex,1647088687.355619,0.33,0.23041585064682993,0,0.0,0.0431969631633555,1.0,6,0,6,1647088687.355619,1647052687.355572,0.0001666666664492201,0.33,0.2545520833333333,7200.000007867813,0,0,0,0.10430465010733511,0.001,7200.000007867813,Do nothing
DCM,Ex,1647090487.355621,0.35,0.23041585069642442,0,0.0,0.04319696316907714,1.0,6,0,6,1647090487.355621,1647054487.35558,0.00016666666647681484,0.35,0.19080549199084668,7200.000008106232,0,0,0,0.07762227137277074,0.001,7200.000007867813,Do nothing
DERAS,Ex,1647092287.355623,0.45,0.2304158507116843,0,0.0,0.04319696317022147,1.0,6,0,6,1647092287.355623,1647056287.355583,0.00016666666648123,0.45,0.15242369588216148,7200.000008106232,0,0,0,0.023491176834466217,0.001,7200.000007867813,Do nothing
DTM,Ex,1647094087.355625,0.19,0.23041585070405435,0,0.0,0.04319696317193796,1.0,6,0,6,1647094087.355625,1647058087.355585,0.00016666666648233378,0.19,0.14615565610859726,7200.000007867813,0,0,0,0.07568523901479067,0.001,7200.000007867813,Do nothing
DER,Ex,1647095887.355627,0.44,0.3023787421434885,0,0.0,0.04785146688113771,1.0,7,0,7,1647095887.355627,1647052687.355572,0.00016203703683045974,0.44,0.2616846955128205,7200.000008106232,0,0,0,0.08487346161892706,0.001,7200.000007867813,Do nothing
DCM,Ex,1647097687.355629,0.37,0.30237874218354,0,0.0,0.04785146688958858,1.0,7,0,7,1647097687.355629,1647054487.35558,0.00016203703685371086,0.37,0.19744232562081532,7200.000007867813,0,0,0,0.07102013735484536,0.001,7200.000007867813,Do nothing
DERAS,Ex,1647099487.355631,0.3,0.30237874219155025,0,0.0,0.04785146688879632,1.0,7,0,7,1647099487.355631,1647056287.355583,0.00016203703685639366,0.3,0.15769427817208428,7200.000008106232,0,0,0,0.06481351794778524,0.001,7200.000007867813,Do nothing
DTM,Ex,1647101287.355633,0.43,0.30237874220356575,0,0.0,0.0478514668890604,1.0,7,0,7,1647101287.355633,1647058087.355585,0.00016203703685728794,0.43,0.15594339210485253,7200.000008106232,0,0,0,0.03479035387223497,0.001,7200.000007867813,Do nothing
DER,Ex,1647103087.355635,0.16,0.38281173504910165,0,0.0,0.052330151357561396,1.0,8,0,8,1647103087.355635,1647052687.355572,0.0001587301585319271,0.16,0.2582952056623931,7200.000007867813,0,0,0,0.09730236502502701,0.001,7200.000007867813,Do nothing
