Ideal_40hr_20min_SPC24.csv,11/03/2022
Actor,Message Eval Catagory,Current Time,Transit Time,trust score,reputation,distrust score,certainty,relative factor of certainty,expected message count,unexpected message count,total message count,time stamp,registration date,communication frequency,message transit time,average transit time,time since last communication,timeout count,alert count,other action count,SD transit time,Max CommFreq,Min TSLC,DTM response
DER,Ex,1647052556.333357,0.32,0.1,0,0.0,0.1,1.0,1,0,1,1647052556.333357,1647052556.333357,0.001,0.32,0.16,0,0,0,0,0.24,0.0,100000.0,Do nothing
DCM,Ex,1647053756.333364,0.27,0.1,0,0.0,0.1,1.0,1,0,1,1647053756.333364,1647053756.333364,0.001,0.27,0.09000000000000001,0,0,0,0,0.09246621004453466,0.0,100000.0,Do nothing
DERAS,Ex,1647054956.333367,0.21,0.1,0,0.0,0.1,1.0,1,0,1,1647054956.333367,1647054956.333367,0.001,0.21,0.0525,0,0,0,0,0.05291502622129183,0.0,100000.0,Do nothing
DTM,Ex,1647056156.333370,0.17,0.1,0,0.0,0.1,1.0,1,0,1,1647056156.33337,1647056156.33337,0.001,0.17,0.034,0,0,0,0,0.03570714214271424,0.0,100000.0,Do nothing
DER,Ex,1647057356.333372,0.32,0.2,0,0.0,0.039651075694272314,1.0,2,0,2,1647057356.333372,1647052556.333357,0.0004166666653628151,0.32,0.18666666666666668,4800.0000150203705,0,0,0,0.16460052652811696,0.001,4800.0000150203705,Do nothing
DCM,Ex,1647058556.333374,0.31,0.2,0,0.0,0.03965107573563161,1.0,2,0,2,1647058556.333374,1647053756.333364,0.00041666666579743227,0.31,0.12142857142857144,4800.00001001358,0,0,0,0.09418826132501106,0.001,4800.00001001358,Do nothing
DERAS,Ex,1647059756.333376,0.22,0.2,0,0.0,0.039651075745479054,1.0,2,0,2,1647059756.333376,1647054956.333367,0.00041666666590091253,0.22,0.0734375,4800.000008821487,0,0,0,0.07229651246281327,0.001,4800.000008821487,Do nothing
DTM,Ex,1647060956.333378,0.21,0.2,0,0.0,0.039651075751387536,1.0,2,0,2,1647060956.333378,1647056156.33337,0.0004166666659630007,0.21,0.05355555555555555,4800.000008106232,0,0,0,0.045546069473056006,0.001,4800.000008106232,Do nothing
DER,Ex,1647062156.333380,0.39,0.11895322708281694,0,0.0,0.0435287572633888,1.0,3,0,3,1647062156.33338,1647052556.333357,0.00031249999925494197,0.39,0.20700000000000002,4800.000007867813,0,0,0,0.1191171225680376,0.001,4800.000007867813,Do nothing
DCM,Ex,1647063356.333382,0.31,0.11895322720689483,0,0.0,0.043528757286090805,1.0,3,0,3,1647063356.333382,1647053756.333364,0.0003124999994179234,0.31,0.1385714285714286,4800.000007867813,0,0,0,0.08950658395575477,0.001,4800.000007867813,Do nothing
DERAS,Ex,1647064556.333384,0.38,0.11895322723643717,0,0.0,0.043528757290415,1.0,3,0,3,1647064556.333384,1647054956.333367,0.0003124999994489675,0.38,0.09898437500000001,4800.000008106232,0,0,0,0.039896884134432896,0.001,4800.000008106232,Do nothing
DTM,Ex,1647065756.333386,0.43,0.1189532272541626,0,0.0,0.04352875729473919,1.0,3,0,3,1647065756.333386,1647056156.33337,0.00031249999948001155,0.43,0.08251282051282051,4800.000007867813,0,0,0,0.08132152779670883,0.001,4800.000007867813,Do nothing
DER,Ex,1647066956.333388,0.27,0.1741150290535552,0,0.0,0.050352568478570094,1.0,4,0,4,1647066956.333388,1647052556.333357,0.00027777777717989167,0.27,0.21150000000000002,4800.000008106232,0,0,0,0.12231422333796357,0.001,4800.000007867813,Do nothing
DCM,Ex,1647068156.333390,0.38,0.17411502914436322,0,0.0,0.05035256849607736,1.0,4,0,4,1647068156.33339,1647053756.333364,0.00027777777727647327,0.38,0.15466666666666667,4800.000008106232,0,0,0,0.06704146346201918,0.001,4800.000007867813,Do nothing
DERAS,Ex,1647069356.333392,0.22,0.17411502916166,0,0.0,0.0503525685027468,1.0,4,0,4,1647069356.333392,1647054956.333367,0.0002777777772994689,0.22,0.1065478515625,4800.000007867813,0,0,0,0.07299516607853793,0.001,4800.000007867813,Do nothing
DTM,Ex,1647070556.333394,0.42,0.17411502917895677,0,0.0,0.0503525685027468,1.0,4,0,4,1647070556.333394,1647056156.33337,0.00027777777731326626,0.42,0.10236500754147812,4800.000008106232,0,0,0,0.04961073966588363,0.001,4800.000007867813,Do nothing
DER,Ex,1647071756.333396,0.19,0.25176284239285046,0,0.0,0.057603962625226934,1.0,5,0,5,1647071756.333396,1647052556.333357,0.00026041666613956394,0.19,0.21030555555555558,4800.000007867813,0,0,0,0.11229964002759225,0.001,4800.000007867813,Do nothing
DCM,Ex,1647072956.333398,0.41,0.25176284248038683,0,0.0,0.05760396263667182,1.0,5,0,5,1647072956.333398,1647053756.333364,0.00026041666620423915,0.41,0.16810526315789476,4800.000008106232,0,0,0,0.05935701610276399,0.001,4800.000007867813,Do nothing
DERAS,Ex,1647074156.333400,0.4,0.25176284251373404,0,0.0,0.057603962640248335,1.0,5,0,5,1647074156.3334,1647054956.333367,0.0002604166662204079,0.4,0.12122045898437499,4800.000008106232,0,0,0,0.014215631887717978,0.001,4800.000007867813,Do nothing
DTM,Ex,1647075356.333402,0.23,0.25176284251373404,0,0.0,0.057603962645970785,1.0,5,0,5,1647075356.333402,1647056156.33337,0.000260416666233343,0.23,0.10844286432521726,4800.000007867813,0,0,0,0.0628835495418942,0.001,4800.000007867813,Do nothing
DER,Ex,1647076556.333404,0.17,0.3456237757513616,0,0.0,0.06479544469954618,1.0,6,0,6,1647076556.333404,1647052556.333357,0.0002499999995107452,0.17,0.20847348484848488,4800.000008106232,0,0,0,0.10126002108972659,0.001,4800.000007867813,Do nothing
DCM,Ex,1647077756.333406,0.31,0.3456237758200309,0,0.0,0.06479544471628199,1.0,6,0,6,1647077756.333406,1647053756.333364,0.0002499999995628993,0.31,0.1742745995423341,4800.000007867813,0,0,0,0.07695548628362477,0.001,4800.000007867813,Do nothing
DERAS,Ex,1647078956.333408,0.41,0.34562377584149,0,0.0,0.0647954447156383,1.0,6,0,6,1647078956.333408,1647054956.333367,0.0002499999995728334,0.41,0.13325293986002604,4800.000008106232,0,0,0,0.02541253374738006,0.001,4800.000007867813,Do nothing
DTM,Ex,1647080156.333410,0.22,0.3456237758758247,0,0.0,0.06479544471821304,1.0,6,0,6,1647080156.33341,1647056156.33337,0.0002499999995827675,0.22,0.11290514975220857,4800.000008106232,0,0,0,0.06067762489300743,0.001,4800.000007867813,Do nothing
DER,Ex,1647081356.333412,0.44,0.45356811289682325,0,0.0,0.07177720027892402,1.0,7,0,7,1647081356.333412,1647052556.333357,0.00024305555509276873,0.44,0.21737835081585086,4800.000007867813,0,0,0,0.06797254862050833,0.001,4800.000007867813,Do nothing
DCM,Ex,1647082556.333414,0.35,0.45356811301397393,0,0.0,0.07177720028724285,1.0,7,0,7,1647082556.333414,1647053756.333364,0.00024305555513301106,0.35,0.18078294770743283,4800.000008106232,0,0,0,0.0677322379632447,0.001,4800.000007867813,Do nothing
DERAS,Ex,1647083756.333416,0.32,0.45356811300946814,0,0.0,0.07177720029377907,1.0,7,0,7,1647083756.333416,1647054956.333367,0.00024305555514307165,0.32,0.13992247772216795,4800.000007867813,0,0,0,0.054488673127193,0.001,4800.000007867813,Do nothing
DTM,Ex,1647084956.333418,0.4,0.4535681130274913,0,0.0,0.07177720029615588,1.0,7,0,7,1647084956.333418,1647056156.33337,0.0002430555551511201,0.4,0.12280497217454621,4800.000007867813,0,0,0,0.01686822041107989,0.001,4800.000007867813,Do nothing
DER,Ex,1647086156.333420,0.44,0.5742176022313922,0,0.0,0.07849522698342846,1.0,8,0,8,1647086156.33342,1647052556.333357,0.00023809523764921695,0.44,0.22479907245532252,4800.000008106232,0,0,0,0.06613610491181643,0.001,4800.000007867813,Do nothing
DCM,Ex,1647087356.333422,0.22,0.5742176022979428,0,0.0,0.07849522699902405,1.0,8,0,8,1647087356.333422,1647053756.333364,0.0002380952376846959,0.22,0.18204801391041886,4800.000007867813,0,0,0,0.07603075307752209,0.001,4800.000007867813,Do nothing
DERAS,Ex,1647088556.333423,0.38,0.5742176023502326,0,0.0,0.07849522700403694,1.0,8,0,8,1647088556.333423,1647054956.333367,0.00023809523769990117,0.38,0.1474249002933502,4800.000006914139,0,0,0,0.04257647458389093,0.001,4800.000006914139,Do nothing
DTM,Ex,1647089756.333426,0.39,0.574217602369247,0,0.0,0.07849522699958104,1.0,8,0,8,1647089756.333426,1647056156.33337,0.0002380952376982117,0.39,0.13090179119955997,4800.000008106232,0,0,0,0.028883240354287312,0.001,4800.000007867813,Do nothing
DER,Ex,1647090956.333427,0.3,0.7064570428508562,0,0.0,0.08493090180914199,1.0,9,0,9,1647090956.333427,1647052556.333357,0.0002343749995736289,0.3,0.22701086444193067,4800.000006914139,0,0,0,0.07871132261905034,0.001,4800.000006914139,Do nothing
