Ideal_40hr_55min_SPC93.csv,11/03/2022
Actor,Message Eval Catagory,Current Time,Transit Time,trust score,reputation,distrust score,certainty,relative factor of certainty,expected message count,unexpected message count,total message count,time stamp,registration date,communication frequency,message transit time,average transit time,time since last communication,timeout count,alert count,other action count,SD transit time,Max CommFreq,Min TSLC,DTM response
DER,Ex,1647053085.801440,0.33,0.1,0,0.0,0.1,1.0,1,0,1,1647053085.80144,1647053085.80144,0.001,0.33,0.165,0,0,0,0,0.2368543856465402,0.0,100000.0,Do nothing
DCM,Ex,1647056385.801448,0.27,0.1,0,0.0,0.1,1.0,1,0,1,1647056385.801448,1647056385.801448,0.001,0.27,0.09000000000000001,0,0,0,0,0.09246621004453466,0.0,100000.0,Do nothing
DERAS,Ex,1647059685.801451,0.23,0.1,0,0.0,0.1,1.0,1,0,1,1647059685.801451,1647059685.801451,0.001,0.23,0.0575,0,0,0,0,0.03915780041490244,0.0,100000.0,Do nothing
DTM,Ex,1647062985.801454,0.17,0.1,0,0.0,0.1,1.0,1,0,1,1647062985.801454,1647062985.801454,0.001,0.17,0.034,0,0,0,0,0.03570714214271424,0.0,100000.0,Do nothing
DER,Ex,1647066285.801456,0.17,0.2,0,0.0,0.014418573007405911,1.0,2,0,2,1647066285.801456,1647053085.80144,0.0001515151513317947,0.17,0.16583333333333336,13200.000015974045,0,0,0,0.1816498463161108,0.001,13200.000015974045,Do nothing
DCM,Ex,1647069585.801458,0.17,0.2,0,0.0,0.014418573014177052,1.0,2,0,2,1647069585.801458,1647056385.801448,0.0001515151514029481,0.17,0.10142857142857144,13200.000009775162,0,0,0,0.12098799625622056,0.001,13200.000009775162,Do nothing
DERAS,Ex,1647072885.801461,0.22,0.2,0,0.0,0.014418573013916622,1.0,2,0,2,1647072885.801461,1647059685.801451,0.00015151515140021142,0.22,0.0778125,13200.00001001358,0,0,0,0.07751727917973239,0.001,13200.00001001358,Do nothing
DTM,Ex,1647076185.801463,0.4,0.2,0,0.0,0.014418573015218768,1.0,2,0,2,1647076185.801463,1647062985.801454,0.00015151515141389478,0.4,0.07466666666666667,13200.000008821487,0,0,0,0.09469248474227861,0.001,13200.000008821487,Do nothing
DER,Ex,1647079485.801465,0.35,0.04325571902221773,0,0.0,0.015828639027597468,1.0,3,0,3,1647079485.801465,1647053085.80144,0.0001136363635286073,0.35,0.18425000000000002,13200.000009059906,0,0,0,0.11536977587386217,0.001,13200.000009059906,Do nothing
DCM,Ex,1647082785.801467,0.35,0.04325571904253116,0,0.0,0.015828639031314134,1.0,3,0,3,1647082785.801467,1647056385.801448,0.00011363636355528983,0.35,0.12402597402597403,13200.000009059906,0,0,0,0.060848972075109066,0.001,13200.000009059906,Do nothing
DERAS,Ex,1647086085.801470,0.26,0.043255719041749865,0,0.0,0.015828639031171182,1.0,3,0,3,1647086085.80147,1647059685.801451,0.00011363636355426358,0.26,0.09299479166666667,13200.000009059906,0,0,0,0.06440358662137513,0.001,13200.000009059906,Do nothing
