Ideal_40hr_35min_SPC48.csv,11/03/2022
Actor,Message Eval Catagory,Current Time,Transit Time,trust score,reputation,distrust score,certainty,relative factor of certainty,expected message count,unexpected message count,total message count,time stamp,registration date,communication frequency,message transit time,average transit time,time since last communication,timeout count,alert count,other action count,SD transit time,Max CommFreq,Min TSLC,DTM response
DER,Ex,1647052750.457377,0.4,0.1,0,0.0,0.1,1.0,1,0,1,1647052750.457377,1647052750.457377,0.001,0.4,0.2,0,0,0,0,0.19999999999999996,0.0,100000.0,Do nothing
DCM,Ex,1647054850.457384,0.36,0.1,0,0.0,0.1,1.0,1,0,1,1647054850.457384,1647054850.457384,0.001,0.36,0.12,0,0,0,0,0.06928203230275508,0.0,100000.0,Do nothing
DERAS,Ex,1647056950.457388,0.15,0.1,0,0.0,0.1,1.0,1,0,1,1647056950.457388,1647056950.457388,0.001,0.15,0.0375,0,0,0,0,0.07071067811865475,0.0,100000.0,Do nothing
DTM,Ex,1647059050.457390,0.38,0.1,0,0.0,0.1,1.0,1,0,1,1647059050.45739,1647059050.45739,0.001,0.38,0.076,0,0,0,0,0.1307669683062202,0.0,100000.0,Do nothing
DER,Ex,1647061150.457393,0.37,0.2,0,0.0,0.022657757567398205,1.0,2,0,2,1647061150.457393,1647052750.457377,0.00023809523764245906,0.37,0.22833333333333336,8400.000015974045,0,0,0,0.1818974069817013,0.001,8400.000015974045,Do nothing
DCM,Ex,1647063250.457395,0.43,0.2,0,0.0,0.02265775758090328,1.0,2,0,2,1647063250.457395,1647054850.457384,0.00023809523778437486,0.43,0.16428571428571428,8400.000010967255,0,0,0,0.07186296483088987,0.001,8400.000010967255,Do nothing
DERAS,Ex,1647065350.457397,0.4,0.2,0,0.0,0.022657757586048072,1.0,2,0,2,1647065350.457397,1647056950.457388,0.00023809523783843803,0.4,0.08281250000000001,8400.000009059906,0,0,0,0.09425459443140463,0.001,8400.000009059906,Do nothing
DTM,Ex,1647067450.457400,0.15,0.2,0,0.0,0.022657757583475678,1.0,2,0,2,1647067450.4574,1647059050.45739,0.00023809523781140646,0.15,0.08422222222222223,8400.00001001358,0,0,0,0.0956047999724793,0.001,8400.00001001358,Do nothing
DER,Ex,1647069550.457402,0.41,0.06797327270219461,0,0.0,0.024873575601318018,1.0,3,0,3,1647069550.457402,1647052750.457377,0.0001785714283053364,0.41,0.24650000000000002,8400.000009059906,0,0,0,0.13824964001024728,0.001,8400.000009059906,Do nothing
DCM,Ex,1647071650.457404,0.33,0.06797327274270984,0,0.0,0.024873575609083914,1.0,3,0,3,1647071650.457404,1647054850.457384,0.00017857142836108904,0.33,0.17935064935064934,8400.000008821487,0,0,0,0.11165345272983503,0.001,8400.000008821487,Do nothing
