Ideal_40hr_40min_SPC75.csv,11/03/2022
Actor,Message Eval Catagory,Current Time,Transit Time,trust score,reputation,distrust score,certainty,relative factor of certainty,expected message count,unexpected message count,total message count,time stamp,registration date,communication frequency,message transit time,average transit time,time since last communication,timeout count,alert count,other action count,SD transit time,Max CommFreq,Min TSLC,DTM response
DER,Ex,1647052916.412543,0.32,0.1,0,0.0,0.1,1.0,1,0,1,1647052916.412543,1647052916.412543,0.001,0.32,0.16,0,0,0,0,0.24,0.0,100000.0,Do nothing
DCM,Ex,1647055316.412551,0.16,0.1,0,0.0,0.1,1.0,1,0,1,1647055316.412551,1647055316.412551,0.001,0.16,0.05333333333333334,0,0,0,0,0.11775681155103797,0.0,100000.0,Do nothing
DERAS,Ex,1647057716.412553,0.38,0.1,0,0.0,0.1,1.0,1,0,1,1647057716.412553,1647057716.412553,0.001,0.38,0.095,0,0,0,0,0.1283225103661344,0.0,100000.0,Do nothing
DTM,Ex,1647060116.412556,0.36,0.1,0,0.0,0.1,1.0,1,0,1,1647060116.412556,1647060116.412556,0.001,0.36,0.072,0,0,0,0,0.12,0.0,100000.0,Do nothing
DER,Ex,1647062516.412558,0.23,0.2,0,0.0,0.01982553787815563,1.0,2,0,2,1647062516.412558,1647052916.412543,0.00020833333300737043,0.23,0.17166666666666666,9600.00001502037,0,0,0,0.17638972003303746,0.001,9600.00001502037,Do nothing
DCM,Ex,1647064916.412561,0.29,0.2,0,0.0,0.01982553788849545,1.0,2,0,2,1647064916.412561,1647055316.412551,0.00020833333311602473,0.29,0.08714285714285715,9600.00001001358,0,0,0,0.05554206185334352,0.001,9600.00001001358,Do nothing
DERAS,Ex,1647067316.412563,0.41,0.2,0,0.0,0.01982553788849545,1.0,2,0,2,1647067316.412563,1647057716.412553,0.00020833333311602473,0.41,0.134375,9600.00001001358,0,0,0,0.027320844998436202,0.001,9600.00001001358,Do nothing
DTM,Ex,1647069716.412565,0.38,0.2,0,0.0,0.019825537890464942,1.0,2,0,2,1647069716.412565,1647060116.412556,0.0002083333331367208,0.38,0.10622222222222222,9600.000009059906,0,0,0,0.03677257432139098,0.001,9600.000009059906,Do nothing
DER,Ex,1647072116.412567,0.39,0.059476613634466886,0,0.0,0.021764378656558506,1.0,3,0,3,1647072116.412567,1647052916.412543,0.00015624999980597446,0.39,0.1935,9600.000008821487,0,0,0,0.10972187060421859,0.001,9600.000008821487,Do nothing
DCM,Ex,1647074516.412569,0.3,0.05947661366548636,0,0.0,0.021764378663044797,1.0,3,0,3,1647074516.412569,1647055316.412551,0.0001562499998525406,0.3,0.1064935064935065,9600.000008106232,0,0,0,0.0652965264285656,0.001,9600.000008106232,Do nothing
DERAS,Ex,1647076916.412571,0.24,0.05947661366548636,0,0.0,0.02176437866331506,1.0,3,0,3,1647076916.412571,1647057716.412553,0.00015624999985448085,0.24,0.14317708333333332,9600.000007867813,0,0,0,0.1034966329418645,0.001,9600.000007867813,Do nothing
DTM,Ex,1647079316.412573,0.19,0.059476613671394826,0,0.0,0.021764378664125845,1.0,3,0,3,1647079316.412573,1647060116.412556,0.0001562499998603016,0.19,0.11266666666666666,9600.000008106232,0,0,0,0.08979090938066842,0.001,9600.000008106232,Do nothing
DER,Ex,1647081716.412575,0.29,0.08705751462623403,0,0.0,0.025176284266796474,1.0,4,0,4,1647081716.412575,1647052916.412543,0.00013888888873481823,0.29,0.20039285714285718,9600.000008106232,0,0,0,0.11516137745417454,0.001,9600.000008106232,Do nothing
DCM,Ex,1647084116.412577,0.22,0.08705751465217919,0,0.0,0.025176284272006973,1.0,4,0,4,1647084116.412577,1647055316.412551,0.00013888888876356276,0.22,0.11406060606060606,9600.000007867813,0,0,0,0.07977162827596282,0.001,9600.000007867813,Do nothing
DERAS,Ex,1647086516.412579,0.21,0.08705751465326024,0,0.0,0.025176284271381712,1.0,4,0,4,1647086516.412579,1647057716.412553,0.00013888888876356276,0.21,0.147353515625,9600.000008106232,0,0,0,0.09427643859947192,0.001,9600.000007867813,Do nothing
DTM,Ex,1647088916.412581,0.34,0.08705751465650338,0,0.0,0.025176284272840653,1.0,4,0,4,1647088916.412581,1647060116.412556,0.0001388888887681619,0.34,0.1260392156862745,9600.000007867813,0,0,0,0.05519617420672217,0.001,9600.000007867813,Do nothing
DER,Ex,1647091316.412583,0.17,0.12588142133398236,0,0.0,0.028801981340868015,1.0,5,0,5,1647091316.412583,1647052916.412543,0.00013020833319751546,0.17,0.1987043650793651,9600.000008106232,0,0,0,0.1095099111264393,0.001,9600.000008106232,Do nothing
DCM,Ex,1647093716.412585,0.25,0.12588142136003486,0,0.0,0.02880198134462337,1.0,5,0,5,1647093716.412585,1647055316.412551,0.00013020833321772645,0.25,0.12121531100478468,9600.000008106232,0,0,0,0.06961419974878058,0.001,9600.000007867813,Do nothing
DERAS,Ex,1647096116.412587,0.41,0.12588142135690855,0,0.0,0.028801981345517497,1.0,5,0,5,1647096116.412587,1647057716.412553,0.0001302083332185349,0.41,0.16048583984375,9600.000007867813,0,0,0,0.05271611221289091,0.001,9600.000007867813,Do nothing
DTM,Ex,1647098516.412589,0.36,0.12588142136420327,0,0.0,0.02880198134533868,1.0,5,0,5,1647098516.412589,1647060116.412556,0.00013020833322096022,0.36,0.13718020541549952,9600.000008106232,0,0,0,0.051455963241668276,0.001,9600.000007867813,Do nothing
DER,Ex,1647100916.412591,0.37,0.17281188804520808,0,0.0,0.0323977223824401,1.0,6,0,6,1647100916.412591,1647052916.412543,0.00012499999987520278,0.37,0.20649053030303033,9600.000007867813,0,0,0,0.08255190153340343,0.001,9600.000007867813,Do nothing
DCM,Ex,1647103316.412593,0.24,0.17281188806774023,0,0.0,0.03239772238646313,1.0,6,0,6,1647103316.412593,1647055316.412551,0.0001249999998907248,0.24,0.12637986270022883,9600.000007867813,0,0,0,0.06669862249544492,0.001,9600.000007867813,Do nothing
DERAS,Ex,1647105716.412595,0.23,0.172811888073105,0,0.0,0.03239772238565852,1.0,6,0,6,1647105716.412595,1647057716.412553,0.0001249999998907248,0.23,0.16338226318359375,9600.000008106232,0,0,0,0.080052701756991,0.001,9600.000007867813,Do nothing
DTM,Ex,1647108116.412597,0.42,0.17281188807203207,0,0.0,0.032397722387106816,1.0,6,0,6,1647108116.412597,1647060116.412556,0.00012499999989320834,0.42,0.14849299719887954,9600.000007867813,0,0,0,0.0351832603860305,0.001,9600.000007867813,Do nothing
DER,Ex,1647110516.412599,0.29,0.22678405667708068,0,0.0,0.03588860017199457,1.0,7,0,7,1647110516.412599,1647052916.412543,0.00012152777765956592,0.29,0.20970243298368302,9600.000008106232,0,0,0,0.08613586634418019,0.001,9600.000007867813,Do nothing
DCM,Ex,1647112916.412601,0.25,0.2267840567052419,0,0.0,0.035888600175708336,1.0,7,0,7,1647112916.412601,1647055316.412551,0.00012152777767214165,0.25,0.13095838630392406,9600.000008106232,0,0,0,0.062033908834970515,0.001,9600.000007867813,Do nothing
