Ideal_40hr_45min_SPC84.csv,11/03/2022
Actor,Message Eval Catagory,Current Time,Transit Time,trust score,reputation,distrust score,certainty,relative factor of certainty,expected message count,unexpected message count,total message count,time stamp,registration date,communication frequency,message transit time,average transit time,time since last communication,timeout count,alert count,other action count,SD transit time,Max CommFreq,Min TSLC,DTM response
DER,Ex,1647053001.170185,0.34,0.1,0,0.0,0.1,1.0,1,0,1,1647053001.170185,1647053001.170185,0.001,0.34,0.17,0,0,0,0,0.233238075793812,0.0,100000.0,Do nothing
DCM,Ex,1647055701.170192,0.26,0.1,0,0.0,0.1,1.0,1,0,1,1647055701.170192,1647055701.170192,0.001,0.26,0.08666666666666667,0,0,0,0,0.09763879010584539,0.0,100000.0,Do nothing
DERAS,Ex,1647058401.170195,0.28,0.1,0,0.0,0.1,1.0,1,0,1,1647058401.170195,1647058401.170195,0.001,0.28,0.07,0,0,0,0,0.05291502622129183,0.0,100000.0,Do nothing
DTM,Ex,1647061101.170197,0.16,0.1,0,0.0,0.1,1.0,1,0,1,1647061101.170197,1647061101.170197,0.001,0.16,0.032,0,0,0,0,0.04,0.0,100000.0,Do nothing
DER,Ex,1647063801.170199,0.39,0.2,0,0.0,0.017622700341147164,1.0,2,0,2,1647063801.170199,1647053001.170185,0.0001851851849480748,0.39,0.2066666666666667,10800.000013828278,0,0,0,0.15547775832360505,0.001,10800.000013828278,Do nothing
DCM,Ex,1647066501.170201,0.15,0.2,0,0.0,0.017622700348927867,1.0,2,0,2,1647066501.170201,1647055701.170192,0.000185185185029837,0.15,0.09571428571428572,10800.000009059906,0,0,0,0.11987096236807153,0.001,10800.000009059906,Do nothing
DERAS,Ex,1647069201.170203,0.17,0.2,0,0.0,0.01762270035087304,1.0,2,0,2,1647069201.170203,1647058401.170195,0.00018518518505027755,0.17,0.0825,10800.000007867813,0,0,0,0.09673232581274399,0.001,10800.000007867813,Do nothing
DTM,Ex,1647071901.170205,0.36,0.2,0,0.0,0.017622700350484008,1.0,2,0,2,1647071901.170205,1647061101.170197,0.00018518518504618945,0.36,0.06844444444444445,10800.000008106232,0,0,0,0.0787682959346236,0.001,10800.000008106232,Do nothing
DER,Ex,1647074601.170207,0.33,0.05286810102344149,0,0.0,0.01934611436576292,1.0,3,0,3,1647074601.170207,1647053001.170185,0.0001388888887478491,0.33,0.21900000000000003,10800.000008106232,0,0,0,0.14075194887144943,0.001,10800.000008106232,Do nothing
DCM,Ex,1647077301.170209,0.35,0.052868101046783605,0,0.0,0.019346114370247268,1.0,3,0,3,1647077301.170209,1647055701.170192,0.00013888888878004296,0.35,0.11883116883116886,10800.000007867813,0,0,0,0.05461791723525247,0.001,10800.000007867813,Do nothing
DERAS,Ex,1647080001.170211,0.44,0.05286810105261912,0,0.0,0.019346114370674346,1.0,3,0,3,1647080001.170211,1647058401.170195,0.00013888888878617513,0.44,0.11229166666666668,10800.000008106232,0,0,0,0.06396613687465162,0.001,10800.000007867813,Do nothing
DTM,Ex,1647082701.170213,0.29,0.052868101051452024,0,0.0,0.01934611437110143,1.0,3,0,3,1647082701.170213,1647061101.170197,0.00013888888878617513,0.29,0.08548717948717949,10800.000007867813,0,0,0,0.04206747395164541,0.001,10800.000007867813,Do nothing
DER,Ex,1647085401.170215,0.27,0.07738445746305168,0,0.0,0.02237891935250398,1.0,4,0,4,1647085401.170215,1647053001.170185,0.0001234567900098982,0.27,0.22264285714285717,10800.000007867813,0,0,0,0.12675623399716032,0.001,10800.000007867813,Do nothing
DCM,Ex,1647088101.170217,0.2,0.07738445748098907,0,0.0,0.022378919355303496,1.0,4,0,4,1647088101.170217,1647055701.170192,0.00012345679002806755,0.2,0.12424242424242427,10800.000008106232,0,0,0,0.08783452705784653,0.001,10800.000007867813,Do nothing
DERAS,Ex,1647090801.170219,0.4,0.07738445748269739,0,0.0,0.022378919356620917,1.0,4,0,4,1647090801.170219,1647058401.170195,0.0001234567900326099,0.4,0.1302734375,10800.000007867813,0,0,0,0.031822533071883374,0.001,10800.000007867813,Do nothing
DTM,Ex,1647093501.170221,0.27,0.07738445748440571,0,0.0,0.022378919355962208,1.0,4,0,4,1647093501.170221,1647061101.170197,0.00012345679003170144,0.27,0.09634087481146304,10800.000008106232,0,0,0,0.053922637449985635,0.001,10800.000007867813,Do nothing
DER,Ex,1647096201.170224,0.34,0.11189459676251991,0,0.0,0.02560176119273045,1.0,5,0,5,1647096201.170224,1647053001.170185,0.0001157407406366217,0.34,0.22916269841269843,10800.000009059906,0,0,0,0.10551310758865873,0.001,10800.000007867813,Do nothing
