dataset3_40hr_10min_ideal3.csv,27/03/2022
Actor,Message Eval Catagory,Current Time,Transit Time,trust score,reputation,distrust score,certainty,relative factor of certainty,expected message count,unexpected message count,total message count,time stamp,registration date,communication frequency,message transit time,average transit time,time since last communication,timeout count,alert count,other action count,SD transit time,Max CommFreq,Min TSLC,DTM response
DER,Ex,1648429361.252076,0.23,0.1,0,0.0,0.1,1.0,1,0,1,1648429361.252076,1648429361.252076,0.001,0.23,0.115,0,0,0,0,0.24919871588754225,0.0,100000.0,Do nothing
DCM,Ex,1648429961.252084,0.23,0.1,0,0.0,0.1,1.0,1,0,1,1648429961.252084,1648429961.252084,0.001,0.23,0.07666666666666667,0,0,0,0,0.10901070283845223,0.0,100000.0,Do nothing
DERAS,Ex,1648430561.252087,0.17,0.1,0,0.0,0.1,1.0,1,0,1,1648430561.252087,1648430561.252087,0.001,0.17,0.0425,0,0,0,0,0.06733003292241385,0.0,100000.0,Do nothing
DTM,Ex,1648431161.252089,0.38,0.1,0,0.0,0.1,1.0,1,0,1,1648431161.252089,1648431161.252089,0.001,0.38,0.076,0,0,0,0,0.1307669683062202,0.0,100000.0,Do nothing
DER,Ex,1648431761.252091,0.4,0.2,0,0.0,0.07930215114038887,1.0,2,0,2,1648431761.252091,1648429361.252076,0.0008333333281179269,0.4,0.1625,2400.0000150203705,0,0,0,0.09848857801796103,0.001,2400.0000150203705,Do nothing
DCM,Ex,1648432361.252093,0.24,0.2,0,0.0,0.07930215133733788,1.0,2,0,2,1648432361.252093,1648429961.252084,0.0008333333301875326,0.24,0.1,2400.000009059906,0,0,0,0.10066445913694333,0.001,2400.000009059906,Do nothing
DERAS,Ex,1648432961.252095,0.35,0.2,0,0.0,0.07930215137672769,1.0,2,0,2,1648432961.252095,1648430561.252087,0.0008333333306014538,0.35,0.0809375,2400.000007867813,0,0,0,0.06174544517614235,0.001,2400.000007867813,Do nothing
DTM,Ex,1648433561.252097,0.22,0.2,0,0.0,0.07930215137672769,1.0,2,0,2,1648433561.252097,1648431161.252089,0.0008333333306014538,0.22,0.092,2400.000007867813,0,0,0,0.08683317338436963,0.001,2400.000007867813,Do nothing
DER,Ex,1648434161.252099,0.16,0.23790645342116662,0,0.0,0.0870575143148921,1.0,3,0,3,1648434161.252099,1648429361.252076,0.0006249999969887237,0.16,0.16225,2400.0000081062317,0,0,0,0.13443296553383854,0.001,2400.0000081062317,Do nothing
DCM,Ex,1648434761.252101,0.41,0.23790645401201366,0,0.0,0.08705751442732113,1.0,3,0,3,1648434761.252101,1648429961.252084,0.0006249999977958699,0.41,0.12818181818181817,2400.000007867813,0,0,0,0.010401048898155471,0.001,2400.000007867813,Do nothing
DERAS,Ex,1648435361.252103,0.17,0.23790645413018308,0,0.0,0.08705751443596951,1.0,3,0,3,1648435361.252103,1648430561.252087,0.0006249999979200463,0.17,0.088359375,2400.0000081062317,0,0,0,0.0815858443604036,0.001,2400.000007867813,Do nothing
DTM,Ex,1648435961.252105,0.15,0.23790645413018308,0,0.0,0.08705751443596951,1.0,3,0,3,1648435961.252105,1648431161.252089,0.0006249999979200463,0.15,0.09646153846153846,2400.0000081062317,0,0,0,0.08551877886441982,0.001,2400.000007867813,Do nothing
DER,Ex,1648436561.252107,0.24,0.3482300572595684,0,0.0,0.10070513674538552,1.0,4,0,4,1648436561.252107,1648429361.252076,0.0005555555531640111,0.24,0.16780357142857147,2400.000007867813,0,0,0,0.10711014152535894,0.001,2400.000007867813,Do nothing
DCM,Ex,1648437161.252109,0.41,0.3482300577092845,0,0.0,0.10070513681874933,1.0,4,0,4,1648437161.252109,1648429961.252084,0.0005555555536239235,0.41,0.14696969696969697,2400.0000081062317,0,0,0,0.047377090925770714,0.001,2400.000007867813,Do nothing
DERAS,Ex,1648437761.252111,0.33,0.34823005774387805,0,0.0,0.1007051368454271,1.0,4,0,4,1648437761.252111,1648430561.252087,0.000555555553715906,0.33,0.10346191406250001,2400.000007867813,0,0,0,0.0397664077771679,0.001,2400.000007867813,Do nothing
DTM,Ex,1648438361.252113,0.35,0.34823005774387805,0,0.0,0.10070513683208822,1.0,4,0,4,1648438361.252113,1648431161.252089,0.0005555555536975095,0.35,0.11137556561085973,2400.0000081062317,0,0,0,0.037614079870772976,0.001,2400.000007867813,Do nothing
DER,Ex,1648438961.252115,0.15,0.5035256837269276,0,0.0,0.11520792500295837,1.0,5,0,5,1648438961.252115,1648429361.252076,0.0005208333312119875,0.15,0.16681448412698416,2400.0000081062317,0,0,0,0.09984842036550434,0.001,2400.000007867813,Do nothing
DCM,Ex,1648439561.252117,0.3,0.5035256840937467,0,0.0,0.11520792508879496,1.0,5,0,5,1648439561.252117,1648429961.252084,0.0005208333315482984,0.3,0.15502392344497606,2400.000007867813,0,0,0,0.07785843012084503,0.001,2400.000007867813,Do nothing
DERAS,Ex,1648440161.252118,0.24,0.5035256842271355,0,0.0,0.11520792511168472,1.0,5,0,5,1648440161.252118,1648430561.252087,0.0005208333316517787,0.24,0.11028881835937501,2400.0000071525574,0,0,0,0.06387474492044032,0.001,2400.0000071525574,Do nothing
DTM,Ex,1648440761.252120,0.18,0.5035256841604411,0,0.0,0.11520792511168472,1.0,5,0,5,1648440761.25212,1648431161.252089,0.0005208333316517787,0.18,0.11464339581986642,2400.000006914139,0,0,0,0.07151608127890578,0.001,2400.000006914139,Do nothing
DER,Ex,1648441361.252122,0.34,0.6912475500177502,0,0.0,0.1295908891622163,1.0,6,0,6,1648441361.252122,1648429361.252076,0.0004999999980827173,0.34,0.17468655303030303,2400.000006914139,0,0,0,0.07425935170656883,0.001,2400.000006914139,Do nothing
