dataset3_40hr_10min_ideal8.csv,27/03/2022
Actor,Message Eval Catagory,Current Time,Transit Time,trust score,reputation,distrust score,certainty,relative factor of certainty,expected message count,unexpected message count,total message count,time stamp,registration date,communication frequency,message transit time,average transit time,time since last communication,timeout count,alert count,other action count,SD transit time,Max CommFreq,Min TSLC,DTM response
DER,Ex,1648429382.290218,0.15,0.1,0,0.0,0.1,1.0,1,0,1,1648429382.290218,1648429382.290218,0.001,0.15,0.075,0,0,0,0,0.229128784747792,0.0,100000.0,Do nothing
DCM,Ex,1648429982.290226,0.37,0.1,0,0.0,0.1,1.0,1,0,1,1648429982.290226,1648429982.290226,0.001,0.37,0.12333333333333334,0,0,0,0,0.08236099400403889,0.0,100000.0,Do nothing
DERAS,Ex,1648430582.290229,0.15,0.1,0,0.0,0.1,1.0,1,0,1,1648430582.290229,1648430582.290229,0.001,0.15,0.0375,0,0,0,0,0.07071067811865475,0.0,100000.0,Do nothing
DTM,Ex,1648431182.290231,0.15,0.1,0,0.0,0.1,1.0,1,0,1,1648431182.290231,1648431182.290231,0.001,0.15,0.03,0,0,0,0,0.04330127018922193,0.0,100000.0,Do nothing
DER,Ex,1648431782.290234,0.35,0.2,0,0.0,0.07930215110887702,1.0,2,0,2,1648431782.290234,1648429382.290218,0.00083333332778679,0.35,0.12083333333333333,2400.000015974045,0,0,0,0.07011894655987545,0.001,2400.000015974045,Do nothing
DCM,Ex,1648432382.290236,0.29,0.2,0,0.0,0.07930215130582603,1.0,2,0,2,1648432382.290236,1648429982.290226,0.0008333333298563957,0.29,0.14714285714285716,2400.0000100135803,0,0,0,0.12832869503058922,0.001,2400.0000100135803,Do nothing
DERAS,Ex,1648432982.290238,0.28,0.2,0,0.0,0.07930215134521584,1.0,2,0,2,1648432982.290238,1648430582.290229,0.0008333333302703169,0.28,0.0678125,2400.0000088214874,0,0,0,0.0035355339059331037,0.001,2400.0000088214874,Do nothing
DTM,Ex,1648433582.290240,0.23,0.2,0,0.0,0.07930215133733788,1.0,2,0,2,1648433582.29024,1648431182.290231,0.0008333333301875326,0.23,0.05222222222222222,2400.000009059906,0,0,0,0.02788866755113583,0.001,2400.000009059906,Do nothing
DER,Ex,1648434182.290243,0.23,0.23790645332663107,0,0.0,0.08705751428462274,1.0,3,0,3,1648434182.290243,1648429382.290218,0.0006249999967714151,0.23,0.13174999999999998,2400.0000088214874,0,0,0,0.10885345228367391,0.001,2400.0000088214874,Do nothing
DCM,Ex,1648434782.290245,0.3,0.2379064539174781,0,0.0,0.0870575143884034,1.0,3,0,3,1648434782.290245,1648429982.290226,0.0006249999975164732,0.3,0.16103896103896106,2400.000009059906,0,0,0,0.10732279263130373,0.001,2400.000009059906,Do nothing
DERAS,Ex,1648435382.290247,0.2,0.23790645403564753,0,0.0,0.08705751440137595,1.0,3,0,3,1648435382.290247,1648430582.290229,0.0006249999976716935,0.2,0.07882812499999999,2400.000009059906,0,0,0,0.06901292698407371,0.001,2400.0000088214874,Do nothing
DTM,Ex,1648435982.290249,0.41,0.23790645401201366,0,0.0,0.08705751440570016,1.0,3,0,3,1648435982.290249,1648431182.290231,0.0006249999976406495,0.41,0.07974358974358974,2400.000009059906,0,0,0,0.07469119713041777,0.001,2400.000009059906,Do nothing
DER,Ex,1648436582.290251,0.42,0.348230057138491,0,0.0,0.10070513671870779,1.0,4,0,4,1648436582.290251,1648429382.290218,0.0005555555530168392,0.42,0.1523392857142857,2400.0000081062317,0,0,0,0.04904808136629083,0.001,2400.0000081062317,Do nothing
