dataset3_40hr_10min_ideal5.csv,27/03/2022
Actor,Message Eval Catagory,Current Time,Transit Time,trust score,reputation,distrust score,certainty,relative factor of certainty,expected message count,unexpected message count,total message count,time stamp,registration date,communication frequency,message transit time,average transit time,time since last communication,timeout count,alert count,other action count,SD transit time,Max CommFreq,Min TSLC,DTM response
DER,Ex,1648429369.282019,0.35,0.1,0,0.0,0.1,1.0,1,0,1,1648429369.282019,1648429369.282019,0.001,0.35,0.175,0,0,0,0,0.22912878474779202,0.0,100000.0,Do nothing
DCM,Ex,1648429969.282027,0.34,0.1,0,0.0,0.1,1.0,1,0,1,1648429969.282027,1648429969.282027,0.001,0.34,0.11333333333333334,0,0,0,0,0.03366501646120703,0.0,100000.0,Do nothing
DERAS,Ex,1648430569.282030,0.24,0.1,0,0.0,0.1,1.0,1,0,1,1648430569.28203,1648430569.28203,0.001,0.24,0.06,0,0,0,0,0.028284271247461898,0.0,100000.0,Do nothing
DTM,Ex,1648431169.282033,0.45,0.1,0,0.0,0.1,1.0,1,0,1,1648431169.282033,1648431169.282033,0.001,0.45,0.09,0,0,0,0,0.16770509831248423,0.0,100000.0,Do nothing
DER,Ex,1648431769.282035,0.33,0.2,0,0.0,0.07930215110099904,1.0,2,0,2,1648431769.282035,1648429369.282019,0.0008333333277040058,0.33,0.20083333333333334,2400.0000162124634,0,0,0,0.1730221565773201,0.001,2400.0000162124634,Do nothing
DCM,Ex,1648432369.282037,0.28,0.2,0,0.0,0.07930215130582603,1.0,2,0,2,1648432369.282037,1648429969.282027,0.0008333333298563957,0.28,0.13714285714285715,2400.0000100135803,0,0,0,0.12279806626883454,0.001,2400.0000100135803,Do nothing
DERAS,Ex,1648432969.282039,0.45,0.2,0,0.0,0.07930215134521584,1.0,2,0,2,1648432969.282039,1648430569.28203,0.0008333333302703169,0.45,0.10875,2400.0000088214874,0,0,0,0.09765098200076786,0.001,2400.0000088214874,Do nothing
DTM,Ex,1648433569.282041,0.29,0.2,0,0.0,0.07930215136884973,1.0,2,0,2,1648433569.282041,1648431169.282033,0.0008333333305186695,0.29,0.11222222222222222,2400.0000081062317,0,0,0,0.08232726023485647,0.001,2400.0000081062317,Do nothing
DER,Ex,1648434169.282043,0.31,0.23790645330299715,0,0.0,0.08705751429759534,1.0,3,0,3,1648434169.282043,1648429369.282019,0.0006249999968645474,0.31,0.21175000000000002,2400.000007867813,0,0,0,0.14059727092867982,0.001,2400.000007867813,Do nothing
DCM,Ex,1648434769.282046,0.41,0.2379064539174781,0,0.0,0.0870575143884034,1.0,3,0,3,1648434769.282046,1648429969.282027,0.0006249999975164732,0.41,0.16194805194805195,2400.000009059906,0,0,0,0.07076483828613149,0.001,2400.000009059906,Do nothing
DERAS,Ex,1648435369.282048,0.37,0.23790645403564753,0,0.0,0.08705751440137595,1.0,3,0,3,1648435369.282048,1648430569.28203,0.0006249999976716935,0.37,0.13052083333333334,2400.000009059906,0,0,0,0.0554799991260842,0.001,2400.0000088214874,Do nothing
DTM,Ex,1648435969.282050,0.38,0.2379064541065492,0,0.0,0.08705751440137596,1.0,3,0,3,1648435969.28205,1648431169.282033,0.0006249999977958699,0.38,0.13282051282051283,2400.0000088214874,0,0,0,0.050879725222788295,0.001,2400.0000081062317,Do nothing
