dataset2_40hr_10min_ideal4.csv,27/03/2022
Actor,Message Eval Catagory,Current Time,Transit Time,trust score,reputation,distrust score,certainty,relative factor of certainty,expected message count,unexpected message count,total message count,time stamp,registration date,communication frequency,message transit time,average transit time,time since last communication,timeout count,alert count,other action count,SD transit time,Max CommFreq,Min TSLC,DTM response
DER,Ex,1648428387.995063,0.38,0.1,0,0.0,0.1,1.0,1,0,1,1648428387.995063,1648428387.995063,0.001,0.38,0.19,0,0,0,0,0.21354156504062624,0.0,100000.0,Do nothing
DCM,Ex,1648428987.995073,0.39,0.1,0,0.0,0.1,1.0,1,0,1,1648428987.995073,1648428987.995073,0.001,0.39,0.13,0,0,0,0,0.10511898020814321,0.0,100000.0,Do nothing
DERAS,Ex,1648429587.995076,0.19,0.1,0,0.0,0.1,1.0,1,0,1,1648429587.995076,1648429587.995076,0.001,0.19,0.0475,0,0,0,0,0.061644140029689765,0.0,100000.0,Do nothing
DTM,Ex,1648430187.995079,0.28,0.1,0,0.0,0.1,1.0,1,0,1,1648430187.995079,1648430187.995079,0.001,0.28,0.05600000000000001,0,0,0,0,0.07483314773547883,0.0,100000.0,Do nothing
DER,Ex,1648430787.995081,0.4,0.2,0,0.0,0.07930215104585332,1.0,2,0,2,1648430787.995081,1648428387.995063,0.0008333333271245162,0.4,0.225,2400.0000178813934,0,0,0,0.16792855623746664,0.001,2400.0000178813934,Do nothing
DCM,Ex,1648431387.995083,0.22,0.2,0,0.0,0.07930215130582603,1.0,2,0,2,1648431387.995083,1648428987.995073,0.0008333333298563957,0.22,0.14285714285714285,2400.0000100135803,0,0,0,0.1432114653563876,0.001,2400.0000100135803,Do nothing
DERAS,Ex,1648431987.995085,0.31,0.2,0,0.0,0.07930215133733788,1.0,2,0,2,1648431987.995085,1648429587.995076,0.0008333333301875326,0.31,0.08031250000000001,2400.000009059906,0,0,0,0.012320134507614494,0.001,2400.000009059906,Do nothing
DTM,Ex,1648432587.995088,0.29,0.2,0,0.0,0.07930215133733788,1.0,2,0,2,1648432587.995088,1648430187.995079,0.0008333333301875326,0.29,0.082,2400.000009059906,0,0,0,0.04204164601915584,0.001,2400.000009059906,Do nothing
DER,Ex,1648433187.995090,0.32,0.23790645313755998,0,0.0,0.087057514245705,1.0,3,0,3,1648433187.99509,1648428387.995063,0.0006249999964920183,0.32,0.2345,2400.000009059906,0,0,0,0.15059142664102024,0.001,2400.000009059906,Do nothing
DCM,Ex,1648433787.995092,0.29,0.2379064539174781,0,0.0,0.08705751439272758,1.0,3,0,3,1648433787.995092,1648428987.995073,0.0006249999975475172,0.29,0.15623376623376622,2400.0000088214874,0,0,0,0.1065656312618368,0.001,2400.0000088214874,Do nothing
DERAS,Ex,1648434387.995094,0.43,0.23790645401201366,0,0.0,0.08705751440570016,1.0,3,0,3,1648434387.995094,1648429587.995076,0.0006249999976406495,0.43,0.109453125,2400.000009059906,0,0,0,0.06098621304703369,0.001,2400.000009059906,Do nothing
DTM,Ex,1648434987.995096,0.19,0.23790645401201366,0,0.0,0.08705751442732113,1.0,3,0,3,1648434987.995096,1648430187.995079,0.0006249999977958699,0.19,0.0903076923076923,2400.000007867813,0,0,0,0.07626035028532864,0.001,2400.000007867813,Do nothing
DER,Ex,1648435587.995098,0.37,0.34823005698282,0,0.0,0.10070513668869531,1.0,4,0,4,1648435587.995098,1648428387.995063,0.0005555555528512707,0.37,0.2441785714285714,2400.0000081062317,0,0,0,0.12217376384244111,0.001,2400.0000081062317,Do nothing
