dataset2_40hr_10min_ideal3.csv,27/03/2022
Actor,Message Eval Catagory,Current Time,Transit Time,trust score,reputation,distrust score,certainty,relative factor of certainty,expected message count,unexpected message count,total message count,time stamp,registration date,communication frequency,message transit time,average transit time,time since last communication,timeout count,alert count,other action count,SD transit time,Max CommFreq,Min TSLC,DTM response
DER,Ex,1648428383.627468,0.2,0.1,0,0.0,0.1,1.0,1,0,1,1648428383.627468,1648428383.627468,0.001,0.2,0.1,0,0,0,0,0.2449489742783178,0.0,100000.0,Do nothing
DCM,Ex,1648428983.627475,0.3,0.1,0,0.0,0.1,1.0,1,0,1,1648428983.627475,1648428983.627475,0.001,0.3,0.09999999999999999,0,0,0,0,0.07071067811865474,0.0,100000.0,Do nothing
DERAS,Ex,1648429583.627478,0.16,0.1,0,0.0,0.1,1.0,1,0,1,1648429583.627478,1648429583.627478,0.001,0.16,0.04,0,0,0,0,0.06928203230275509,0.0,100000.0,Do nothing
DTM,Ex,1648430183.627481,0.29,0.1,0,0.0,0.1,1.0,1,0,1,1648430183.627481,1648430183.627481,0.001,0.29,0.057999999999999996,0,0,0,0,0.08077747210701756,0.0,100000.0,Do nothing
DER,Ex,1648430783.627483,0.32,0.2,0,0.0,0.07930215114826682,1.0,2,0,2,1648430783.627483,1648428383.627468,0.0008333333282007112,0.32,0.1366666666666667,2400.000014781952,0,0,0,0.11512312249645305,0.001,2400.000014781952,Do nothing
DCM,Ex,1648431383.627485,0.37,0.2,0,0.0,0.07930215130582603,1.0,2,0,2,1648431383.627485,1648428983.627475,0.0008333333298563957,0.37,0.13857142857142857,2400.0000100135803,0,0,0,0.08028224022309102,0.001,2400.0000100135803,Do nothing
DERAS,Ex,1648431983.627487,0.2,0.2,0,0.0,0.07930215133733788,1.0,2,0,2,1648431983.627487,1648429583.627478,0.0008333333301875326,0.2,0.060000000000000005,2400.000009059906,0,0,0,0.0632455532033676,0.001,2400.000009059906,Do nothing
DTM,Ex,1648432583.627490,0.28,0.2,0,0.0,0.07930215133733788,1.0,2,0,2,1648432583.62749,1648430183.627481,0.0008333333301875326,0.28,0.08266666666666667,2400.000009059906,0,0,0,0.05062937223917883,0.001,2400.000009059906,Do nothing
DER,Ex,1648433183.627492,0.19,0.23790645344480044,0,0.0,0.08705751430191953,1.0,3,0,3,1648433183.627492,1648428383.627468,0.0006249999968955915,0.19,0.14200000000000002,2400.000009059906,0,0,0,0.12104483405685619,0.001,2400.000009059906,Do nothing
DCM,Ex,1648433783.627494,0.44,0.2379064539174781,0,0.0,0.0870575143884034,1.0,3,0,3,1648433783.627494,1648428983.627475,0.0006249999975164732,0.44,0.16597402597402597,2400.000009059906,0,0,0,0.057745523242459705,0.001,2400.000009059906,Do nothing
DERAS,Ex,1648434383.627496,0.43,0.23790645401201366,0,0.0,0.08705751440570016,1.0,3,0,3,1648434383.627496,1648429583.627478,0.0006249999976406495,0.43,0.09083333333333334,2400.000009059906,0,0,0,0.07877855422677293,0.001,2400.000009059906,Do nothing
