Actor,Message Eval Catagory,Current Time,Transit Time,Attack Status
DER,Ex,1647052827.003836,0.29,No Attack
DCM,Ex,1647054927.003842,0.23,No Attack
DERAS,Ex,1647057027.003845,0.25,No Attack
DTM,Ex,1647059127.003848,0.39,No Attack
DER,Ex,1647061227.003850,0.4,No Attack
DCM,Ex,1647063327.003852,0.24,No Attack
DERAS,Ex,1647065427.003854,0.25,No Attack
DTM,Ex,1647067527.003856,0.38,No Attack
DER,Ex,1647069627.003858,0.31,No Attack
DCM,Ex,1647071727.003860,0.26,No Attack
DERAS,Ex,1647073827.003862,0.33,No Attack
DTM,Ex,1647075927.003864,0.37,No Attack
DER,Ex,1647078027.003866,0.23,No Attack
DCM,Ex,1647080127.003868,0.41,No Attack
DERAS,Ex,1647082227.003870,0.32,No Attack
DTM,Ex,1647084327.003872,0.18,No Attack
DER,Ex,1647086427.003874,0.34,No Attack
DCM,Ex,1647088527.003876,0.43,No Attack
DERAS,Ex,1647090627.003878,0.28,No Attack
DTM,Ex,1647092727.003880,0.32,No Attack
DER,Ex,1647094827.003882,0.16,No Attack
DCM,Ex,1647096927.003884,0.3,No Attack
DERAS,Ex,1647099027.003886,0.42,No Attack
DTM,Ex,1647101127.003888,0.43,No Attack
DER,Ex,1647103227.003890,0.26,No Attack
DCM,Ex,1647105327.003892,0.41,No Attack
DERAS,Ex,1647107427.003894,0.36,No Attack
DTM,Ex,1647109527.003896,0.35,No Attack
DER,Ex,1647111627.003898,0.35,No Attack
DCM,Ex,1647113727.003900,0.43,No Attack
DERAS,Ex,1647115827.003902,0.45,No Attack
DTM,Ex,1647117927.003904,0.28,No Attack
DER,Ex,1647120027.003906,0.33,No Attack
DCM,Ex,1647122127.003908,0.29,No Attack
DERAS,Ex,1647124227.003909,0.24,No Attack
DTM,Ex,1647126327.003911,0.29,No Attack
DER,Ex,1647128427.003913,0.19,No Attack
DCM,Ex,1647130527.003915,0.36,No Attack
DERAS,Ex,1647132627.003917,0.24,No Attack
DTM,Ex,1647134727.003919,0.44,No Attack
DER,Ex,1647136827.003921,0.17,No Attack
DCM,Ex,1647138927.003923,0.22,No Attack
DERAS,Ex,1647141027.003925,0.39,No Attack
DTM,Ex,1647143127.003927,0.25,No Attack
DER,Ex,1647145227.003929,0.26,No Attack
DCM,Ex,1647147327.003931,0.39,No Attack
DERAS,Ex,1647149427.003933,0.43,No Attack
DTM,Ex,1647151527.003935,0.36,No Attack
DER,Ex,1647153627.003937,0.18,No Attack
DCM,Ex,1647155727.003939,0.3,No Attack
DERAS,Ex,1647157827.003941,0.29,No Attack
DTM,Ex,1647159927.003943,0.33,No Attack
DER,Ex,1647162027.003945,0.26,No Attack
DCM,Ex,1647164127.003947,0.34,No Attack
DERAS,Ex,1647166227.003949,0.36,No Attack
DTM,Ex,1647168327.003950,0.39,No Attack
DER,Ex,1647170427.003952,0.24,No Attack
DCM,Ex,1647172527.003954,0.35,No Attack
DERAS,Ex,1647174627.003956,0.44,No Attack
DTM,Ex,1647176727.003958,0.33,No Attack
DER,Ex,1647178827.003960,0.17,No Attack
DCM,Ex,1647180927.003962,0.45,No Attack
DERAS,Ex,1647183027.003964,0.41,No Attack
DTM,Ex,1647185127.003966,0.2,No Attack
DER,Ex,1647187227.003968,0.25,No Attack
DCM,Ex,1647189327.003970,0.16,No Attack
DERAS,Ex,1647191427.003972,0.35,No Attack
DTM,Ex,1647193527.003974,0.41,No Attack
DER,Ex,1647195627.003976,0.4,No Attack
DCM,Ex,1647197727.003978,0.38,No Attack
