Actor,Message Eval Catagory,Current Time,Transit Time,Attack Status
DER,Ex,1647052577.158088,0.29,No Attack
DCM,Ex,1647053777.158096,0.42,No Attack
DERAS,Ex,1647054977.158099,0.17,No Attack
DTM,Ex,1647056177.158101,0.35,No Attack
DER,Ex,1647057377.158104,0.35,No Attack
DCM,Ex,1647058577.158106,0.16,No Attack
DERAS,Ex,1647059777.158108,0.19,No Attack
DTM,Ex,1647060977.158110,0.38,No Attack
DER,Ex,1647062177.158112,0.4,No Attack
DCM,Ex,1647063377.158115,0.34,No Attack
DERAS,Ex,1647064577.158117,0.2,No Attack
DTM,Ex,1647065777.158119,0.32,No Attack
DER,Ex,1647066977.158121,0.3,No Attack
DCM,Ex,1647068177.158123,0.16,No Attack
DERAS,Ex,1647069377.158126,0.15,No Attack
DTM,Ex,1647070577.158128,0.18,No Attack
DER,Ex,1647071777.158130,0.28,No Attack
DCM,Ex,1647072977.158132,0.21,No Attack
DERAS,Ex,1647074177.158135,0.28,No Attack
DTM,Ex,1647075377.158137,0.29,No Attack
DER,Ex,1647076577.158139,0.29,No Attack
DCM,Ex,1647077777.158141,0.29,No Attack
DERAS,Ex,1647078977.158143,0.29,No Attack
DTM,Ex,1647080177.158145,0.43,No Attack
DER,Ex,1647081377.158147,0.19,No Attack
DCM,Ex,1647082577.158150,0.24,No Attack
DERAS,Ex,1647083777.158152,0.26,No Attack
DTM,Ex,1647084977.158154,0.27,No Attack
DER,Ex,1647086177.158156,0.17,No Attack
DCM,Ex,1647087377.158158,0.27,No Attack
DERAS,Ex,1647088577.158160,0.2,No Attack
DTM,Ex,1647089777.158162,0.25,No Attack
DER,Ex,1647090977.158165,0.36,No Attack
DCM,Ex,1647092177.158167,0.27,No Attack
DERAS,Ex,1647093377.158169,0.26,No Attack
DTM,Ex,1647094577.158171,0.15,No Attack
DER,Ex,1647095777.158173,0.41,No Attack
DCM,Ex,1647096977.158176,0.19,No Attack
DERAS,Ex,1647098177.158178,0.42,No Attack
DTM,Ex,1647099377.158180,0.35,No Attack
DER,Ex,1647100577.158182,0.17,No Attack
DCM,Ex,1647101777.158184,0.21,No Attack
DERAS,Ex,1647102977.158186,0.42,No Attack
DTM,Ex,1647104177.158188,0.43,No Attack
DER,Ex,1647105377.158191,0.2,No Attack
DCM,Ex,1647106577.158193,0.32,No Attack
DERAS,Ex,1647107777.158195,0.33,No Attack
DTM,Ex,1647108977.158197,0.23,No Attack
DER,Ex,1647110177.158199,0.41,No Attack
DCM,Ex,1647111377.158201,0.23,No Attack
DERAS,Ex,1647112577.158203,0.23,No Attack
DTM,Ex,1647113777.158205,0.17,No Attack
DER,Ex,1647114977.158208,0.24,No Attack
DCM,Ex,1647116177.158210,0.21,No Attack
DERAS,Ex,1647117377.158212,0.4,No Attack
DTM,Ex,1647118577.158214,0.16,No Attack
DER,Ex,1647119777.158216,0.17,No Attack
DCM,Ex,1647120977.158218,0.23,No Attack
DERAS,Ex,1647122177.158220,0.36,No Attack
DTM,Ex,1647123377.158222,0.45,No Attack
DER,Ex,1647124577.158225,0.42,No Attack
DCM,Ex,1647125777.158227,0.17,No Attack
DERAS,Ex,1647126977.158229,0.23,No Attack
DTM,Ex,1647128177.158231,0.44,No Attack
DER,Ex,1647129377.158233,0.38,No Attack
DCM,Ex,1647130577.158235,0.33,No Attack
DERAS,Ex,1647131777.158237,0.4,No Attack
DTM,Ex,1647132977.158240,0.36,No Attack
DER,Ex,1647134177.158242,0.41,No Attack
DCM,Ex,1647135377.158244,0.15,No Attack
DERAS,Ex,1647136577.158246,0.15,No Attack
DTM,Ex,1647137777.158248,0.18,No Attack
DER,Ex,1647138977.158250,0.28,No Attack
DCM,Ex,1647140177.158252,0.15,No Attack
DERAS,Ex,1647141377.158254,0.26,No Attack
DTM,Ex,1647142577.158257,0.37,No Attack
DER,Ex,1647143777.158259,0.35,No Attack
DCM,Ex,1647144977.158261,0.41,No Attack
DERAS,Ex,1647146177.158263,0.23,No Attack
DTM,Ex,1647147377.158265,0.17,No Attack
DER,Ex,1647148577.158267,0.38,No Attack
DCM,Ex,1647149777.158269,0.36,No Attack
DERAS,Ex,1647150977.158271,0.19,No Attack
DTM,Ex,1647152177.158274,0.29,No Attack
DER,Ex,1647153377.158276,0.16,No Attack
DCM,Ex,1647154577.158278,0.25,No Attack
DERAS,Ex,1647155777.158280,0.32,No Attack
DTM,Ex,1647156977.158282,0.35,No Attack
DER,Ex,1647158177.158284,0.4,No Attack
DCM,Ex,1647159377.158286,0.4,No Attack
DERAS,Ex,1647160577.158289,0.45,No Attack
DTM,Ex,1647161777.158291,0.2,No Attack
DER,Ex,1647162977.158293,0.41,No Attack
DCM,Ex,1647164177.158297,0.19,No Attack
DERAS,Ex,1647165377.158299,0.45,No Attack
DTM,Ex,1647166577.158301,0.43,No Attack
DER,Ex,1647167777.158303,0.34,No Attack
DCM,Ex,1647168977.158306,0.39,No Attack
DERAS,Ex,1647170177.158308,0.25,No Attack
DTM,Ex,1647171377.158310,0.22,No Attack
DER,Ex,1647172577.158312,0.41,No Attack
DCM,Ex,1647173777.158314,0.36,No Attack
DERAS,Ex,1647174977.158316,0.39,No Attack
DTM,Ex,1647176177.158318,0.19,No Attack
DER,Ex,1647177377.158320,0.33,No Attack
DCM,Ex,1647178577.158322,0.4,No Attack
DERAS,Ex,1647179777.158325,0.34,No Attack
DTM,Ex,1647180977.158327,0.31,No Attack
DER,Ex,1647182177.158329,0.32,No Attack
DCM,Ex,1647183377.158331,0.35,No Attack
DERAS,Ex,1647184577.158333,0.22,No Attack
DTM,Ex,1647185777.158335,0.41,No Attack
DER,Ex,1647186977.158338,0.18,No Attack
DCM,Ex,1647188177.158340,0.42,No Attack
DERAS,Ex,1647189377.158342,0.34,No Attack
DTM,Ex,1647190577.158344,0.39,No Attack
DER,Ex,1647191777.158346,0.31,No Attack
DCM,Ex,1647192977.158348,0.2,No Attack
DERAS,Ex,1647194177.158350,0.37,No Attack
DTM,Ex,1647195377.158352,0.4,No Attack
DER,Ex,1647196577.158354,0.32,No Attack
