Actor,Message Eval Catagory,Current Time,Transit Time,Attack Status
DER,Ex,1647052667.198897,0.36,No Attack
DCM,Ex,1647054467.198904,0.31,No Attack
DERAS,Ex,1647056267.198907,0.33,No Attack
DTM,Ex,1647058067.198909,0.19,No Attack
DER,Ex,1647059867.198911,0.18,No Attack
DCM,Ex,1647061667.198913,0.26,No Attack
DERAS,Ex,1647063467.198915,0.15,No Attack
DTM,Ex,1647065267.198917,0.31,No Attack
DER,Ex,1647067067.198919,0.34,No Attack
DCM,Ex,1647068867.198922,0.17,No Attack
DERAS,Ex,1647070667.198924,0.25,No Attack
DTM,Ex,1647072467.198926,0.35,No Attack
DER,Ex,1647074267.198928,0.41,No Attack
DCM,Ex,1647076067.198930,0.22,No Attack
DERAS,Ex,1647077867.198932,0.27,No Attack
DTM,Ex,1647079667.198934,0.16,No Attack
DER,Ex,1647081467.198936,0.39,No Attack
DCM,Ex,1647083267.198938,0.29,No Attack
DERAS,Ex,1647085067.198940,0.35,No Attack
DTM,Ex,1647086867.198942,0.22,No Attack
DER,Ex,1647088667.198944,0.39,No Attack
DCM,Ex,1647090467.198946,0.45,No Attack
DERAS,Ex,1647092267.198948,0.19,No Attack
DTM,Ex,1647094067.198950,0.38,No Attack
DER,Ex,1647095867.198952,0.29,No Attack
DCM,Ex,1647097667.198954,0.38,No Attack
DERAS,Ex,1647099467.198955,0.32,No Attack
DTM,Ex,1647101267.198957,0.3,No Attack
DER,Ex,1647103067.198959,0.34,No Attack
DCM,Ex,1647104867.198961,0.26,No Attack
DERAS,Ex,1647106667.198963,0.27,No Attack
DTM,Ex,1647108467.198965,0.4,No Attack
DER,Ex,1647110267.198967,0.15,No Attack
DCM,Ex,1647112067.198969,0.38,No Attack
DERAS,Ex,1647113867.198971,0.34,No Attack
DTM,Ex,1647115667.198973,0.39,No Attack
DER,Ex,1647117467.198975,0.17,No Attack
DCM,Ex,1647119267.198977,0.16,No Attack
DERAS,Ex,1647121067.198979,0.28,No Attack
DTM,Ex,1647122867.198981,0.28,No Attack
DER,Ex,1647124667.198983,0.23,No Attack
DCM,Ex,1647126467.198985,0.33,No Attack
DERAS,Ex,1647128267.198987,0.22,No Attack
DTM,Ex,1647130067.198989,0.35,No Attack
DER,Ex,1647131867.198991,0.44,No Attack
DCM,Ex,1647133667.198993,0.17,No Attack
DERAS,Ex,1647135467.198994,0.23,No Attack
DTM,Ex,1647137267.198996,0.31,No Attack
DER,Ex,1647139067.198998,0.2,No Attack
DCM,Ex,1647140867.199000,0.37,No Attack
DERAS,Ex,1647142667.199002,0.22,No Attack
DTM,Ex,1647144467.199004,0.16,No Attack
DER,Ex,1647146267.199006,0.29,No Attack
DCM,Ex,1647148067.199008,0.23,No Attack
DERAS,Ex,1647149867.199010,0.44,No Attack
DTM,Ex,1647151667.199012,0.45,No Attack
DER,Ex,1647153467.199014,0.35,No Attack
DCM,Ex,1647155267.199016,0.26,No Attack
DERAS,Ex,1647157067.199018,0.37,No Attack
DTM,Ex,1647158867.199020,0.33,No Attack
DER,Ex,1647160667.199022,0.38,No Attack
DCM,Ex,1647162467.199024,0.29,No Attack
DERAS,Ex,1647164267.199026,0.22,No Attack
DTM,Ex,1647166067.199028,0.26,No Attack
DER,Ex,1647167867.199030,0.3,No Attack
DCM,Ex,1647169667.199032,0.37,No Attack
DERAS,Ex,1647171467.199034,0.37,No Attack
DTM,Ex,1647173267.199036,0.42,No Attack
DER,Ex,1647175067.199038,0.27,No Attack
DCM,Ex,1647176867.199040,0.18,No Attack
DERAS,Ex,1647178667.199042,0.37,No Attack
DTM,Ex,1647180467.199044,0.19,No Attack
DER,Ex,1647182267.199046,0.36,No Attack
DCM,Ex,1647184067.199047,0.44,No Attack
DERAS,Ex,1647185867.199049,0.26,No Attack
DTM,Ex,1647187667.199051,0.25,No Attack
DER,Ex,1647189467.199054,0.32,No Attack
DCM,Ex,1647191267.199056,0.41,No Attack
DERAS,Ex,1647193067.199057,0.35,No Attack
DTM,Ex,1647194867.199059,0.4,No Attack
DER,Ex,1647196667.199061,0.16,No Attack
