Actor,Message Eval Catagory,Current Time,Transit Time,Attack Status
DER,Ex,1647052411.815420,0.39,No Attack
DCM,Ex,1647053011.815427,0.4,No Attack
DERAS,Ex,1647053611.815430,0.23,No Attack
DTM,Ex,1647054211.815433,0.32,No Attack
DER,Ex,1647054811.815435,0.39,No Attack
DCM,Ex,1647055411.815437,0.22,No Attack
DERAS,Ex,1647056011.815440,0.18,No Attack
DTM,Ex,1647056611.815442,0.37,No Attack
DER,Ex,1647057211.815444,0.32,No Attack
DCM,Ex,1647057811.815447,0.37,No Attack
DERAS,Ex,1647058411.815449,0.38,No Attack
DTM,Ex,1647059011.815451,0.41,No Attack
DER,Ex,1647059611.815453,0.15,No Attack
DCM,Ex,1647060211.815455,0.27,No Attack
DERAS,Ex,1647060811.815458,0.29,No Attack
DTM,Ex,1647061411.815460,0.42,No Attack
DER,Ex,1647062011.815462,0.23,No Attack
DCM,Ex,1647062611.815464,0.45,No Attack
DERAS,Ex,1647063211.815467,0.2,No Attack
DTM,Ex,1647063811.815469,0.38,No Attack
DER,Ex,1647064411.815471,0.43,No Attack
DCM,Ex,1647065011.815473,0.24,No Attack
DERAS,Ex,1647065611.815475,0.43,No Attack
DTM,Ex,1647066211.815478,0.25,No Attack
DER,Ex,1647066811.815480,0.39,No Attack
DCM,Ex,1647067411.815482,0.27,No Attack
DERAS,Ex,1647068011.815484,0.26,No Attack
DTM,Ex,1647068611.815487,0.41,No Attack
DER,Ex,1647069211.815489,0.18,No Attack
DCM,Ex,1647069811.815491,0.42,No Attack
DERAS,Ex,1647070411.815493,0.27,No Attack
DTM,Ex,1647071011.815495,0.24,No Attack
DER,Ex,1647071611.815497,0.41,No Attack
DCM,Ex,1647072211.815500,0.31,No Attack
DERAS,Ex,1647072811.815502,0.35,No Attack
DTM,Ex,1647073411.815504,0.45,No Attack
DER,Ex,1647074011.815506,0.19,No Attack
DCM,Ex,1647074611.815508,0.45,No Attack
DERAS,Ex,1647075211.815510,0.16,No Attack
