Actor,Message Eval Catagory,Current Time,Transit Time,Attack Status
DER,Ex,1647052794.200981,0.37,No Attack
DCM,Ex,1647054894.200989,0.23,No Attack
DERAS,Ex,1647056994.200992,0.15,No Attack
DTM,Ex,1647059094.200995,0.27,No Attack
DER,Ex,1647061194.200997,0.34,No Attack
DCM,Ex,1647063294.200999,0.34,No Attack
DERAS,Ex,1647065394.201002,0.19,No Attack
DTM,Ex,1647067494.201004,0.25,No Attack
DER,Ex,1647069594.201006,0.24,No Attack
DCM,Ex,1647071694.201009,0.33,No Attack
DERAS,Ex,1647073794.201011,0.28,No Attack
DTM,Ex,1647075894.201013,0.21,No Attack
DER,Ex,1647077994.201016,0.28,No Attack
DCM,Ex,1647080094.201018,0.24,No Attack
DERAS,Ex,1647082194.201020,0.16,No Attack
DTM,Ex,1647084294.201022,0.37,No Attack
DER,Ex,1647086394.201024,0.32,No Attack
DCM,Ex,1647088494.201026,0.29,No Attack
DERAS,Ex,1647090594.201029,0.41,No Attack
DTM,Ex,1647092694.201031,0.28,No Attack
DER,Ex,1647094794.201033,0.38,No Attack
DCM,Ex,1647096894.201035,0.24,No Attack
DERAS,Ex,1647098994.201037,0.38,No Attack
DTM,Ex,1647101094.201040,0.33,No Attack
DER,Ex,1647103194.201042,0.28,No Attack
DCM,Ex,1647105294.201044,0.22,No Attack
DERAS,Ex,1647107394.201046,0.41,No Attack
DTM,Ex,1647109494.201048,0.26,No Attack
DER,Ex,1647111594.201051,0.28,No Attack
DCM,Ex,1647113694.201053,0.32,No Attack
DERAS,Ex,1647115794.201055,0.36,No Attack
DTM,Ex,1647117894.201057,0.42,No Attack
DER,Ex,1647119994.201059,0.33,No Attack
DCM,Ex,1647122094.201061,0.21,No Attack
DERAS,Ex,1647124194.201064,0.17,No Attack
DTM,Ex,1647126294.201066,0.22,No Attack
DER,Ex,1647128394.201068,0.34,No Attack
DCM,Ex,1647130494.201070,0.34,No Attack
DERAS,Ex,1647132594.201072,0.34,No Attack
DTM,Ex,1647134694.201074,0.19,No Attack
DER,Ex,1647136794.201076,0.3,No Attack
DCM,Ex,1647138894.201079,0.31,No Attack
DERAS,Ex,1647140994.201081,0.36,No Attack
DTM,Ex,1647143094.201083,0.3,No Attack
DER,Ex,1647145194.201085,0.21,No Attack
DCM,Ex,1647147294.201087,0.39,No Attack
DERAS,Ex,1647149394.201089,0.21,No Attack
DTM,Ex,1647151494.201092,0.24,No Attack
DER,Ex,1647153594.201094,0.36,No Attack
DCM,Ex,1647155694.201096,0.23,No Attack
DERAS,Ex,1647157794.201098,0.2,No Attack
DTM,Ex,1647159894.201100,0.32,No Attack
DER,Ex,1647161994.201102,0.39,No Attack
DCM,Ex,1647164094.201104,0.45,No Attack
DERAS,Ex,1647166194.201107,0.29,No Attack
DTM,Ex,1647168294.201109,0.36,No Attack
DER,Ex,1647170394.201111,0.33,No Attack
DCM,Ex,1647172494.201113,0.37,No Attack
DERAS,Ex,1647174594.201115,0.36,No Attack
DTM,Ex,1647176694.201117,0.41,No Attack
DER,Ex,1647178794.201120,0.28,No Attack
DCM,Ex,1647180894.201122,0.32,No Attack
DERAS,Ex,1647182994.201124,0.25,No Attack
DTM,Ex,1647185094.201126,0.42,No Attack
DER,Ex,1647187194.201128,0.34,No Attack
DCM,Ex,1647189294.201130,0.21,No Attack
DERAS,Ex,1647191394.201133,0.33,No Attack
DTM,Ex,1647193494.201135,0.22,No Attack
DER,Ex,1647195594.201137,0.43,No Attack
DCM,Ex,1647197694.201139,0.33,No Attack
