Actor,Message Eval Catagory,Current Time,Transit Time,Attack Status
DER,Ex,1647052996.788929,0.35,No Attack
DCM,Ex,1647055696.788936,0.38,No Attack
DERAS,Ex,1647058396.788938,0.37,No Attack
DTM,Ex,1647061096.788941,0.32,No Attack
DER,Ex,1647063796.788943,0.24,No Attack
DCM,Ex,1647066496.788945,0.18,No Attack
DERAS,Ex,1647069196.788947,0.25,No Attack
DTM,Ex,1647071896.788949,0.2,No Attack
DER,Ex,1647074596.788951,0.37,No Attack
DCM,Ex,1647077296.788953,0.25,No Attack
DERAS,Ex,1647079996.788955,0.36,No Attack
DTM,Ex,1647082696.788958,0.33,No Attack
DER,Ex,1647085396.788960,0.39,No Attack
DCM,Ex,1647088096.788962,0.27,No Attack
DERAS,Ex,1647090796.788964,0.2,No Attack
DTM,Ex,1647093496.788966,0.16,No Attack
DER,Ex,1647096196.788967,0.39,No Attack
DCM,Ex,1647098896.788969,0.22,No Attack
DERAS,Ex,1647101596.788971,0.3,No Attack
DTM,Ex,1647104296.788974,0.4,No Attack
DER,Ex,1647106996.788976,0.37,No Attack
DCM,Ex,1647109696.788978,0.43,No Attack
DERAS,Ex,1647112396.788980,0.18,No Attack
DTM,Ex,1647115096.788982,0.16,No Attack
DER,Ex,1647117796.788984,0.45,No Attack
DCM,Ex,1647120496.788986,0.45,No Attack
DERAS,Ex,1647123196.788988,0.41,No Attack
DTM,Ex,1647125896.788990,0.41,No Attack
DER,Ex,1647128596.788992,0.39,No Attack
DCM,Ex,1647131296.788994,0.43,No Attack
DERAS,Ex,1647133996.788996,0.23,No Attack
DTM,Ex,1647136696.788998,0.35,No Attack
DER,Ex,1647139396.789000,0.17,No Attack
DCM,Ex,1647142096.789002,0.44,No Attack
DERAS,Ex,1647144796.789003,0.31,No Attack
DTM,Ex,1647147496.789005,0.35,No Attack
DER,Ex,1647150196.789007,0.43,No Attack
DCM,Ex,1647152896.789012,0.26,No Attack
DERAS,Ex,1647155596.789014,0.28,No Attack
DTM,Ex,1647158296.789016,0.16,No Attack
DER,Ex,1647160996.789018,0.21,No Attack
DCM,Ex,1647163696.789020,0.28,No Attack
DERAS,Ex,1647166396.789022,0.34,No Attack
DTM,Ex,1647169096.789024,0.43,No Attack
DER,Ex,1647171796.789026,0.38,No Attack
DCM,Ex,1647174496.789028,0.25,No Attack
DERAS,Ex,1647177196.789030,0.23,No Attack
DTM,Ex,1647179896.789032,0.18,No Attack
DER,Ex,1647182596.789034,0.45,No Attack
DCM,Ex,1647185296.789036,0.26,No Attack
DERAS,Ex,1647187996.789038,0.38,No Attack
DTM,Ex,1647190696.789040,0.25,No Attack
DER,Ex,1647193396.789042,0.18,No Attack
DCM,Ex,1647196096.789044,0.32,No Attack
