Actor,Message Eval Catagory,Current Time,Transit Time,Attack Status
DER,Ex,1647052676.420159,0.33,No Attack
DCM,Ex,1647054476.420167,0.27,No Attack
DERAS,Ex,1647056276.420169,0.2,No Attack
DTM,Ex,1647058076.420172,0.36,No Attack
DER,Ex,1647059876.420174,0.38,No Attack
DCM,Ex,1647061676.420176,0.42,No Attack
DERAS,Ex,1647063476.420178,0.3,No Attack
DTM,Ex,1647065276.420180,0.24,No Attack
DER,Ex,1647067076.420182,0.24,No Attack
DCM,Ex,1647068876.420184,0.25,No Attack
DERAS,Ex,1647070676.420187,0.24,No Attack
DTM,Ex,1647072476.420189,0.4,No Attack
DER,Ex,1647074276.420191,0.35,No Attack
DCM,Ex,1647076076.420193,0.29,No Attack
DERAS,Ex,1647077876.420195,0.19,No Attack
DTM,Ex,1647079676.420197,0.4,No Attack
DER,Ex,1647081476.420199,0.27,No Attack
DCM,Ex,1647083276.420201,0.27,No Attack
DERAS,Ex,1647085076.420203,0.21,No Attack
DTM,Ex,1647086876.420205,0.3,No Attack
DER,Ex,1647088676.420207,0.19,No Attack
DCM,Ex,1647090476.420208,0.42,No Attack
DERAS,Ex,1647092276.420210,0.34,No Attack
DTM,Ex,1647094076.420212,0.34,No Attack
DER,Ex,1647095876.420214,0.18,No Attack
DCM,Ex,1647097676.420216,0.26,No Attack
DERAS,Ex,1647099476.420218,0.24,No Attack
DTM,Ex,1647101276.420220,0.35,No Attack
DER,Ex,1647103076.420222,0.15,No Attack
DCM,Ex,1647104876.420224,0.17,No Attack
DERAS,Ex,1647106676.420227,0.33,No Attack
DTM,Ex,1647108476.420229,0.39,No Attack
DER,Ex,1647110276.420230,0.37,No Attack
DCM,Ex,1647112076.420232,0.44,No Attack
DERAS,Ex,1647113876.420234,0.43,No Attack
DTM,Ex,1647115676.420236,0.2,No Attack
DER,Ex,1647117476.420238,0.31,No Attack
DCM,Ex,1647119276.420240,0.26,No Attack
DERAS,Ex,1647121076.420242,0.45,No Attack
DTM,Ex,1647122876.420244,0.39,No Attack
DER,Ex,1647124676.420246,0.4,No Attack
DCM,Ex,1647126476.420248,0.17,No Attack
DERAS,Ex,1647128276.420250,0.34,No Attack
DTM,Ex,1647130076.420252,0.31,No Attack
DER,Ex,1647131876.420254,0.4,No Attack
DCM,Ex,1647133676.420256,0.23,No Attack
DERAS,Ex,1647135476.420258,0.25,No Attack
DTM,Ex,1647137276.420260,0.37,No Attack
DER,Ex,1647139076.420262,0.44,No Attack
DCM,Ex,1647140876.420264,0.31,No Attack
DERAS,Ex,1647142676.420266,0.42,No Attack
DTM,Ex,1647144476.420268,0.21,No Attack
DER,Ex,1647146276.420270,0.24,No Attack
DCM,Ex,1647148076.420272,0.45,No Attack
DERAS,Ex,1647149876.420274,0.32,No Attack
DTM,Ex,1647151676.420276,0.29,No Attack
DER,Ex,1647153476.420278,0.29,No Attack
DCM,Ex,1647155276.420280,0.23,No Attack
DERAS,Ex,1647157076.420282,0.24,No Attack
DTM,Ex,1647158876.420284,0.35,No Attack
DER,Ex,1647160676.420286,0.3,No Attack
DCM,Ex,1647162476.420288,0.16,No Attack
DERAS,Ex,1647164276.420289,0.28,No Attack
DTM,Ex,1647166076.420291,0.25,No Attack
DER,Ex,1647167876.420293,0.45,No Attack
DCM,Ex,1647169676.420295,0.26,No Attack
DERAS,Ex,1647171476.420297,0.26,No Attack
DTM,Ex,1647173276.420299,0.36,No Attack
DER,Ex,1647175076.420301,0.29,No Attack
DCM,Ex,1647176876.420303,0.34,No Attack
DERAS,Ex,1647178676.420305,0.15,No Attack
DTM,Ex,1647180476.420307,0.23,No Attack
DER,Ex,1647182276.420309,0.31,No Attack
DCM,Ex,1647184076.420311,0.26,No Attack
DERAS,Ex,1647185876.420313,0.16,No Attack
DTM,Ex,1647187676.420315,0.27,No Attack
DER,Ex,1647189476.420317,0.45,No Attack
DCM,Ex,1647191276.420319,0.16,No Attack
DERAS,Ex,1647193076.420321,0.38,No Attack
DTM,Ex,1647194876.420323,0.29,No Attack
DER,Ex,1647196676.420325,0.15,No Attack
