Actor,Message Eval Catagory,Current Time,Transit Time,Attack Status
DER,Ex,1647052884.790109,0.18,No Attack
DCM,Ex,1647055284.790116,0.19,No Attack
DERAS,Ex,1647057684.790119,0.44,No Attack
DTM,Ex,1647060084.790122,0.17,No Attack
DER,Ex,1647062484.790124,0.24,No Attack
DCM,Ex,1647064884.790127,0.4,No Attack
DERAS,Ex,1647067284.790129,0.28,No Attack
DTM,Ex,1647069684.790131,0.35,No Attack
DER,Ex,1647072084.790140,0.23,No Attack
DCM,Ex,1647074484.790142,0.38,No Attack
DERAS,Ex,1647076884.790144,0.3,No Attack
DTM,Ex,1647079284.790147,0.17,No Attack
DER,Ex,1647081684.790149,0.19,No Attack
DCM,Ex,1647084084.790151,0.34,No Attack
DERAS,Ex,1647086484.790153,0.33,No Attack
DTM,Ex,1647088884.790155,0.45,No Attack
DER,Ex,1647091284.790157,0.23,No Attack
DCM,Ex,1647093684.790160,0.31,No Attack
DERAS,Ex,1647096084.790162,0.41,No Attack
DTM,Ex,1647098484.790164,0.35,No Attack
DER,Ex,1647100884.790166,0.43,No Attack
DCM,Ex,1647103284.790168,0.38,No Attack
DERAS,Ex,1647105684.790170,0.19,No Attack
DTM,Ex,1647108084.790173,0.29,No Attack
DER,Ex,1647110484.790175,0.38,No Attack
DCM,Ex,1647112884.790177,0.44,No Attack
DERAS,Ex,1647115284.790179,0.19,No Attack
DTM,Ex,1647117684.790181,0.25,No Attack
DER,Ex,1647120084.790184,0.27,No Attack
DCM,Ex,1647122484.790186,0.43,No Attack
DERAS,Ex,1647124884.790188,0.18,No Attack
DTM,Ex,1647127284.790191,0.16,No Attack
DER,Ex,1647129684.790193,0.21,No Attack
DCM,Ex,1647132084.790195,0.35,No Attack
DERAS,Ex,1647134484.790197,0.26,No Attack
DTM,Ex,1647136884.790199,0.41,No Attack
DER,Ex,1647139284.790201,0.4,No Attack
DCM,Ex,1647141684.790204,0.16,No Attack
DERAS,Ex,1647144084.790206,0.15,No Attack
DTM,Ex,1647146484.790208,0.38,No Attack
DER,Ex,1647148884.790210,0.18,No Attack
DCM,Ex,1647151284.790212,0.16,No Attack
DERAS,Ex,1647153684.790214,0.45,No Attack
DTM,Ex,1647156084.790217,0.43,No Attack
DER,Ex,1647158484.790219,0.4,No Attack
DCM,Ex,1647160884.790221,0.41,No Attack
DERAS,Ex,1647163284.790223,0.38,No Attack
DTM,Ex,1647165684.790225,0.43,No Attack
DER,Ex,1647168084.790227,0.26,No Attack
DCM,Ex,1647170484.790229,0.36,No Attack
DERAS,Ex,1647172884.790232,0.26,No Attack
DTM,Ex,1647175284.790234,0.44,No Attack
DER,Ex,1647177684.790236,0.37,No Attack
DCM,Ex,1647180084.790238,0.15,No Attack
DERAS,Ex,1647182484.790240,0.35,No Attack
DTM,Ex,1647184884.790242,0.37,No Attack
DER,Ex,1647187284.790244,0.31,No Attack
DCM,Ex,1647189684.790247,0.17,No Attack
DERAS,Ex,1647192084.790249,0.21,No Attack
DTM,Ex,1647194484.790251,0.18,No Attack
DER,Ex,1647196884.790253,0.42,No Attack
