Actor,Message Eval Catagory,Current Time,Transit Time,Attack Status
DER,Ex,1647052485.191630,0.19,No Attack
DCM,Ex,1647053385.191639,0.23,No Attack
DERAS,Ex,1647054285.191642,0.27,No Attack
DTM,Ex,1647055185.191644,0.43,No Attack
DER,Ex,1647056085.191647,0.32,No Attack
DCM,Ex,1647056985.191649,0.28,No Attack
DERAS,Ex,1647057885.191651,0.2,No Attack
DTM,Ex,1647058785.191653,0.28,No Attack
DER,Ex,1647059685.191656,0.3,No Attack
DCM,Ex,1647060585.191658,0.37,No Attack
DERAS,Ex,1647061485.191660,0.18,No Attack
DTM,Ex,1647062385.191662,0.33,No Attack
DER,Ex,1647063285.191665,0.16,No Attack
DCM,Ex,1647064185.191667,0.39,No Attack
DERAS,Ex,1647065085.191669,0.27,No Attack
DTM,Ex,1647065985.191671,0.45,No Attack
DER,Ex,1647066885.191674,0.18,No Attack
DCM,Ex,1647067785.191676,0.35,No Attack
DERAS,Ex,1647068685.191678,0.17,No Attack
DTM,Ex,1647069585.191680,0.3,No Attack
DER,Ex,1647070485.191682,0.36,No Attack
DCM,Ex,1647071385.191684,0.4,No Attack
DERAS,Ex,1647072285.191687,0.35,No Attack
DTM,Ex,1647073185.191689,0.42,No Attack
DER,Ex,1647074085.191691,0.44,No Attack
DCM,Ex,1647074985.191693,0.27,No Attack
DERAS,Ex,1647075885.191695,0.24,No Attack
DTM,Ex,1647076785.191698,0.34,No Attack
DER,Ex,1647077685.191700,0.27,No Attack
DCM,Ex,1647078585.191702,0.2,No Attack
DERAS,Ex,1647079485.191704,0.4,No Attack
DTM,Ex,1647080385.191706,0.15,No Attack
DER,Ex,1647081285.191708,0.21,No Attack
DCM,Ex,1647082185.191711,0.18,No Attack
DERAS,Ex,1647083085.191713,0.24,No Attack
DTM,Ex,1647083985.191715,0.25,No Attack
DER,Ex,1647084885.191717,0.28,No Attack
DCM,Ex,1647085785.191720,0.19,No Attack
DERAS,Ex,1647086685.191722,0.38,No Attack
DTM,Ex,1647087585.191724,0.31,No Attack
DER,Ex,1647088485.191726,0.39,No Attack
DCM,Ex,1647089385.191728,0.35,No Attack
DERAS,Ex,1647090285.191730,0.25,No Attack
DTM,Ex,1647091185.191733,0.16,No Attack
DER,Ex,1647092085.191735,0.34,No Attack
DCM,Ex,1647092985.191737,0.44,No Attack
DERAS,Ex,1647093885.191739,0.42,No Attack
DTM,Ex,1647094785.191741,0.19,No Attack
DER,Ex,1647095685.191743,0.42,No Attack
DCM,Ex,1647096585.191746,0.28,No Attack
DERAS,Ex,1647097485.191748,0.29,No Attack
DTM,Ex,1647098385.191750,0.15,No Attack
DER,Ex,1647099285.191752,0.45,No Attack
DCM,Ex,1647100185.191754,0.32,No Attack
DERAS,Ex,1647101085.191756,0.17,No Attack
DTM,Ex,1647101985.191759,0.16,No Attack
DER,Ex,1647102885.191761,0.18,No Attack
DCM,Ex,1647103785.191763,0.44,No Attack
DERAS,Ex,1647104685.191765,0.32,No Attack
DTM,Ex,1647105585.191767,0.15,No Attack
DER,Ex,1647106485.191769,0.27,No Attack
DCM,Ex,1647107385.191771,0.28,No Attack
DERAS,Ex,1647108285.191773,0.42,No Attack
DTM,Ex,1647109185.191776,0.4,No Attack
DER,Ex,1647110085.191778,0.16,No Attack
DCM,Ex,1647110985.191780,0.15,No Attack
DERAS,Ex,1647111885.191782,0.22,No Attack
DTM,Ex,1647112785.191784,0.34,No Attack
DER,Ex,1647113685.191786,0.33,No Attack
DCM,Ex,1647114585.191788,0.32,No Attack
DERAS,Ex,1647115485.191790,0.18,No Attack
DTM,Ex,1647116385.191793,0.32,No Attack
DER,Ex,1647117285.191795,0.33,No Attack
DCM,Ex,1647118185.191797,0.19,No Attack
DERAS,Ex,1647119085.191799,0.36,No Attack
DTM,Ex,1647119985.191801,0.15,No Attack
DER,Ex,1647120885.191803,0.42,No Attack
DCM,Ex,1647121785.191806,0.37,No Attack
DERAS,Ex,1647122685.191808,0.3,No Attack
DTM,Ex,1647123585.191810,0.26,No Attack
DER,Ex,1647124485.191812,0.44,No Attack
DCM,Ex,1647125385.191814,0.45,No Attack
DERAS,Ex,1647126285.191816,0.26,No Attack
DTM,Ex,1647127185.191818,0.36,No Attack
DER,Ex,1647128085.191820,0.18,No Attack
DCM,Ex,1647128985.191822,0.44,No Attack
DERAS,Ex,1647129885.191825,0.35,No Attack
DTM,Ex,1647130785.191827,0.16,No Attack
DER,Ex,1647131685.191829,0.3,No Attack
DCM,Ex,1647132585.191831,0.43,No Attack
DERAS,Ex,1647133485.191833,0.2,No Attack
DTM,Ex,1647134385.191835,0.42,No Attack
DER,Ex,1647135285.191838,0.35,No Attack
DCM,Ex,1647136185.191842,0.37,No Attack
DERAS,Ex,1647137085.191844,0.41,No Attack
DTM,Ex,1647137985.191846,0.27,No Attack
DER,Ex,1647138885.191848,0.24,No Attack
DCM,Ex,1647139785.191851,0.32,No Attack
DERAS,Ex,1647140685.191853,0.45,No Attack
DTM,Ex,1647141585.191855,0.36,No Attack
DER,Ex,1647142485.191857,0.45,No Attack
DCM,Ex,1647143385.191859,0.32,No Attack
DERAS,Ex,1647144285.191861,0.2,No Attack
DTM,Ex,1647145185.191863,0.31,No Attack
DER,Ex,1647146085.191865,0.45,No Attack
DCM,Ex,1647146985.191867,0.34,No Attack
DERAS,Ex,1647147885.191870,0.36,No Attack
DTM,Ex,1647148785.191872,0.45,No Attack
DER,Ex,1647149685.191874,0.26,No Attack
DCM,Ex,1647150585.191876,0.4,No Attack
DERAS,Ex,1647151485.191878,0.2,No Attack
DTM,Ex,1647152385.191881,0.27,No Attack
DER,Ex,1647153285.191883,0.34,No Attack
DCM,Ex,1647154185.191885,0.36,No Attack
DERAS,Ex,1647155085.191887,0.45,No Attack
DTM,Ex,1647155985.191889,0.45,No Attack
DER,Ex,1647156885.191891,0.25,No Attack
DCM,Ex,1647157785.191893,0.22,No Attack
DERAS,Ex,1647158685.191896,0.22,No Attack
DTM,Ex,1647159585.191898,0.25,No Attack
DER,Ex,1647160485.191900,0.29,No Attack
DCM,Ex,1647161385.191902,0.27,No Attack
DERAS,Ex,1647162285.191904,0.18,No Attack
DTM,Ex,1647163185.191906,0.31,No Attack
DER,Ex,1647164085.191908,0.21,No Attack
DCM,Ex,1647164985.191911,0.37,No Attack
DERAS,Ex,1647165885.191913,0.17,No Attack
DTM,Ex,1647166785.191915,0.33,No Attack
DER,Ex,1647167685.191917,0.28,No Attack
DCM,Ex,1647168585.191919,0.45,No Attack
DERAS,Ex,1647169485.191921,0.25,No Attack
DTM,Ex,1647170385.191923,0.43,No Attack
DER,Ex,1647171285.191925,0.27,No Attack
DCM,Ex,1647172185.191928,0.39,No Attack
DERAS,Ex,1647173085.191930,0.26,No Attack
DTM,Ex,1647173985.191932,0.15,No Attack
DER,Ex,1647174885.191934,0.35,No Attack
DCM,Ex,1647175785.191936,0.24,No Attack
DERAS,Ex,1647176685.191938,0.35,No Attack
DTM,Ex,1647177585.191940,0.2,No Attack
DER,Ex,1647178485.191942,0.25,No Attack
DCM,Ex,1647179385.191945,0.3,No Attack
DERAS,Ex,1647180285.191947,0.17,No Attack
DTM,Ex,1647181185.191949,0.38,No Attack
DER,Ex,1647182085.191951,0.16,No Attack
DCM,Ex,1647182985.191953,0.24,No Attack
DERAS,Ex,1647183885.191955,0.41,No Attack
DTM,Ex,1647184785.191957,0.28,No Attack
DER,Ex,1647185685.191959,0.16,No Attack
DCM,Ex,1647186585.191961,0.27,No Attack
DERAS,Ex,1647187485.191963,0.22,No Attack
DTM,Ex,1647188385.191966,0.33,No Attack
DER,Ex,1647189285.191968,0.17,No Attack
DCM,Ex,1647190185.191970,0.16,No Attack
DERAS,Ex,1647191085.191972,0.33,No Attack
DTM,Ex,1647191985.191974,0.44,No Attack
DER,Ex,1647192885.191976,0.15,No Attack
DCM,Ex,1647193785.191978,0.15,No Attack
DERAS,Ex,1647194685.191980,0.22,No Attack
DTM,Ex,1647195585.191982,0.17,No Attack
DER,Ex,1647196485.191985,0.29,No Attack
