Actor,Message Eval Catagory,Current Time,Transit Time,Attack Status
DER,Ex,1647052755.551716,0.19,No Attack
DCM,Ex,1647054855.551723,0.15,No Attack
DERAS,Ex,1647056955.551726,0.2,No Attack
DTM,Ex,1647059055.551728,0.21,No Attack
DER,Ex,1647061155.551730,0.28,No Attack
DCM,Ex,1647063255.551732,0.29,No Attack
DERAS,Ex,1647065355.551735,0.45,No Attack
DTM,Ex,1647067455.551737,0.44,No Attack
DER,Ex,1647069555.551739,0.32,No Attack
DCM,Ex,1647071655.551741,0.32,No Attack
DERAS,Ex,1647073755.551743,0.18,No Attack
DTM,Ex,1647075855.551745,0.33,No Attack
DER,Ex,1647077955.551747,0.16,No Attack
DCM,Ex,1647080055.551749,0.37,No Attack
DERAS,Ex,1647082155.551751,0.29,No Attack
DTM,Ex,1647084255.551753,0.22,No Attack
DER,Ex,1647086355.551755,0.42,No Attack
DCM,Ex,1647088455.551757,0.3,No Attack
DERAS,Ex,1647090555.551759,0.19,No Attack
DTM,Ex,1647092655.551761,0.28,No Attack
DER,Ex,1647094755.551763,0.17,No Attack
DCM,Ex,1647096855.551765,0.39,No Attack
DERAS,Ex,1647098955.551767,0.33,No Attack
DTM,Ex,1647101055.551769,0.26,No Attack
DER,Ex,1647103155.551771,0.45,No Attack
DCM,Ex,1647105255.551773,0.25,No Attack
DERAS,Ex,1647107355.551776,0.34,No Attack
DTM,Ex,1647109455.551778,0.3,No Attack
DER,Ex,1647111555.551780,0.28,No Attack
DCM,Ex,1647113655.551782,0.44,No Attack
DERAS,Ex,1647115755.551784,0.42,No Attack
DTM,Ex,1647117855.551786,0.18,No Attack
DER,Ex,1647119955.551788,0.38,No Attack
DCM,Ex,1647122055.551790,0.37,No Attack
DERAS,Ex,1647124155.551792,0.2,No Attack
DTM,Ex,1647126255.551794,0.43,No Attack
DER,Ex,1647128355.551796,0.43,No Attack
DCM,Ex,1647130455.551798,0.38,No Attack
DERAS,Ex,1647132555.551800,0.44,No Attack
DTM,Ex,1647134655.551802,0.32,No Attack
DER,Ex,1647136755.551804,0.28,No Attack
DCM,Ex,1647138855.551806,0.27,No Attack
DERAS,Ex,1647140955.551808,0.24,No Attack
DTM,Ex,1647143055.551810,0.34,No Attack
DER,Ex,1647145155.551812,0.25,No Attack
DCM,Ex,1647147255.551814,0.16,No Attack
DERAS,Ex,1647149355.551816,0.35,No Attack
DTM,Ex,1647151455.551818,0.41,No Attack
DER,Ex,1647153555.551820,0.4,No Attack
DCM,Ex,1647155655.551822,0.42,No Attack
DERAS,Ex,1647157755.551824,0.38,No Attack
DTM,Ex,1647159855.551826,0.22,No Attack
DER,Ex,1647161955.551828,0.22,No Attack
DCM,Ex,1647164055.551830,0.16,No Attack
DERAS,Ex,1647166155.551832,0.17,No Attack
DTM,Ex,1647168255.551834,0.24,No Attack
DER,Ex,1647170355.551836,0.3,No Attack
DCM,Ex,1647172455.551838,0.44,No Attack
DERAS,Ex,1647174555.551840,0.44,No Attack
DTM,Ex,1647176655.551842,0.23,No Attack
DER,Ex,1647178755.551844,0.35,No Attack
DCM,Ex,1647180855.551846,0.31,No Attack
DERAS,Ex,1647182955.551848,0.28,No Attack
DTM,Ex,1647185055.551850,0.16,No Attack
DER,Ex,1647187155.551852,0.25,No Attack
DCM,Ex,1647189255.551854,0.44,No Attack
DERAS,Ex,1647191355.551856,0.33,No Attack
DTM,Ex,1647193455.551858,0.16,No Attack
DER,Ex,1647195555.551860,0.22,No Attack
DCM,Ex,1647197655.551862,0.18,No Attack
