Actor,Message Eval Catagory,Current Time,Transit Time,Attack Status
DER,Ex,1647052807.495973,0.37,No Attack
DCM,Ex,1647054907.495981,0.24,No Attack
DERAS,Ex,1647057007.495984,0.34,No Attack
DTM,Ex,1647059107.495986,0.44,No Attack
DER,Ex,1647061207.495988,0.19,No Attack
DCM,Ex,1647063307.495991,0.45,No Attack
DERAS,Ex,1647065407.495993,0.17,No Attack
DTM,Ex,1647067507.495995,0.34,No Attack
DER,Ex,1647069607.495997,0.44,No Attack
DCM,Ex,1647071707.495999,0.44,No Attack
DERAS,Ex,1647073807.496002,0.2,No Attack
DTM,Ex,1647075907.496004,0.22,No Attack
DER,Ex,1647078007.496006,0.43,No Attack
DCM,Ex,1647080107.496008,0.31,No Attack
DERAS,Ex,1647082207.496010,0.2,No Attack
DTM,Ex,1647084307.496013,0.17,No Attack
DER,Ex,1647086407.496015,0.28,No Attack
DCM,Ex,1647088507.496017,0.34,No Attack
DERAS,Ex,1647090607.496019,0.3,No Attack
DTM,Ex,1647092707.496021,0.16,No Attack
DER,Ex,1647094807.496024,0.19,No Attack
DCM,Ex,1647096907.496026,0.41,No Attack
DERAS,Ex,1647099007.496028,0.19,No Attack
DTM,Ex,1647101107.496030,0.27,No Attack
DER,Ex,1647103207.496032,0.34,No Attack
DCM,Ex,1647105307.496034,0.26,No Attack
DERAS,Ex,1647107407.496036,0.16,No Attack
DTM,Ex,1647109507.496038,0.24,No Attack
DER,Ex,1647111607.496041,0.22,No Attack
DCM,Ex,1647113707.496043,0.21,No Attack
DERAS,Ex,1647115807.496045,0.34,No Attack
DTM,Ex,1647117907.496047,0.18,No Attack
DER,Ex,1647120007.496049,0.45,No Attack
DCM,Ex,1647122107.496051,0.16,No Attack
DERAS,Ex,1647124207.496053,0.28,No Attack
DTM,Ex,1647126307.496055,0.19,No Attack
DER,Ex,1647128407.496057,0.2,No Attack
DCM,Ex,1647130507.496059,0.3,No Attack
DERAS,Ex,1647132607.496062,0.29,No Attack
DTM,Ex,1647134707.496064,0.3,No Attack
DER,Ex,1647136807.496066,0.2,No Attack
DCM,Ex,1647138907.496068,0.31,No Attack
DERAS,Ex,1647141007.496070,0.24,No Attack
DTM,Ex,1647143107.496072,0.36,No Attack
DER,Ex,1647145207.496074,0.18,No Attack
DCM,Ex,1647147307.496076,0.37,No Attack
DERAS,Ex,1647149407.496078,0.19,No Attack
DTM,Ex,1647151507.496080,0.32,No Attack
DER,Ex,1647153607.496082,0.26,No Attack
DCM,Ex,1647155707.496085,0.42,No Attack
DERAS,Ex,1647157807.496087,0.17,No Attack
DTM,Ex,1647159907.496089,0.4,No Attack
DER,Ex,1647162007.496091,0.4,No Attack
DCM,Ex,1647164107.496093,0.32,No Attack
DERAS,Ex,1647166207.496095,0.15,No Attack
DTM,Ex,1647168307.496097,0.26,No Attack
DER,Ex,1647170407.496099,0.16,No Attack
DCM,Ex,1647172507.496101,0.26,No Attack
DERAS,Ex,1647174607.496104,0.18,No Attack
DTM,Ex,1647176707.496106,0.17,No Attack
DER,Ex,1647178807.496108,0.18,No Attack
DCM,Ex,1647180907.496110,0.35,No Attack
DERAS,Ex,1647183007.496112,0.18,No Attack
DTM,Ex,1647185107.496114,0.45,No Attack
DER,Ex,1647187207.496117,0.31,No Attack
DCM,Ex,1647189307.496119,0.34,No Attack
DERAS,Ex,1647191407.496121,0.31,No Attack
DTM,Ex,1647193507.496123,0.32,No Attack
DER,Ex,1647195607.496125,0.19,No Attack
DCM,Ex,1647197707.496127,0.27,No Attack
