Actor,Message Eval Catagory,Current Time,Transit Time,Attack Status
DER,Ex,1647053005.401025,0.2,No Attack
DCM,Ex,1647055705.401032,0.39,No Attack
DERAS,Ex,1647058405.401035,0.39,No Attack
DTM,Ex,1647061105.401037,0.37,No Attack
DER,Ex,1647063805.401039,0.18,No Attack
DCM,Ex,1647066505.401041,0.43,No Attack
DERAS,Ex,1647069205.401043,0.25,No Attack
DTM,Ex,1647071905.401046,0.27,No Attack
DER,Ex,1647074605.401048,0.45,No Attack
DCM,Ex,1647077305.401049,0.35,No Attack
DERAS,Ex,1647080005.401051,0.29,No Attack
DTM,Ex,1647082705.401054,0.2,No Attack
DER,Ex,1647085405.401055,0.15,No Attack
DCM,Ex,1647088105.401057,0.24,No Attack
DERAS,Ex,1647090805.401059,0.21,No Attack
DTM,Ex,1647093505.401061,0.36,No Attack
DER,Ex,1647096205.401063,0.19,No Attack
DCM,Ex,1647098905.401065,0.4,No Attack
DERAS,Ex,1647101605.401067,0.34,No Attack
DTM,Ex,1647104305.401069,0.33,No Attack
DER,Ex,1647107005.401071,0.41,No Attack
DCM,Ex,1647109705.401073,0.24,No Attack
DERAS,Ex,1647112405.401075,0.19,No Attack
DTM,Ex,1647115105.401077,0.44,No Attack
DER,Ex,1647117805.401079,0.21,No Attack
DCM,Ex,1647120505.401081,0.45,No Attack
DERAS,Ex,1647123205.401083,0.44,No Attack
DTM,Ex,1647125905.401085,0.24,No Attack
DER,Ex,1647128605.401087,0.31,No Attack
DCM,Ex,1647131305.401089,0.21,No Attack
DERAS,Ex,1647134005.401090,0.4,No Attack
DTM,Ex,1647136705.401092,0.15,No Attack
DER,Ex,1647139405.401094,0.21,No Attack
DCM,Ex,1647142105.401096,0.45,No Attack
DERAS,Ex,1647144805.401098,0.32,No Attack
DTM,Ex,1647147505.401100,0.29,No Attack
DER,Ex,1647150205.401102,0.35,No Attack
DCM,Ex,1647152905.401104,0.29,No Attack
DERAS,Ex,1647155605.401106,0.4,No Attack
DTM,Ex,1647158305.401108,0.34,No Attack
DER,Ex,1647161005.401110,0.2,No Attack
DCM,Ex,1647163705.401112,0.43,No Attack
DERAS,Ex,1647166405.401114,0.27,No Attack
DTM,Ex,1647169105.401116,0.39,No Attack
DER,Ex,1647171805.401118,0.33,No Attack
DCM,Ex,1647174505.401120,0.18,No Attack
DERAS,Ex,1647177205.401122,0.37,No Attack
DTM,Ex,1647179905.401123,0.15,No Attack
DER,Ex,1647182605.401126,0.31,No Attack
DCM,Ex,1647185305.401128,0.25,No Attack
DERAS,Ex,1647188005.401130,0.19,No Attack
DTM,Ex,1647190705.401132,0.23,No Attack
DER,Ex,1647193405.401133,0.32,No Attack
DCM,Ex,1647196105.401135,0.3,No Attack
