Actor,Message Eval Catagory,Current Time,Transit Time,Attack Status
DER,Ex,1647052540.874080,0.18,No Attack
DCM,Ex,1647053740.874088,0.28,No Attack
DERAS,Ex,1647054940.874091,0.24,No Attack
DTM,Ex,1647056140.874093,0.44,No Attack
DER,Ex,1647057340.874095,0.22,No Attack
DCM,Ex,1647058540.874098,0.29,No Attack
DERAS,Ex,1647059740.874100,0.4,No Attack
DTM,Ex,1647060940.874102,0.17,No Attack
DER,Ex,1647062140.874105,0.34,No Attack
DCM,Ex,1647063340.874107,0.27,No Attack
DERAS,Ex,1647064540.874109,0.35,No Attack
DTM,Ex,1647065740.874111,0.33,No Attack
DER,Ex,1647066940.874113,0.34,No Attack
DCM,Ex,1647068140.874116,0.22,No Attack
DERAS,Ex,1647069340.874118,0.16,No Attack
DTM,Ex,1647070540.874120,0.16,No Attack
DER,Ex,1647071740.874122,0.17,No Attack
DCM,Ex,1647072940.874124,0.31,No Attack
DERAS,Ex,1647074140.874127,0.3,No Attack
DTM,Ex,1647075340.874129,0.17,No Attack
DER,Ex,1647076540.874131,0.22,No Attack
DCM,Ex,1647077740.874133,0.37,No Attack
DERAS,Ex,1647078940.874135,0.2,No Attack
DTM,Ex,1647080140.874137,0.33,No Attack
DER,Ex,1647081340.874139,0.33,No Attack
DCM,Ex,1647082540.874141,0.31,No Attack
DERAS,Ex,1647083740.874144,0.44,No Attack
DTM,Ex,1647084940.874146,0.45,No Attack
DER,Ex,1647086140.874148,0.23,No Attack
DCM,Ex,1647087340.874150,0.35,No Attack
DERAS,Ex,1647088540.874152,0.18,No Attack
DTM,Ex,1647089740.874154,0.24,No Attack
DER,Ex,1647090940.874157,0.22,No Attack
DCM,Ex,1647092140.874159,0.28,No Attack
DERAS,Ex,1647093340.874161,0.29,No Attack
DTM,Ex,1647094540.874163,0.24,No Attack
DER,Ex,1647095740.874165,0.28,No Attack
DCM,Ex,1647096940.874167,0.23,No Attack
DERAS,Ex,1647098140.874169,0.25,No Attack
DTM,Ex,1647099340.874172,0.27,No Attack
DER,Ex,1647100540.874174,0.3,No Attack
DCM,Ex,1647101740.874176,0.25,No Attack
DERAS,Ex,1647102940.874178,0.41,No Attack
DTM,Ex,1647104140.874181,0.35,No Attack
DER,Ex,1647105340.874183,0.3,No Attack
DCM,Ex,1647106540.874185,0.43,No Attack
DERAS,Ex,1647107740.874187,0.45,No Attack
DTM,Ex,1647108940.874189,0.2,No Attack
DER,Ex,1647110140.874191,0.24,No Attack
DCM,Ex,1647111340.874193,0.23,No Attack
DERAS,Ex,1647112540.874195,0.4,No Attack
DTM,Ex,1647113740.874197,0.19,No Attack
DER,Ex,1647114940.874200,0.23,No Attack
DCM,Ex,1647116140.874202,0.24,No Attack
DERAS,Ex,1647117340.874204,0.2,No Attack
DTM,Ex,1647118540.874206,0.18,No Attack
DER,Ex,1647119740.874208,0.39,No Attack
DCM,Ex,1647120940.874210,0.3,No Attack
DERAS,Ex,1647122140.874212,0.32,No Attack
DTM,Ex,1647123340.874215,0.41,No Attack
DER,Ex,1647124540.874217,0.21,No Attack
DCM,Ex,1647125740.874219,0.21,No Attack
DERAS,Ex,1647126940.874221,0.38,No Attack
DTM,Ex,1647128140.874223,0.39,No Attack
DER,Ex,1647129340.874225,0.36,No Attack
DCM,Ex,1647130540.874227,0.19,No Attack
DERAS,Ex,1647131740.874229,0.4,No Attack
DTM,Ex,1647132940.874231,0.19,No Attack
DER,Ex,1647134140.874234,0.34,No Attack
DCM,Ex,1647135340.874236,0.33,No Attack
DERAS,Ex,1647136540.874238,0.27,No Attack
DTM,Ex,1647137740.874240,0.25,No Attack
DER,Ex,1647138940.874242,0.2,No Attack
DCM,Ex,1647140140.874244,0.39,No Attack
DERAS,Ex,1647141340.874246,0.3,No Attack
DTM,Ex,1647142540.874248,0.2,No Attack
DER,Ex,1647143740.874251,0.28,No Attack
DCM,Ex,1647144940.874253,0.2,No Attack
DERAS,Ex,1647146140.874255,0.41,No Attack
DTM,Ex,1647147340.874257,0.18,No Attack
DER,Ex,1647148540.874259,0.34,No Attack
DCM,Ex,1647149740.874261,0.17,No Attack
DERAS,Ex,1647150940.874264,0.28,No Attack
DTM,Ex,1647152140.874266,0.39,No Attack
DER,Ex,1647153340.874268,0.43,No Attack
DCM,Ex,1647154540.874270,0.3,No Attack
DERAS,Ex,1647155740.874272,0.24,No Attack
DTM,Ex,1647156940.874274,0.31,No Attack
DER,Ex,1647158140.874276,0.19,No Attack
DCM,Ex,1647159340.874278,0.19,No Attack
DERAS,Ex,1647160540.874281,0.2,No Attack
DTM,Ex,1647161740.874283,0.31,No Attack
DER,Ex,1647162940.874285,0.26,No Attack
DCM,Ex,1647164140.874287,0.4,No Attack
DERAS,Ex,1647165340.874289,0.31,No Attack
DTM,Ex,1647166540.874291,0.38,No Attack
DER,Ex,1647167740.874293,0.31,No Attack
DCM,Ex,1647168940.874295,0.26,No Attack
DERAS,Ex,1647170140.874297,0.2,No Attack
DTM,Ex,1647171340.874300,0.43,No Attack
DER,Ex,1647172540.874302,0.41,No Attack
DCM,Ex,1647173740.874304,0.18,No Attack
DERAS,Ex,1647174940.874306,0.45,No Attack
DTM,Ex,1647176140.874308,0.31,No Attack
DER,Ex,1647177340.874310,0.24,No Attack
DCM,Ex,1647178540.874312,0.28,No Attack
DERAS,Ex,1647179740.874314,0.15,No Attack
DTM,Ex,1647180940.874316,0.15,No Attack
DER,Ex,1647182140.874319,0.36,No Attack
DCM,Ex,1647183340.874321,0.29,No Attack
DERAS,Ex,1647184540.874323,0.39,No Attack
DTM,Ex,1647185740.874325,0.19,No Attack
DER,Ex,1647186940.874327,0.28,No Attack
DCM,Ex,1647188140.874329,0.17,No Attack
