Actor,Message Eval Catagory,Current Time,Transit Time,Attack Status
DER,Ex,1647052508.606770,0.28,No Attack
DCM,Ex,1647053408.606778,0.32,No Attack
DERAS,Ex,1647054308.606780,0.29,No Attack
DTM,Ex,1647055208.606783,0.17,No Attack
DER,Ex,1647056108.606785,0.24,No Attack
DCM,Ex,1647057008.606787,0.17,No Attack
DERAS,Ex,1647057908.606789,0.19,No Attack
DTM,Ex,1647058808.606791,0.2,No Attack
DER,Ex,1647059708.606793,0.38,No Attack
DCM,Ex,1647060608.606795,0.27,No Attack
DERAS,Ex,1647061508.606797,0.16,No Attack
DTM,Ex,1647062408.606799,0.35,No Attack
DER,Ex,1647063308.606801,0.18,No Attack
DCM,Ex,1647064208.606803,0.3,No Attack
DERAS,Ex,1647065108.606805,0.27,No Attack
DTM,Ex,1647066008.606807,0.31,No Attack
DER,Ex,1647066908.606809,0.29,No Attack
DCM,Ex,1647067808.606811,0.4,No Attack
DERAS,Ex,1647068708.606813,0.32,No Attack
DTM,Ex,1647069608.606815,0.23,No Attack
DER,Ex,1647070508.606817,0.2,No Attack
DCM,Ex,1647071408.606819,0.28,No Attack
DERAS,Ex,1647072308.606821,0.45,No Attack
DTM,Ex,1647073208.606823,0.16,No Attack
DER,Ex,1647074108.606825,0.38,No Attack
DCM,Ex,1647075008.606827,0.34,No Attack
DERAS,Ex,1647075908.606829,0.24,No Attack
DTM,Ex,1647076808.606831,0.41,No Attack
DER,Ex,1647077708.606833,0.45,No Attack
DCM,Ex,1647078608.606835,0.45,No Attack
DERAS,Ex,1647079508.606836,0.43,No Attack
DTM,Ex,1647080408.606838,0.43,No Attack
DER,Ex,1647081308.606840,0.28,No Attack
DCM,Ex,1647082208.606842,0.37,No Attack
DERAS,Ex,1647083108.606844,0.42,No Attack
DTM,Ex,1647084008.606846,0.37,No Attack
DER,Ex,1647084908.606848,0.41,No Attack
DCM,Ex,1647085808.606850,0.32,No Attack
DERAS,Ex,1647086708.606853,0.37,No Attack
DTM,Ex,1647087608.606854,0.32,No Attack
DER,Ex,1647088508.606856,0.25,No Attack
DCM,Ex,1647089408.606859,0.33,No Attack
DERAS,Ex,1647090308.606860,0.43,No Attack
DTM,Ex,1647091208.606862,0.23,No Attack
DER,Ex,1647092108.606864,0.3,No Attack
DCM,Ex,1647093008.606866,0.33,No Attack
DERAS,Ex,1647093908.606868,0.23,No Attack
DTM,Ex,1647094808.606870,0.16,No Attack
DER,Ex,1647095708.606872,0.42,No Attack
DCM,Ex,1647096608.606874,0.32,No Attack
DERAS,Ex,1647097508.606876,0.41,No Attack
DTM,Ex,1647098408.606878,0.37,No Attack
DER,Ex,1647099308.606880,0.34,No Attack
DCM,Ex,1647100208.606882,0.43,No Attack
DERAS,Ex,1647101108.606884,0.22,No Attack
DTM,Ex,1647102008.606886,0.17,No Attack
DER,Ex,1647102908.606888,0.35,No Attack
DCM,Ex,1647103808.606890,0.18,No Attack
DERAS,Ex,1647104708.606892,0.38,No Attack
DTM,Ex,1647105608.606894,0.38,No Attack
DER,Ex,1647106508.606896,0.31,No Attack
DCM,Ex,1647107408.606898,0.39,No Attack
DERAS,Ex,1647108308.606900,0.27,No Attack
DTM,Ex,1647109208.606902,0.34,No Attack
DER,Ex,1647110108.606904,0.37,No Attack
DCM,Ex,1647111008.606906,0.16,No Attack
DERAS,Ex,1647111908.606908,0.31,No Attack
DTM,Ex,1647112808.606910,0.29,No Attack
DER,Ex,1647113708.606912,0.26,No Attack
DCM,Ex,1647114608.606914,0.19,No Attack
DERAS,Ex,1647115508.606916,0.38,No Attack
DTM,Ex,1647116408.606918,0.23,No Attack
DER,Ex,1647117308.606920,0.37,No Attack
DCM,Ex,1647118208.606922,0.45,No Attack
DERAS,Ex,1647119108.606923,0.35,No Attack
DTM,Ex,1647120008.606926,0.22,No Attack
DER,Ex,1647120908.606928,0.23,No Attack
DCM,Ex,1647121808.606930,0.42,No Attack
DERAS,Ex,1647122708.606932,0.28,No Attack
DTM,Ex,1647123608.606934,0.15,No Attack
DER,Ex,1647124508.606936,0.29,No Attack
DCM,Ex,1647125408.606937,0.28,No Attack
DERAS,Ex,1647126308.606939,0.45,No Attack
DTM,Ex,1647127208.606941,0.33,No Attack
DER,Ex,1647128108.606943,0.22,No Attack
DCM,Ex,1647129008.606945,0.3,No Attack
DERAS,Ex,1647129908.606947,0.34,No Attack
DTM,Ex,1647130808.606949,0.44,No Attack
DER,Ex,1647131708.606951,0.3,No Attack
DCM,Ex,1647132608.606953,0.23,No Attack
DERAS,Ex,1647133508.606955,0.36,No Attack
DTM,Ex,1647134408.606957,0.39,No Attack
DER,Ex,1647135308.606959,0.24,No Attack
DCM,Ex,1647136208.606963,0.26,No Attack
DERAS,Ex,1647137108.606965,0.18,No Attack
DTM,Ex,1647138008.606967,0.17,No Attack
DER,Ex,1647138908.606969,0.36,No Attack
DCM,Ex,1647139808.606971,0.2,No Attack
DERAS,Ex,1647140708.606973,0.16,No Attack
DTM,Ex,1647141608.606975,0.33,No Attack
DER,Ex,1647142508.606977,0.33,No Attack
DCM,Ex,1647143408.606979,0.37,No Attack
DERAS,Ex,1647144308.606981,0.41,No Attack
DTM,Ex,1647145208.606983,0.3,No Attack
DER,Ex,1647146108.606984,0.25,No Attack
DCM,Ex,1647147008.606986,0.18,No Attack
DERAS,Ex,1647147908.606988,0.4,No Attack
DTM,Ex,1647148808.606990,0.43,No Attack
DER,Ex,1647149708.606992,0.41,No Attack
DCM,Ex,1647150608.606994,0.2,No Attack
DERAS,Ex,1647151508.606996,0.24,No Attack
DTM,Ex,1647152408.606998,0.19,No Attack
DER,Ex,1647153308.607000,0.23,No Attack
DCM,Ex,1647154208.607002,0.33,No Attack
DERAS,Ex,1647155108.607004,0.23,No Attack
DTM,Ex,1647156008.607006,0.15,No Attack
DER,Ex,1647156908.607008,0.35,No Attack
DCM,Ex,1647157808.607010,0.22,No Attack
DERAS,Ex,1647158708.607012,0.28,No Attack
DTM,Ex,1647159608.607014,0.27,No Attack
DER,Ex,1647160508.607016,0.45,No Attack
DCM,Ex,1647161408.607017,0.38,No Attack
DERAS,Ex,1647162308.607019,0.29,No Attack
DTM,Ex,1647163208.607021,0.4,No Attack
DER,Ex,1647164108.607023,0.37,No Attack
DCM,Ex,1647165008.607025,0.33,No Attack
DERAS,Ex,1647165908.607027,0.19,No Attack
DTM,Ex,1647166808.607029,0.16,No Attack
DER,Ex,1647167708.607031,0.36,No Attack
DCM,Ex,1647168608.607033,0.15,No Attack
DERAS,Ex,1647169508.607036,0.23,No Attack
DTM,Ex,1647170408.607038,0.36,No Attack
DER,Ex,1647171308.607039,0.16,No Attack
DCM,Ex,1647172208.607041,0.38,No Attack
DERAS,Ex,1647173108.607043,0.26,No Attack
DTM,Ex,1647174008.607045,0.16,No Attack
DER,Ex,1647174908.607047,0.37,No Attack
DCM,Ex,1647175808.607049,0.15,No Attack
DERAS,Ex,1647176708.607053,0.38,No Attack
DTM,Ex,1647177608.607055,0.41,No Attack
DER,Ex,1647178508.607057,0.28,No Attack
DCM,Ex,1647179408.607059,0.4,No Attack
DERAS,Ex,1647180308.607061,0.33,No Attack
DTM,Ex,1647181208.607063,0.36,No Attack
DER,Ex,1647182108.607065,0.38,No Attack
DCM,Ex,1647183008.607066,0.3,No Attack
DERAS,Ex,1647183908.607068,0.37,No Attack
DTM,Ex,1647184808.607070,0.18,No Attack
DER,Ex,1647185708.607075,0.35,No Attack
DCM,Ex,1647186608.607077,0.31,No Attack
DERAS,Ex,1647187508.607079,0.37,No Attack
DTM,Ex,1647188408.607081,0.2,No Attack
DER,Ex,1647189308.607083,0.32,No Attack
DCM,Ex,1647190208.607085,0.39,No Attack
DERAS,Ex,1647191108.607086,0.3,No Attack
DTM,Ex,1647192008.607088,0.28,No Attack
DER,Ex,1647192908.607090,0.34,No Attack
DCM,Ex,1647193808.607092,0.21,No Attack
DERAS,Ex,1647194708.607094,0.37,No Attack
DTM,Ex,1647195608.607096,0.32,No Attack
DER,Ex,1647196508.607098,0.43,No Attack
