Actor,Message Eval Catagory,Current Time,Transit Time,Attack Status
DER,Ex,1647052480.373164,0.28,No Attack
DCM,Ex,1647053380.373171,0.21,No Attack
DERAS,Ex,1647054280.373174,0.37,No Attack
DTM,Ex,1647055180.373176,0.24,No Attack
DER,Ex,1647056080.373178,0.36,No Attack
DCM,Ex,1647056980.373180,0.26,No Attack
DERAS,Ex,1647057880.373183,0.26,No Attack
DTM,Ex,1647058780.373185,0.3,No Attack
DER,Ex,1647059680.373187,0.43,No Attack
DCM,Ex,1647060580.373189,0.41,No Attack
DERAS,Ex,1647061480.373191,0.45,No Attack
DTM,Ex,1647062380.373193,0.34,No Attack
DER,Ex,1647063280.373195,0.38,No Attack
DCM,Ex,1647064180.373197,0.31,No Attack
DERAS,Ex,1647065080.373199,0.36,No Attack
DTM,Ex,1647065980.373201,0.3,No Attack
DER,Ex,1647066880.373203,0.38,No Attack
DCM,Ex,1647067780.373205,0.26,No Attack
DERAS,Ex,1647068680.373207,0.24,No Attack
DTM,Ex,1647069580.373209,0.36,No Attack
DER,Ex,1647070480.373211,0.35,No Attack
DCM,Ex,1647071380.373213,0.21,No Attack
DERAS,Ex,1647072280.373215,0.41,No Attack
DTM,Ex,1647073180.373217,0.29,No Attack
DER,Ex,1647074080.373219,0.33,No Attack
DCM,Ex,1647074980.373221,0.16,No Attack
DERAS,Ex,1647075880.373223,0.37,No Attack
DTM,Ex,1647076780.373225,0.22,No Attack
DER,Ex,1647077680.373227,0.36,No Attack
DCM,Ex,1647078580.373228,0.3,No Attack
DERAS,Ex,1647079480.373230,0.25,No Attack
DTM,Ex,1647080380.373233,0.15,No Attack
DER,Ex,1647081280.373235,0.36,No Attack
DCM,Ex,1647082180.373237,0.22,No Attack
DERAS,Ex,1647083080.373239,0.44,No Attack
DTM,Ex,1647083980.373241,0.4,No Attack
DER,Ex,1647084880.373243,0.22,No Attack
DCM,Ex,1647085780.373245,0.18,No Attack
DERAS,Ex,1647086680.373247,0.41,No Attack
DTM,Ex,1647087580.373249,0.15,No Attack
DER,Ex,1647088480.373251,0.24,No Attack
DCM,Ex,1647089380.373253,0.37,No Attack
DERAS,Ex,1647090280.373254,0.42,No Attack
DTM,Ex,1647091180.373256,0.17,No Attack
DER,Ex,1647092080.373258,0.35,No Attack
DCM,Ex,1647092980.373260,0.32,No Attack
DERAS,Ex,1647093880.373262,0.3,No Attack
DTM,Ex,1647094780.373264,0.38,No Attack
DER,Ex,1647095680.373266,0.31,No Attack
DCM,Ex,1647096580.373268,0.33,No Attack
DERAS,Ex,1647097480.373270,0.32,No Attack
DTM,Ex,1647098380.373272,0.43,No Attack
DER,Ex,1647099280.373274,0.36,No Attack
DCM,Ex,1647100180.373276,0.4,No Attack
DERAS,Ex,1647101080.373278,0.43,No Attack
DTM,Ex,1647101980.373280,0.17,No Attack
DER,Ex,1647102880.373282,0.31,No Attack
DCM,Ex,1647103780.373284,0.2,No Attack
DERAS,Ex,1647104680.373286,0.38,No Attack
