Actor,Message Eval Catagory,Current Time,Transit Time,Attack Status
DER,Ex,1647052849.845740,0.41,No Attack
DCM,Ex,1647055249.845747,0.2,No Attack
DERAS,Ex,1647057649.845750,0.28,No Attack
DTM,Ex,1647060049.845752,0.17,No Attack
DER,Ex,1647062449.845754,0.22,No Attack
DCM,Ex,1647064849.845757,0.16,No Attack
DERAS,Ex,1647067249.845758,0.24,No Attack
DTM,Ex,1647069649.845760,0.38,No Attack
DER,Ex,1647072049.845763,0.26,No Attack
DCM,Ex,1647074449.845764,0.43,No Attack
DERAS,Ex,1647076849.845767,0.36,No Attack
DTM,Ex,1647079249.845769,0.24,No Attack
DER,Ex,1647081649.845771,0.35,No Attack
DCM,Ex,1647084049.845773,0.37,No Attack
DERAS,Ex,1647086449.845774,0.18,No Attack
DTM,Ex,1647088849.845776,0.43,No Attack
DER,Ex,1647091249.845778,0.41,No Attack
DCM,Ex,1647093649.845780,0.15,No Attack
DERAS,Ex,1647096049.845782,0.33,No Attack
DTM,Ex,1647098449.845784,0.28,No Attack
DER,Ex,1647100849.845786,0.15,No Attack
DCM,Ex,1647103249.845788,0.36,No Attack
DERAS,Ex,1647105649.845790,0.21,No Attack
DTM,Ex,1647108049.845792,0.25,No Attack
DER,Ex,1647110449.845795,0.31,No Attack
DCM,Ex,1647112849.845796,0.28,No Attack
DERAS,Ex,1647115249.845798,0.41,No Attack
DTM,Ex,1647117649.845801,0.23,No Attack
DER,Ex,1647120049.845802,0.15,No Attack
DCM,Ex,1647122449.845804,0.26,No Attack
DERAS,Ex,1647124849.845806,0.39,No Attack
DTM,Ex,1647127249.845808,0.22,No Attack
DER,Ex,1647129649.845810,0.29,No Attack
DCM,Ex,1647132049.845812,0.16,No Attack
DERAS,Ex,1647134449.845814,0.4,No Attack
DTM,Ex,1647136849.845816,0.33,No Attack
DER,Ex,1647139249.845818,0.35,No Attack
DCM,Ex,1647141649.845820,0.18,No Attack
DERAS,Ex,1647144049.845822,0.42,No Attack
DTM,Ex,1647146449.845824,0.24,No Attack
DER,Ex,1647148849.845826,0.42,No Attack
DCM,Ex,1647151249.845828,0.45,No Attack
DERAS,Ex,1647153649.845830,0.38,No Attack
DTM,Ex,1647156049.845832,0.38,No Attack
DER,Ex,1647158449.845834,0.31,No Attack
DCM,Ex,1647160849.845836,0.44,No Attack
DERAS,Ex,1647163249.845838,0.27,No Attack
DTM,Ex,1647165649.845840,0.41,No Attack
DER,Ex,1647168049.845842,0.24,No Attack
DCM,Ex,1647170449.845844,0.3,No Attack
DERAS,Ex,1647172849.845846,0.43,No Attack
DTM,Ex,1647175249.845848,0.29,No Attack
DER,Ex,1647177649.845850,0.44,No Attack
DCM,Ex,1647180049.845852,0.22,No Attack
DERAS,Ex,1647182449.845854,0.35,No Attack
DTM,Ex,1647184849.845855,0.23,No Attack
DER,Ex,1647187249.845857,0.34,No Attack
DCM,Ex,1647189649.845859,0.37,No Attack
DERAS,Ex,1647192049.845861,0.43,No Attack
DTM,Ex,1647194449.845863,0.18,No Attack
DER,Ex,1647196849.845865,0.33,No Attack
