Actor,Message Eval Catagory,Current Time,Transit Time,Attack Status
DER,Ex,1647052872.390571,0.23,No Attack
DCM,Ex,1647055272.390578,0.22,No Attack
DERAS,Ex,1647057672.390581,0.15,No Attack
DTM,Ex,1647060072.390583,0.38,No Attack
DER,Ex,1647062472.390585,0.26,No Attack
DCM,Ex,1647064872.390587,0.4,No Attack
DERAS,Ex,1647067272.390589,0.15,No Attack
DTM,Ex,1647069672.390591,0.37,No Attack
DER,Ex,1647072072.390593,0.23,No Attack
DCM,Ex,1647074472.390595,0.18,No Attack
DERAS,Ex,1647076872.390597,0.24,No Attack
DTM,Ex,1647079272.390599,0.28,No Attack
DER,Ex,1647081672.390601,0.19,No Attack
DCM,Ex,1647084072.390603,0.21,No Attack
DERAS,Ex,1647086472.390605,0.42,No Attack
DTM,Ex,1647088872.390608,0.28,No Attack
DER,Ex,1647091272.390609,0.16,No Attack
DCM,Ex,1647093672.390611,0.32,No Attack
DERAS,Ex,1647096072.390613,0.18,No Attack
DTM,Ex,1647098472.390615,0.2,No Attack
DER,Ex,1647100872.390617,0.34,No Attack
DCM,Ex,1647103272.390619,0.33,No Attack
DERAS,Ex,1647105672.390621,0.22,No Attack
DTM,Ex,1647108072.390623,0.37,No Attack
DER,Ex,1647110472.390625,0.18,No Attack
DCM,Ex,1647112872.390627,0.27,No Attack
DERAS,Ex,1647115272.390629,0.37,No Attack
DTM,Ex,1647117672.390631,0.38,No Attack
DER,Ex,1647120072.390633,0.27,No Attack
DCM,Ex,1647122472.390635,0.17,No Attack
DERAS,Ex,1647124872.390637,0.3,No Attack
DTM,Ex,1647127272.390639,0.34,No Attack
DER,Ex,1647129672.390641,0.16,No Attack
DCM,Ex,1647132072.390643,0.16,No Attack
DERAS,Ex,1647134472.390645,0.45,No Attack
DTM,Ex,1647136872.390646,0.29,No Attack
DER,Ex,1647139272.390648,0.22,No Attack
DCM,Ex,1647141672.390650,0.33,No Attack
DERAS,Ex,1647144072.390652,0.26,No Attack
DTM,Ex,1647146472.390654,0.18,No Attack
DER,Ex,1647148872.390656,0.19,No Attack
DCM,Ex,1647151272.390658,0.37,No Attack
DERAS,Ex,1647153672.390660,0.34,No Attack
DTM,Ex,1647156072.390662,0.44,No Attack
DER,Ex,1647158472.390664,0.17,No Attack
DCM,Ex,1647160872.390666,0.31,No Attack
DERAS,Ex,1647163272.390668,0.21,No Attack
DTM,Ex,1647165672.390670,0.39,No Attack
DER,Ex,1647168072.390672,0.36,No Attack
DCM,Ex,1647170472.390674,0.24,No Attack
DERAS,Ex,1647172872.390676,0.19,No Attack
DTM,Ex,1647175272.390678,0.32,No Attack
DER,Ex,1647177672.390679,0.37,No Attack
DCM,Ex,1647180072.390681,0.3,No Attack
DERAS,Ex,1647182472.390683,0.23,No Attack
DTM,Ex,1647184872.390685,0.41,No Attack
DER,Ex,1647187272.390687,0.39,No Attack
DCM,Ex,1647189672.390689,0.18,No Attack
DERAS,Ex,1647192072.390691,0.15,No Attack
DTM,Ex,1647194472.390693,0.34,No Attack
DER,Ex,1647196872.390695,0.33,No Attack
