Actor,Message Eval Catagory,Current Time,Transit Time,Attack Status
DER,Ex,1647052965.179102,0.36,No Attack
DCM,Ex,1647055665.179109,0.33,No Attack
DERAS,Ex,1647058365.179112,0.27,No Attack
DTM,Ex,1647061065.179115,0.2,No Attack
DER,Ex,1647063765.179117,0.35,No Attack
DCM,Ex,1647066465.179119,0.18,No Attack
DERAS,Ex,1647069165.179122,0.2,No Attack
DTM,Ex,1647071865.179124,0.45,No Attack
DER,Ex,1647074565.179126,0.15,No Attack
DCM,Ex,1647077265.179128,0.19,No Attack
DERAS,Ex,1647079965.179130,0.3,No Attack
DTM,Ex,1647082665.179133,0.32,No Attack
DER,Ex,1647085365.179135,0.37,No Attack
DCM,Ex,1647088065.179137,0.22,No Attack
DERAS,Ex,1647090765.179139,0.23,No Attack
DTM,Ex,1647093465.179142,0.15,No Attack
DER,Ex,1647096165.179144,0.4,No Attack
DCM,Ex,1647098865.179146,0.36,No Attack
DERAS,Ex,1647101565.179148,0.31,No Attack
DTM,Ex,1647104265.179150,0.37,No Attack
DER,Ex,1647106965.179153,0.2,No Attack
DCM,Ex,1647109665.179155,0.24,No Attack
DERAS,Ex,1647112365.179157,0.22,No Attack
DTM,Ex,1647115065.179159,0.28,No Attack
DER,Ex,1647117765.179162,0.45,No Attack
DCM,Ex,1647120465.179164,0.26,No Attack
DERAS,Ex,1647123165.179166,0.2,No Attack
DTM,Ex,1647125865.179169,0.15,No Attack
DER,Ex,1647128565.179171,0.19,No Attack
DCM,Ex,1647131265.179173,0.33,No Attack
DERAS,Ex,1647133965.179176,0.21,No Attack
DTM,Ex,1647136665.179178,0.23,No Attack
DER,Ex,1647139365.179180,0.28,No Attack
DCM,Ex,1647142065.179182,0.3,No Attack
DERAS,Ex,1647144765.179184,0.25,No Attack
DTM,Ex,1647147465.179187,0.35,No Attack
DER,Ex,1647150165.179189,0.45,No Attack
DCM,Ex,1647152865.179191,0.29,No Attack
DERAS,Ex,1647155565.179193,0.36,No Attack
DTM,Ex,1647158265.179195,0.19,No Attack
DER,Ex,1647160965.179197,0.31,No Attack
DCM,Ex,1647163665.179199,0.19,No Attack
DERAS,Ex,1647166365.179202,0.4,No Attack
DTM,Ex,1647169065.179204,0.25,No Attack
DER,Ex,1647171765.179206,0.28,No Attack
DCM,Ex,1647174465.179208,0.18,No Attack
DERAS,Ex,1647177165.179210,0.38,No Attack
DTM,Ex,1647179865.179212,0.38,No Attack
DER,Ex,1647182565.179214,0.39,No Attack
DCM,Ex,1647185265.179216,0.35,No Attack
DERAS,Ex,1647187965.179219,0.31,No Attack
DTM,Ex,1647190665.179221,0.18,No Attack
DER,Ex,1647193365.179223,0.45,No Attack
DCM,Ex,1647196065.179225,0.39,No Attack
