Actor,Message Eval Catagory,Current Time,Transit Time,Attack Status
DER,Ex,1647053081.338943,0.21,No Attack
DCM,Ex,1647056381.338950,0.43,No Attack
DERAS,Ex,1647059681.338953,0.34,No Attack
DTM,Ex,1647062981.338955,0.41,No Attack
DER,Ex,1647066281.338957,0.32,No Attack
DCM,Ex,1647069581.338960,0.35,No Attack
DERAS,Ex,1647072881.338962,0.37,No Attack
DTM,Ex,1647076181.338964,0.2,No Attack
DER,Ex,1647079481.338966,0.25,No Attack
DCM,Ex,1647082781.338968,0.34,No Attack
DERAS,Ex,1647086081.338970,0.42,No Attack
DTM,Ex,1647089381.338972,0.42,No Attack
DER,Ex,1647092681.338974,0.42,No Attack
DCM,Ex,1647095981.338976,0.19,No Attack
DERAS,Ex,1647099281.338978,0.23,No Attack
DTM,Ex,1647102581.338980,0.17,No Attack
DER,Ex,1647105881.338982,0.16,No Attack
DCM,Ex,1647109181.338984,0.43,No Attack
DERAS,Ex,1647112481.338986,0.45,No Attack
DTM,Ex,1647115781.338988,0.41,No Attack
DER,Ex,1647119081.338990,0.39,No Attack
DCM,Ex,1647122381.338992,0.17,No Attack
DERAS,Ex,1647125681.338994,0.33,No Attack
DTM,Ex,1647128981.338996,0.18,No Attack
DER,Ex,1647132281.338998,0.21,No Attack
DCM,Ex,1647135581.339000,0.17,No Attack
DERAS,Ex,1647138881.339002,0.34,No Attack
DTM,Ex,1647142181.339004,0.32,No Attack
DER,Ex,1647145481.339006,0.23,No Attack
DCM,Ex,1647148781.339008,0.4,No Attack
DERAS,Ex,1647152081.339010,0.41,No Attack
DTM,Ex,1647155381.339012,0.17,No Attack
DER,Ex,1647158681.339014,0.26,No Attack
DCM,Ex,1647161981.339016,0.29,No Attack
DERAS,Ex,1647165281.339018,0.24,No Attack
DTM,Ex,1647168581.339020,0.32,No Attack
DER,Ex,1647171881.339022,0.28,No Attack
DCM,Ex,1647175181.339024,0.16,No Attack
DERAS,Ex,1647178481.339026,0.35,No Attack
DTM,Ex,1647181781.339028,0.18,No Attack
DER,Ex,1647185081.339030,0.18,No Attack
DCM,Ex,1647188381.339032,0.32,No Attack
DERAS,Ex,1647191681.339034,0.25,No Attack
DTM,Ex,1647194981.339036,0.45,No Attack
DER,Ex,1647198281.339038,0.25,No Attack
