Actor,Message Eval Catagory,Current Time,Transit Time,Attack Status
DER,Ex,1647052428.687340,0.38,No Attack
DCM,Ex,1647053028.687347,0.45,No Attack
DERAS,Ex,1647053628.687350,0.39,No Attack
DTM,Ex,1647054228.687352,0.35,No Attack
DER,Ex,1647054828.687355,0.33,No Attack
DCM,Ex,1647055428.687357,0.4,No Attack
DERAS,Ex,1647056028.687359,0.39,No Attack
DTM,Ex,1647056628.687361,0.37,No Attack
DER,Ex,1647057228.687363,0.18,No Attack
DCM,Ex,1647057828.687365,0.26,No Attack
DERAS,Ex,1647058428.687367,0.18,No Attack
DTM,Ex,1647059028.687369,0.37,No Attack
DER,Ex,1647059628.687371,0.41,No Attack
DCM,Ex,1647060228.687373,0.21,No Attack
DERAS,Ex,1647060828.687375,0.17,No Attack
DTM,Ex,1647061428.687377,0.18,No Attack
DER,Ex,1647062028.687379,0.18,No Attack
DCM,Ex,1647062628.687381,0.2,No Attack
DERAS,Ex,1647063228.687383,0.3,No Attack
DTM,Ex,1647063828.687385,0.27,No Attack
DER,Ex,1647064428.687387,0.26,No Attack
DCM,Ex,1647065028.687389,0.29,No Attack
DERAS,Ex,1647065628.687391,0.4,No Attack
DTM,Ex,1647066228.687393,0.36,No Attack
DER,Ex,1647066828.687395,0.31,No Attack
DCM,Ex,1647067428.687397,0.38,No Attack
DERAS,Ex,1647068028.687399,0.36,No Attack
DTM,Ex,1647068628.687401,0.24,No Attack
DER,Ex,1647069228.687403,0.35,No Attack
DCM,Ex,1647069828.687405,0.45,No Attack
DERAS,Ex,1647070428.687407,0.35,No Attack
DTM,Ex,1647071028.687409,0.39,No Attack
DER,Ex,1647071628.687411,0.3,No Attack
DCM,Ex,1647072228.687412,0.43,No Attack
DERAS,Ex,1647072828.687414,0.17,No Attack
DTM,Ex,1647073428.687417,0.17,No Attack
DER,Ex,1647074028.687418,0.36,No Attack
DCM,Ex,1647074628.687420,0.42,No Attack
DERAS,Ex,1647075228.687422,0.35,No Attack
DTM,Ex,1647075828.687424,0.42,No Attack
DER,Ex,1647076428.687426,0.33,No Attack
DCM,Ex,1647077028.687428,0.28,No Attack
DERAS,Ex,1647077628.687430,0.4,No Attack
DTM,Ex,1647078228.687432,0.27,No Attack
DER,Ex,1647078828.687434,0.35,No Attack
DCM,Ex,1647079428.687436,0.37,No Attack
DERAS,Ex,1647080028.687438,0.22,No Attack
DTM,Ex,1647080628.687440,0.4,No Attack
DER,Ex,1647081228.687442,0.25,No Attack
DCM,Ex,1647081828.687444,0.21,No Attack
DERAS,Ex,1647082428.687446,0.43,No Attack
DTM,Ex,1647083028.687448,0.19,No Attack
DER,Ex,1647083628.687450,0.19,No Attack
DCM,Ex,1647084228.687452,0.32,No Attack
DERAS,Ex,1647084828.687454,0.34,No Attack
DTM,Ex,1647085428.687456,0.23,No Attack
DER,Ex,1647086028.687458,0.41,No Attack
DCM,Ex,1647086628.687460,0.34,No Attack
DERAS,Ex,1647087228.687462,0.2,No Attack
DTM,Ex,1647087828.687464,0.38,No Attack
DER,Ex,1647088428.687466,0.32,No Attack
DCM,Ex,1647089028.687468,0.39,No Attack
DERAS,Ex,1647089628.687470,0.29,No Attack
DTM,Ex,1647090228.687472,0.35,No Attack
DER,Ex,1647090828.687474,0.23,No Attack
DCM,Ex,1647091428.687476,0.19,No Attack
DERAS,Ex,1647092028.687478,0.36,No Attack
DTM,Ex,1647092628.687480,0.28,No Attack
DER,Ex,1647093228.687482,0.32,No Attack
DCM,Ex,1647093828.687483,0.23,No Attack
DERAS,Ex,1647094428.687485,0.25,No Attack
DTM,Ex,1647095028.687487,0.42,No Attack
DER,Ex,1647095628.687489,0.44,No Attack
DCM,Ex,1647096228.687491,0.36,No Attack
DERAS,Ex,1647096828.687493,0.23,No Attack
DTM,Ex,1647097428.687495,0.16,No Attack
DER,Ex,1647098028.687497,0.33,No Attack
DCM,Ex,1647098628.687499,0.33,No Attack
DERAS,Ex,1647099228.687501,0.4,No Attack
DTM,Ex,1647099828.687503,0.31,No Attack
DER,Ex,1647100428.687505,0.31,No Attack
DCM,Ex,1647101028.687507,0.24,No Attack
DERAS,Ex,1647101628.687509,0.22,No Attack
DTM,Ex,1647102228.687511,0.21,No Attack
DER,Ex,1647102828.687513,0.4,No Attack
DCM,Ex,1647103428.687515,0.23,No Attack
DERAS,Ex,1647104028.687517,0.37,No Attack
DTM,Ex,1647104628.687519,0.37,No Attack
DER,Ex,1647105228.687521,0.38,No Attack
DCM,Ex,1647105828.687523,0.28,No Attack
DERAS,Ex,1647106428.687525,0.28,No Attack
DTM,Ex,1647107028.687527,0.3,No Attack
DER,Ex,1647107628.687529,0.36,No Attack
DCM,Ex,1647108228.687530,0.43,No Attack
DERAS,Ex,1647108828.687532,0.34,No Attack
DTM,Ex,1647109428.687534,0.38,No Attack
DER,Ex,1647110028.687536,0.27,No Attack
DCM,Ex,1647110628.687538,0.24,No Attack
DERAS,Ex,1647111228.687540,0.15,No Attack
DTM,Ex,1647111828.687542,0.32,No Attack
DER,Ex,1647112428.687544,0.16,No Attack
DCM,Ex,1647113028.687546,0.37,No Attack
DERAS,Ex,1647113628.687548,0.38,No Attack
DTM,Ex,1647114228.687550,0.4,No Attack
DER,Ex,1647114828.687552,0.35,No Attack
DCM,Ex,1647115428.687554,0.22,No Attack
DERAS,Ex,1647116028.687556,0.17,No Attack
DTM,Ex,1647116628.687558,0.25,No Attack
DER,Ex,1647117228.687560,0.37,No Attack
DCM,Ex,1647117828.687562,0.15,No Attack
DERAS,Ex,1647118428.687564,0.44,No Attack
DTM,Ex,1647119028.687566,0.43,No Attack
DER,Ex,1647119628.687568,0.18,No Attack
DCM,Ex,1647120228.687570,0.15,No Attack
DERAS,Ex,1647120828.687572,0.36,No Attack
DTM,Ex,1647121428.687574,0.43,No Attack
DER,Ex,1647122028.687576,0.17,No Attack
DCM,Ex,1647122628.687578,0.23,No Attack
DERAS,Ex,1647123228.687580,0.28,No Attack
DTM,Ex,1647123828.687582,0.4,No Attack
DER,Ex,1647124428.687584,0.37,No Attack
DCM,Ex,1647125028.687585,0.15,No Attack
DERAS,Ex,1647125628.687587,0.41,No Attack
DTM,Ex,1647126228.687589,0.44,No Attack
DER,Ex,1647126828.687591,0.23,No Attack
DCM,Ex,1647127428.687593,0.17,No Attack
DERAS,Ex,1647128028.687595,0.15,No Attack
DTM,Ex,1647128628.687597,0.24,No Attack
DER,Ex,1647129228.687599,0.34,No Attack
DCM,Ex,1647129828.687601,0.34,No Attack
DERAS,Ex,1647130428.687603,0.44,No Attack
DTM,Ex,1647131028.687605,0.2,No Attack
DER,Ex,1647131628.687607,0.45,No Attack
DCM,Ex,1647132228.687609,0.42,No Attack
DERAS,Ex,1647132828.687611,0.37,No Attack
DTM,Ex,1647133428.687615,0.39,No Attack
DER,Ex,1647134028.687617,0.27,No Attack
DCM,Ex,1647134628.687619,0.33,No Attack
DERAS,Ex,1647135228.687621,0.31,No Attack
DTM,Ex,1647135828.687623,0.15,No Attack
DER,Ex,1647136428.687625,0.27,No Attack
DCM,Ex,1647137028.687626,0.19,No Attack
DERAS,Ex,1647137628.687628,0.45,No Attack
DTM,Ex,1647138228.687630,0.21,No Attack
DER,Ex,1647138828.687632,0.22,No Attack
DCM,Ex,1647139428.687634,0.25,No Attack
DERAS,Ex,1647140028.687636,0.39,No Attack
DTM,Ex,1647140628.687638,0.16,No Attack
DER,Ex,1647141228.687640,0.41,No Attack
DCM,Ex,1647141828.687642,0.42,No Attack
DERAS,Ex,1647142428.687644,0.23,No Attack
DTM,Ex,1647143028.687646,0.24,No Attack
DER,Ex,1647143628.687648,0.45,No Attack
DCM,Ex,1647144228.687650,0.28,No Attack
DERAS,Ex,1647144828.687652,0.24,No Attack
DTM,Ex,1647145428.687654,0.26,No Attack
DER,Ex,1647146028.687656,0.39,No Attack
DCM,Ex,1647146628.687658,0.33,No Attack
DERAS,Ex,1647147228.687660,0.28,No Attack
DTM,Ex,1647147828.687662,0.16,No Attack
DER,Ex,1647148428.687664,0.31,No Attack
DCM,Ex,1647149028.687666,0.22,No Attack
DERAS,Ex,1647149628.687667,0.16,No Attack
DTM,Ex,1647150228.687669,0.41,No Attack
DER,Ex,1647150828.687671,0.41,No Attack
DCM,Ex,1647151428.687673,0.37,No Attack
DERAS,Ex,1647152028.687675,0.34,No Attack
DTM,Ex,1647152628.687677,0.28,No Attack
DER,Ex,1647153228.687679,0.27,No Attack
DCM,Ex,1647153828.687681,0.21,No Attack
DERAS,Ex,1647154428.687683,0.21,No Attack
DTM,Ex,1647155028.687685,0.17,No Attack
DER,Ex,1647155628.687687,0.25,No Attack
DCM,Ex,1647156228.687689,0.18,No Attack
DERAS,Ex,1647156828.687691,0.44,No Attack
DTM,Ex,1647157428.687693,0.2,No Attack
DER,Ex,1647158028.687695,0.35,No Attack
DCM,Ex,1647158628.687697,0.36,No Attack
DERAS,Ex,1647159228.687699,0.28,No Attack
DTM,Ex,1647159828.687701,0.16,No Attack
DER,Ex,1647160428.687703,0.33,No Attack
DCM,Ex,1647161028.687705,0.2,No Attack
DERAS,Ex,1647161628.687707,0.17,No Attack
