Actor,Message Eval Catagory,Current Time,Transit Time,Attack Status
DER,Ex,1647052763.721213,0.15,No Attack
DCM,Ex,1647054863.721220,0.38,No Attack
DERAS,Ex,1647056963.721223,0.25,No Attack
DTM,Ex,1647059063.721226,0.18,No Attack
DER,Ex,1647061163.721228,0.34,No Attack
DCM,Ex,1647063263.721230,0.28,No Attack
DERAS,Ex,1647065363.721232,0.44,No Attack
DTM,Ex,1647067463.721234,0.43,No Attack
DER,Ex,1647069563.721236,0.42,No Attack
DCM,Ex,1647071663.721238,0.44,No Attack
DERAS,Ex,1647073763.721240,0.32,No Attack
DTM,Ex,1647075863.721242,0.41,No Attack
DER,Ex,1647077963.721244,0.35,No Attack
DCM,Ex,1647080063.721246,0.35,No Attack
DERAS,Ex,1647082163.721248,0.19,No Attack
DTM,Ex,1647084263.721250,0.44,No Attack
DER,Ex,1647086363.721252,0.37,No Attack
DCM,Ex,1647088463.721254,0.21,No Attack
DERAS,Ex,1647090563.721256,0.31,No Attack
DTM,Ex,1647092663.721258,0.31,No Attack
DER,Ex,1647094763.721260,0.34,No Attack
DCM,Ex,1647096863.721262,0.3,No Attack
DERAS,Ex,1647098963.721264,0.38,No Attack
DTM,Ex,1647101063.721266,0.36,No Attack
DER,Ex,1647103163.721268,0.45,No Attack
DCM,Ex,1647105263.721270,0.25,No Attack
DERAS,Ex,1647107363.721272,0.33,No Attack
DTM,Ex,1647109463.721274,0.25,No Attack
DER,Ex,1647111563.721276,0.18,No Attack
DCM,Ex,1647113663.721278,0.17,No Attack
DERAS,Ex,1647115763.721280,0.25,No Attack
DTM,Ex,1647117863.721282,0.37,No Attack
DER,Ex,1647119963.721284,0.28,No Attack
DCM,Ex,1647122063.721286,0.4,No Attack
DERAS,Ex,1647124163.721288,0.35,No Attack
DTM,Ex,1647126263.721290,0.39,No Attack
DER,Ex,1647128363.721292,0.37,No Attack
DCM,Ex,1647130463.721294,0.27,No Attack
DERAS,Ex,1647132563.721296,0.15,No Attack
DTM,Ex,1647134663.721298,0.32,No Attack
DER,Ex,1647136763.721300,0.32,No Attack
DCM,Ex,1647138863.721301,0.44,No Attack
DERAS,Ex,1647140963.721303,0.31,No Attack
DTM,Ex,1647143063.721305,0.44,No Attack
DER,Ex,1647145163.721307,0.28,No Attack
DCM,Ex,1647147263.721309,0.43,No Attack
DERAS,Ex,1647149363.721311,0.45,No Attack
DTM,Ex,1647151463.721313,0.44,No Attack
DER,Ex,1647153563.721315,0.35,No Attack
DCM,Ex,1647155663.721317,0.25,No Attack
DERAS,Ex,1647157763.721319,0.35,No Attack
DTM,Ex,1647159863.721321,0.24,No Attack
DER,Ex,1647161963.721323,0.31,No Attack
DCM,Ex,1647164063.721325,0.45,No Attack
DERAS,Ex,1647166163.721327,0.16,No Attack
DTM,Ex,1647168263.721329,0.23,No Attack
DER,Ex,1647170363.721331,0.42,No Attack
DCM,Ex,1647172463.721333,0.28,No Attack
DERAS,Ex,1647174563.721335,0.33,No Attack
DTM,Ex,1647176663.721337,0.44,No Attack
DER,Ex,1647178763.721338,0.27,No Attack
DCM,Ex,1647180863.721341,0.28,No Attack
DERAS,Ex,1647182963.721343,0.17,No Attack
DTM,Ex,1647185063.721345,0.28,No Attack
DER,Ex,1647187163.721346,0.4,No Attack
DCM,Ex,1647189263.721348,0.38,No Attack
DERAS,Ex,1647191363.721350,0.43,No Attack
DTM,Ex,1647193463.721352,0.45,No Attack
DER,Ex,1647195563.721354,0.41,No Attack
DCM,Ex,1647197663.721356,0.23,No Attack
