Actor,Message Eval Catagory,Current Time,Transit Time,Attack Status
DER,Ex,1647052681.552608,0.18,No Attack
DCM,Ex,1647054481.552615,0.41,No Attack
DERAS,Ex,1647056281.552618,0.45,No Attack
DTM,Ex,1647058081.552620,0.38,No Attack
DER,Ex,1647059881.552623,0.35,No Attack
DCM,Ex,1647061681.552625,0.24,No Attack
DERAS,Ex,1647063481.552627,0.45,No Attack
DTM,Ex,1647065281.552629,0.27,No Attack
DER,Ex,1647067081.552631,0.19,No Attack
DCM,Ex,1647068881.552633,0.4,No Attack
DERAS,Ex,1647070681.552635,0.29,No Attack
DTM,Ex,1647072481.552637,0.25,No Attack
DER,Ex,1647074281.552639,0.21,No Attack
DCM,Ex,1647076081.552641,0.24,No Attack
DERAS,Ex,1647077881.552643,0.34,No Attack
DTM,Ex,1647079681.552645,0.19,No Attack
DER,Ex,1647081481.552647,0.18,No Attack
DCM,Ex,1647083281.552649,0.33,No Attack
DERAS,Ex,1647085081.552651,0.23,No Attack
DTM,Ex,1647086881.552653,0.23,No Attack
DER,Ex,1647088681.552655,0.28,No Attack
DCM,Ex,1647090481.552657,0.15,No Attack
DERAS,Ex,1647092281.552659,0.37,No Attack
DTM,Ex,1647094081.552661,0.42,No Attack
DER,Ex,1647095881.552663,0.39,No Attack
DCM,Ex,1647097681.552665,0.4,No Attack
DERAS,Ex,1647099481.552667,0.15,No Attack
DTM,Ex,1647101281.552669,0.2,No Attack
DER,Ex,1647103081.552671,0.28,No Attack
DCM,Ex,1647104881.552673,0.24,No Attack
DERAS,Ex,1647106681.552675,0.2,No Attack
DTM,Ex,1647108481.552677,0.41,No Attack
DER,Ex,1647110281.552679,0.21,No Attack
DCM,Ex,1647112081.552681,0.3,No Attack
DERAS,Ex,1647113881.552683,0.17,No Attack
DTM,Ex,1647115681.552685,0.35,No Attack
DER,Ex,1647117481.552687,0.15,No Attack
DCM,Ex,1647119281.552689,0.24,No Attack
DERAS,Ex,1647121081.552691,0.31,No Attack
DTM,Ex,1647122881.552693,0.15,No Attack
DER,Ex,1647124681.552695,0.2,No Attack
DCM,Ex,1647126481.552697,0.4,No Attack
DERAS,Ex,1647128281.552698,0.19,No Attack
DTM,Ex,1647130081.552700,0.41,No Attack
DER,Ex,1647131881.552702,0.19,No Attack
DCM,Ex,1647133681.552704,0.2,No Attack
DERAS,Ex,1647135481.552706,0.4,No Attack
DTM,Ex,1647137281.552708,0.37,No Attack
DER,Ex,1647139081.552710,0.33,No Attack
DCM,Ex,1647140881.552712,0.39,No Attack
DERAS,Ex,1647142681.552714,0.34,No Attack
DTM,Ex,1647144481.552716,0.19,No Attack
DER,Ex,1647146281.552718,0.19,No Attack
DCM,Ex,1647148081.552720,0.15,No Attack
DERAS,Ex,1647149881.552722,0.39,No Attack
DTM,Ex,1647151681.552724,0.19,No Attack
DER,Ex,1647153481.552726,0.36,No Attack
DCM,Ex,1647155281.552728,0.25,No Attack
DERAS,Ex,1647157081.552730,0.37,No Attack
DTM,Ex,1647158881.552732,0.34,No Attack
DER,Ex,1647160681.552734,0.43,No Attack
DCM,Ex,1647162481.552736,0.19,No Attack
DERAS,Ex,1647164281.552738,0.4,No Attack
DTM,Ex,1647166081.552740,0.4,No Attack
DER,Ex,1647167881.552742,0.37,No Attack
DCM,Ex,1647169681.552744,0.18,No Attack
DERAS,Ex,1647171481.552745,0.18,No Attack
DTM,Ex,1647173281.552747,0.24,No Attack
DER,Ex,1647175081.552749,0.35,No Attack
DCM,Ex,1647176881.552751,0.33,No Attack
DERAS,Ex,1647178681.552753,0.21,No Attack
DTM,Ex,1647180481.552755,0.32,No Attack
DER,Ex,1647182281.552757,0.34,No Attack
DCM,Ex,1647184081.552759,0.21,No Attack
DERAS,Ex,1647185881.552761,0.39,No Attack
DTM,Ex,1647187681.552763,0.19,No Attack
DER,Ex,1647189481.552765,0.17,No Attack
DCM,Ex,1647191281.552767,0.4,No Attack
DERAS,Ex,1647193081.552769,0.4,No Attack
DTM,Ex,1647194881.552771,0.31,No Attack
DER,Ex,1647196681.552773,0.17,No Attack
