Actor,Message Eval Catagory,Current Time,Transit Time,Attack Status
DER,Ex,1647052447.903045,0.25,No Attack
DCM,Ex,1647053047.903054,0.32,No Attack
DERAS,Ex,1647053647.903058,0.18,No Attack
DTM,Ex,1647054247.903061,0.21,No Attack
DER,Ex,1647054847.903064,0.16,No Attack
DCM,Ex,1647055447.903066,0.35,No Attack
DERAS,Ex,1647056047.903069,0.37,No Attack
DTM,Ex,1647056647.903072,0.29,No Attack
DER,Ex,1647057247.903075,0.18,No Attack
DCM,Ex,1647057847.903077,0.4,No Attack
DERAS,Ex,1647058447.903080,0.41,No Attack
DTM,Ex,1647059047.903083,0.19,No Attack
DER,Ex,1647059647.903085,0.24,No Attack
DCM,Ex,1647060247.903088,0.39,No Attack
DERAS,Ex,1647060847.903091,0.32,No Attack
DTM,Ex,1647061447.903093,0.4,No Attack
DER,Ex,1647062047.903096,0.16,No Attack
DCM,Ex,1647062647.903099,0.3,No Attack
DERAS,Ex,1647063247.903101,0.38,No Attack
DTM,Ex,1647063847.903104,0.28,No Attack
DER,Ex,1647064447.903107,0.36,No Attack
DCM,Ex,1647065047.903110,0.44,No Attack
DERAS,Ex,1647065647.903113,0.37,No Attack
DTM,Ex,1647066247.903115,0.3,No Attack
DER,Ex,1647066847.903118,0.41,No Attack
DCM,Ex,1647067447.903120,0.34,No Attack
DERAS,Ex,1647068047.903123,0.3,No Attack
DTM,Ex,1647068647.903126,0.15,No Attack
DER,Ex,1647069247.903128,0.24,No Attack
DCM,Ex,1647069847.903131,0.26,No Attack
DERAS,Ex,1647070447.903134,0.37,No Attack
DTM,Ex,1647071047.903136,0.2,No Attack
DER,Ex,1647071647.903139,0.16,No Attack
DCM,Ex,1647072247.903142,0.17,No Attack
DERAS,Ex,1647072847.903144,0.44,No Attack
DTM,Ex,1647073447.903147,0.45,No Attack
DER,Ex,1647074047.903149,0.16,No Attack
DCM,Ex,1647074647.903152,0.44,No Attack
DERAS,Ex,1647075247.903155,0.28,No Attack
DTM,Ex,1647075847.903157,0.26,No Attack
DER,Ex,1647076447.903160,0.19,No Attack
DCM,Ex,1647077047.903163,0.43,No Attack
DERAS,Ex,1647077647.903165,0.37,No Attack
DTM,Ex,1647078247.903168,0.32,No Attack
DER,Ex,1647078847.903170,0.27,No Attack
DCM,Ex,1647079447.903173,0.33,No Attack
DERAS,Ex,1647080047.903176,0.25,No Attack
DTM,Ex,1647080647.903179,0.34,No Attack
