Actor,Message Eval Catagory,Current Time,Transit Time,Attack Status
DER,Ex,1647052992.349948,0.35,No Attack
DCM,Ex,1647055692.349955,0.4,No Attack
DERAS,Ex,1647058392.349958,0.29,No Attack
DTM,Ex,1647061092.349960,0.33,No Attack
DER,Ex,1647063792.349962,0.4,No Attack
DCM,Ex,1647066492.349964,0.15,No Attack
DERAS,Ex,1647069192.349967,0.39,No Attack
DTM,Ex,1647071892.349969,0.32,No Attack
DER,Ex,1647074592.349971,0.34,No Attack
DCM,Ex,1647077292.349973,0.33,No Attack
DERAS,Ex,1647079992.349975,0.17,No Attack
DTM,Ex,1647082692.349977,0.44,No Attack
DER,Ex,1647085392.349979,0.43,No Attack
DCM,Ex,1647088092.349981,0.42,No Attack
DERAS,Ex,1647090792.349983,0.36,No Attack
DTM,Ex,1647093492.349985,0.19,No Attack
DER,Ex,1647096192.349987,0.28,No Attack
DCM,Ex,1647098892.349989,0.34,No Attack
DERAS,Ex,1647101592.349991,0.24,No Attack
DTM,Ex,1647104292.349993,0.29,No Attack
DER,Ex,1647106992.349995,0.45,No Attack
DCM,Ex,1647109692.349997,0.42,No Attack
DERAS,Ex,1647112392.349999,0.16,No Attack
DTM,Ex,1647115092.350001,0.38,No Attack
DER,Ex,1647117792.350003,0.21,No Attack
DCM,Ex,1647120492.350005,0.36,No Attack
DERAS,Ex,1647123192.350007,0.17,No Attack
DTM,Ex,1647125892.350009,0.19,No Attack
DER,Ex,1647128592.350011,0.15,No Attack
DCM,Ex,1647131292.350013,0.23,No Attack
DERAS,Ex,1647133992.350015,0.3,No Attack
DTM,Ex,1647136692.350017,0.25,No Attack
DER,Ex,1647139392.350019,0.15,No Attack
DCM,Ex,1647142092.350021,0.16,No Attack
DERAS,Ex,1647144792.350023,0.38,No Attack
DTM,Ex,1647147492.350025,0.34,No Attack
DER,Ex,1647150192.350027,0.27,No Attack
DCM,Ex,1647152892.350029,0.27,No Attack
DERAS,Ex,1647155592.350031,0.17,No Attack
DTM,Ex,1647158292.350033,0.21,No Attack
DER,Ex,1647160992.350035,0.2,No Attack
DCM,Ex,1647163692.350037,0.34,No Attack
DERAS,Ex,1647166392.350039,0.23,No Attack
DTM,Ex,1647169092.350041,0.41,No Attack
DER,Ex,1647171792.350043,0.27,No Attack
DCM,Ex,1647174492.350045,0.32,No Attack
DERAS,Ex,1647177192.350046,0.18,No Attack
DTM,Ex,1647179892.350048,0.35,No Attack
DER,Ex,1647182592.350051,0.36,No Attack
DCM,Ex,1647185292.350053,0.36,No Attack
DERAS,Ex,1647187992.350054,0.44,No Attack
DTM,Ex,1647190692.350056,0.38,No Attack
DER,Ex,1647193392.350058,0.17,No Attack
DCM,Ex,1647196092.350060,0.16,No Attack
