dataset1_40hr_10min_ideal4.csv,27/03/2022
Actor,Message Eval Catagory,Current Time,Transit Time,trust score,reputation,distrust score,certainty,relative factor of certainty,expected message count,unexpected message count,total message count,time stamp,registration date,communication frequency,message transit time,average transit time,time since last communication,timeout count,alert count,other action count,SD transit time,Max CommFreq,Min TSLC,DTM response
DER,Ex,1648428308.109263,0.37,0.1,0,0.0,0.1,1.0,1,0,1,1648428308.109263,1648428308.109263,0.001,0.37,0.185,0,0,0,0,0.2193171219946131,0.0,100000.0,Do nothing
DCM,Ex,1648428908.109271,0.17,0.1,0,0.0,0.1,1.0,1,0,1,1648428908.109271,1648428908.109271,0.001,0.17,0.05666666666666667,0,0,0,0,0.11782755761422424,0.0,100000.0,Do nothing
DERAS,Ex,1648429508.109274,0.41,0.1,0,0.0,0.1,1.0,1,0,1,1648429508.109274,1648429508.109274,0.001,0.41,0.1025,0,0,0,0,0.14787382008545888,0.0,100000.0,Do nothing
DTM,Ex,1648430108.109277,0.36,0.1,0,0.0,0.1,1.0,1,0,1,1648430108.109277,1648430108.109277,0.001,0.36,0.072,0,0,0,0,0.12,0.0,100000.0,Do nothing
DER,Ex,1648430708.109279,0.24,0.2,0,0.0,0.07930215110887702,1.0,2,0,2,1648430708.109279,1648428308.109263,0.00083333332778679,0.24,0.19416666666666668,2400.000015974045,0,0,0,0.19024545548667737,0.001,2400.000015974045,Do nothing
DCM,Ex,1648431308.109281,0.34,0.2,0,0.0,0.07930215130582603,1.0,2,0,2,1648431308.109281,1648428908.109271,0.0008333333298563957,0.34,0.09714285714285716,2400.0000100135803,0,0,0,0.011615534207286202,0.001,2400.0000100135803,Do nothing
DERAS,Ex,1648431908.109283,0.44,0.2,0,0.0,0.07930215133733788,1.0,2,0,2,1648431908.109283,1648429508.109274,0.0008333333301875326,0.44,0.1446875,2400.000009059906,0,0,0,0.02333758464672085,0.001,2400.000009059906,Do nothing
DTM,Ex,1648432508.109286,0.35,0.2,0,0.0,0.07930215133733788,1.0,2,0,2,1648432508.109286,1648430108.109277,0.0008333333301875326,0.35,0.10288888888888888,2400.000009059906,0,0,0,0.026431252545256186,0.001,2400.000009059906,Do nothing
DER,Ex,1648433108.109288,0.2,0.23790645332663107,0,0.0,0.08705751428029855,1.0,3,0,3,1648433108.109288,1648428308.109263,0.000624999996740371,0.2,0.19475,2400.000009059906,0,0,0,0.14666035339947622,0.001,2400.000009059906,Do nothing
DCM,Ex,1648433708.109290,0.26,0.2379064539174781,0,0.0,0.08705751439272758,1.0,3,0,3,1648433708.10929,1648428908.109271,0.0006249999975475172,0.26,0.11194805194805196,2400.0000088214874,0,0,0,0.08342972779842615,0.001,2400.0000088214874,Do nothing
