dataset1_40hr_10min_flawed1.csv,27/03/2022
Actor,Message Eval Catagory,Current Time,Transit Time,trust score,reputation,distrust score,certainty,relative factor of certainty,expected message count,unexpected message count,total message count,time stamp,registration date,communication frequency,message transit time,average transit time,time since last communication,timeout count,alert count,other action count,SD transit time,Max CommFreq,Min TSLC,DTM response
DCM,N,1648428292.766264,0.39,-1.0,0,0.1,0.1,1.0,0,1,1,1648428292.766264,1648428292.766264,0.001,0.39,0.195,0,0,0,0,0.20712315177207977,0.0,100000.0,Do nothing
DERAS,N,1648428892.766272,0.26,-1.0,0,0.1,0.1,1.0,0,1,1,1648428892.766272,1648428892.766272,0.001,0.26,0.08666666666666667,0,0,0,0,0.09763879010584539,0.0,100000.0,Do nothing
DTM,Dis,1648429492.766276,0.39,-1.0,0,0.1,0.1,1.0,0,1,1,1648429492.766276,1648429492.766276,0.001,0.39,0.0975,0,0,0,0,0.13490737563232044,0.0,100000.0,Do nothing
DERAS,Ind,1648430092.766279,0.31,-2.0,0,0.31720860471911466,0.15860430235955733,1.0,0,2,2,1648430092.766279,1648428892.766272,0.0016666666570636962,0.31,0.13133333333333336,1200.0000069141388,0,0,0,0.12459935794377115,0.001,1200.0000069141388,Do nothing
DCM,Ux,1648430692.766282,0.32,-2.0,0,0.15860430207595075,0.07930215103797537,1.0,0,2,2,1648430692.766282,1648428292.766264,0.000833333327041732,0.32,0.21583333333333335,2400.000018119812,0,0,0,0.1875277757204694,0.001,2400.000018119812,Do nothing
DCM,Dis,1648431292.766285,0.43,-2.379064531139261,0,0.41787606780236364,0.13929202260078788,1.0,0,3,3,1648431292.766285,1648428292.766264,0.0009999999930063884,0.43,0.24642857142857144,600.000002861023,0,0,0,0.1603833453333527,0.001,600.000002861023,Do nothing
DCM,Ux,1648431892.766288,0.37,-5.571680904031515,0,0.8056410917221535,0.20141027293053837,1.0,0,4,4,1648431892.766288,1648428292.766264,0.0011111111036789271,0.37,0.261875,600.0000030994415,0,0,0,0.1757244480220469,0.001,600.000002861023,Do nothing
DER,Ind,1648432492.766291,0.38,-1.0,0,0.1,0.1,1.0,0,1,1,1648432492.766291,1648432492.766291,0.001,0.38,0.042222222222222223,0,0,0,0,0.11301425672109791,0.0,100000.0,Do nothing
DERAS,Ind,1648433092.766294,0.29,-4.75812907078672,0,0.07163589793125805,0.023878632643752683,1.0,0,3,3,1648433092.766294,1648428892.766272,0.0007142857105553556,0.29,0.14720000000000003,3000.0000150203705,0,0,0,0.10603283907810337,0.0016666666570636962,1200.0000069141388,Do nothing
DER,Dis,1648433692.766297,0.2,-2.0,0,0.3172086049081857,0.15860430245409285,1.0,0,2,2,1648433692.766297,1648432492.766291,0.0016666666580571069,0.2,0.05656565656565657,1200.000006198883,0,0,0,0.050010099990003026,0.001,1200.000006198883,Do nothing
DTM,Ind,1648434292.766300,0.45,-2.0,0,0.07930215123886337,0.03965107561943169,1.0,0,2,2,1648434292.7663,1648429492.766276,0.0004166666645763649,0.45,0.126875,4800.0000240802765,0,0,0,0.053724888425790505,0.001,4800.0000240802765,Do nothing
DCM,N,1648434892.766302,0.34,-10.07051364652692,0,0.15081764805495776,0.03016352961099155,1.0,0,5,5,1648434892.766302,1648428292.766264,0.0007575757531970876,0.34,0.2678846153846154,3000.000014066696,0,0,0,0.14181035322588856,0.0011111111036789271,600.000002861023,Do nothing
DTM,Dis,1648435492.766306,0.4,-1.1895322685829506,0,0.20893803431630442,0.06964601143876814,1.0,0,3,3,1648435492.766306,1648429492.766276,0.000499999997496605,0.4,0.14638392857142857,1200.0000059604645,0,0,0,0.05344582344726332,0.001,1200.0000059604645,Do nothing
DER,Dis,1648436092.766308,0.38,-4.7581290736227855,0,0.10446901778498732,0.034823005928329105,1.0,0,3,3,1648436092.766308,1648432492.766291,0.0008333333293596904,0.38,0.07812794612794613,2400.0000109672546,0,0,0,0.05655408560276259,0.0016666666580571069,1200.000006198883,Do nothing
DTM,Err,1648436692.766311,0.37,-2.7858404575507256,0,0.40282054675478124,0.10070513668869531,1.0,0,4,4,1648436692.766311,1648429492.766276,0.0005555555528512707,0.37,0.16035993303571427,1200.0000050067902,0,0,0,0.07193607653425961,0.001,1200.0000050067902,Do nothing
DTM,Ux,1648437292.766314,0.44,-5.035256834434765,0,0.7089718456627881,0.14179436913255763,1.0,0,5,5,1648437292.766314,1648429492.766276,0.000641025637890617,0.44,0.17680934873949578,600.0000030994415,0,0,0,0.057969668402541585,0.001,600.0000030994415,Do nothing
DERAS,Dis,1648437892.766317,0.36,-0.9551453057501074,0,0.04833846593166715,0.012084616482916788,1.0,0,4,4,1648437892.766317,1648428892.766272,0.00044444444223097813,0.36,0.15902222222222226,4800.000022888184,0,0,0,0.06962682977729637,0.0016666666570636962,1200.0000069141388,Do nothing
DER,Dis,1648438492.766319,0.16,-1.3929202371331642,0,0.14501539769319918,0.036253849423299796,1.0,0,4,4,1648438492.766319,1648432492.766291,0.0006666666635407342,0.16,0.08243700159489634,2400.0000109672546,0,0,0,0.062065141842783805,0.0016666666580571069,1200.000006198883,Do nothing
DERAS,Ux,1648439092.766322,0.35,-0.6042308241458394,0,0.3252929663565954,0.06505859327131908,1.0,0,5,5,1648439092.766322,1648428892.766272,0.0004901960760366454,0.35,0.16857111111111117,1200.0000050067902,0,0,0,0.07317207149441397,0.0016666666570636962,1200.0000050067902,Do nothing
DERAS,Ind,1648439692.766325,0.34,-3.903515596279145,0,0.5183635590828526,0.08639392651380876,1.0,0,6,6,1648439692.766325,1648428892.766272,0.0005555555528328743,0.34,0.1767343915343916,600.0000030994415,0,0,0,0.07695731586800873,0.0016666666570636962,600.0000030994415,Do nothing
DERAS,Err,1648440292.766328,0.31,-6.047574855966613,0,0.7615938745283981,0.1087991249326283,1.0,0,7,7,1648440292.766328,1648428892.766272,0.0006140350847014576,0.31,0.18279191919191923,600.0000030994415,0,0,0,0.0820799785829072,0.0016666666570636962,600.0000030994415,Do nothing
DCM,Err,1648440892.766331,0.38,-1.809811776659493,0,0.06664674334205377,0.01110779055700896,1.0,0,6,6,1648440892.766331,1648428292.766264,0.00047619047365851777,0.38,0.2727591973244147,6000.000028848648,0,0,0,0.10228199680974888,0.0011111111036789271,600.000002861023,Do nothing
DER,Ind,1648441492.766334,0.36,-1.8126924711649899,0,0.14746614469719377,0.029493228939438752,1.0,0,5,5,1648441492.766334,1648432492.766291,0.000555555552891743,0.36,0.09400212652844232,3000.0000150203705,0,0,0,0.01604416851585024,0.0016666666580571069,1200.000006198883,Do nothing
DCM,N,1648442092.766337,0.29,-0.7775453389906273,0,0.4718570746043356,0.06740815351490509,1.0,0,7,7,1648442092.766337,1648428292.766264,0.0005072463741299485,0.29,0.2734488294314381,1200.0000059604645,0,0,0,0.10576093258215247,0.0011111111036789271,600.000002861023,Do nothing
DER,Ind,1648442692.766339,0.32,-1.7695937363663252,0,0.5488555329177631,0.09147592215296052,1.0,0,6,6,1648442692.766339,1648432492.766291,0.0005882352913402219,0.32,0.10269435243119453,1200.0000050067902,0,0,0,0.03485686900471473,0.0016666666580571069,1200.0000050067902,Do nothing
DCM,Dis,1648443292.766342,0.33,-5.392652281192407,0,0.6329855129329217,0.07912318911661521,1.0,0,8,8,1648443292.766342,1648428292.766264,0.0005333333305613201,0.33,0.27554331723027375,1200.0000050067902,0,0,0,0.09939846596530404,0.0011111111036789271,600.000002861023,Do nothing
DER,Ind,1648443892.766345,0.43,-6.403314550707236,0,0.7615938735966157,0.10879912479951653,1.0,0,7,7,1648443892.766345,1648432492.766291,0.0006140350848041927,0.43,0.11438383984436616,1200.0000059604645,0,0,0,0.031244311251229565,0.0016666666580571069,1200.0000050067902,Do nothing
DERAS,Err,1648444492.766348,0.25,-8.703929994610265,0,0.11593141254025655,0.014491426567532068,1.0,0,8,8,1648444492.766348,1648428892.766272,0.0005128205103281687,0.25,0.1851094392197841,4200.000019788742,0,0,0,0.0775305052907204,0.0016666666570636962,600.0000030994415,Do nothing
DERAS,Ind,1648445092.766351,0.41,-1.3042283910778862,0,1.0871155461026372,0.12079061623362636,1.0,0,9,9,1648445092.766351,1648428892.766272,0.0005555555528492267,0.41,0.1926057912457913,600.0000030994415,0,0,0,0.05883954257010091,0.0016666666570636962,600.0000030994415,Do nothing
DTM,Ind,1648445692.766353,0.15,-8.507662147953457,0,0.04113996479777668,0.0068566607996294465,1.0,0,6,6,1648445692.766353,1648429492.766276,0.00037037036860975765,0.15,0.17594453103822172,8400.000038862228,0,0,0,0.07745233660110931,0.001,600.0000030994415,Do nothing
DTM,N,1648446292.766356,0.27,-0.4799662559740613,0,0.8613264008799614,0.12304662869713734,1.0,0,7,7,1648446292.766356,1648429492.766276,0.0004166666646798452,0.27,0.1788837644432773,600.0000030994415,0,0,0,0.0703651278696773,0.001,600.0000030994415,Do nothing
