dataset1_40hr_10min_ideal7.csv,27/03/2022
Actor,Message Eval Catagory,Current Time,Transit Time,trust score,reputation,distrust score,certainty,relative factor of certainty,expected message count,unexpected message count,total message count,time stamp,registration date,communication frequency,message transit time,average transit time,time since last communication,timeout count,alert count,other action count,SD transit time,Max CommFreq,Min TSLC,DTM response
DER,Ex,1648428321.113657,0.26,0.1,0,0.0,0.1,1.0,1,0,1,1648428321.113657,1648428321.113657,0.001,0.26,0.13,0,0,0,0,0.24979991993593592,0.0,100000.0,Do nothing
DCM,Ex,1648428921.113666,0.19,0.1,0,0.0,0.1,1.0,1,0,1,1648428921.113666,1648428921.113666,0.001,0.19,0.06333333333333334,0,0,0,0,0.11669047376142866,0.0,100000.0,Do nothing
DERAS,Ex,1648429521.113670,0.26,0.1,0,0.0,0.1,1.0,1,0,1,1648429521.11367,1648429521.11367,0.001,0.26,0.065,0,0,0,0,0.02943920288775952,0.0,100000.0,Do nothing
DTM,Ex,1648430121.113672,0.26,0.1,0,0.0,0.1,1.0,1,0,1,1648430121.113672,1648430121.113672,0.001,0.26,0.052000000000000005,0,0,0,0,0.06244997998398399,0.0,100000.0,Do nothing
DER,Ex,1648430721.113675,0.34,0.2,0,0.0,0.07930215103797537,1.0,2,0,2,1648430721.113675,1648428321.113657,0.000833333327041732,0.34,0.165,2400.000018119812,0,0,0,0.13682105101189657,0.001,2400.000018119812,Do nothing
DCM,Ex,1648431321.113677,0.2,0.2,0,0.0,0.0793021512743142,1.0,2,0,2,1648431321.113677,1648428921.113666,0.0008333333295252589,0.2,0.08285714285714287,2400.0000109672546,0,0,0,0.09619754806630082,0.001,2400.0000109672546,Do nothing
DERAS,Ex,1648431921.113680,0.24,0.2,0,0.0,0.07930215131370401,1.0,2,0,2,1648431921.11368,1648429521.11367,0.0008333333299391799,0.24,0.08687500000000001,2400.0000097751617,0,0,0,0.08006693628280208,0.001,2400.0000097751617,Do nothing
DTM,Ex,1648432521.113682,0.28,0.2,0,0.0,0.07930215130582603,1.0,2,0,2,1648432521.113682,1648430121.113672,0.0008333333298563957,0.28,0.07733333333333334,2400.0000100135803,0,0,0,0.04106904755003048,0.001,2400.0000100135803,Do nothing
DER,Ex,1648433121.113685,0.41,0.2379064531139261,0,0.0,0.08705751422840823,1.0,3,0,3,1648433121.113685,1648428321.113657,0.000624999996367842,0.41,0.1895,2400.0000097751617,0,0,0,0.09947082207584518,0.001,2400.0000097751617,Do nothing
DCM,Ex,1648433721.113687,0.41,0.2379064538229426,0,0.0,0.08705751435380985,1.0,3,0,3,1648433721.113687,1648428921.113666,0.0006249999972681205,0.41,0.1125974025974026,2400.0000100135803,0,0,0,0.04640169052003257,0.001,2400.0000100135803,Do nothing
DERAS,Ex,1648434321.113690,0.35,0.23790645394111204,0,0.0,0.08705751436678243,1.0,3,0,3,1648434321.11369,1648429521.11367,0.0006249999974233409,0.35,0.10880208333333334,2400.0000100135803,0,0,0,0.03897357301992463,0.001,2400.0000097751617,Do nothing
DTM,Ex,1648434921.113692,0.39,0.2379064539174781,0,0.0,0.0870575143711066,1.0,3,0,3,1648434921.113692,1648430121.113672,0.0006249999973922968,0.39,0.10138461538461539,2400.0000100135803,0,0,0,0.04138778464654416,0.001,2400.0000100135803,Do nothing
DER,Ex,1648435521.113695,0.37,0.3482300569136329,0,0.0,0.10070513663867453,1.0,4,0,4,1648435521.113695,1648428321.113657,0.0005555555526305129,0.37,0.20239285714285712,2400.0000100135803,0,0,0,0.10213409629684704,0.001,2400.0000097751617,Do nothing
DCM,Ex,1648436121.113697,0.35,0.3482300574152394,0,0.0,0.10070513674538552,1.0,4,0,4,1648436121.113697,1648428921.113666,0.0005555555531640111,0.35,0.1284242424242424,2400.0000100135803,0,0,0,0.05690426379538917,0.001,2400.0000100135803,Do nothing
DERAS,Ex,1648436721.113699,0.43,0.3482300574671297,0,0.0,0.10070513677539801,1.0,4,0,4,1648436721.113699,1648429521.11367,0.0005555555533295796,0.43,0.128876953125,2400.000009059906,0,0,0,0.024816863945936227,0.001,2400.000009059906,Do nothing
DTM,Ex,1648437321.113702,0.44,0.3482300574844264,0,0.0,0.1007051367587244,1.0,4,0,4,1648437321.113702,1648430121.113672,0.0005555555532375971,0.44,0.1213031674208145,2400.0000100135803,0,0,0,0.041598979712514236,0.001,2400.0000100135803,Do nothing
DER,Ex,1648437921.113704,0.41,0.5035256831933727,0,0.0,0.115207924919983,1.0,5,0,5,1648437921.113704,1648428321.113657,0.0005208333307851313,0.41,0.2139265873015873,2400.000009059906,0,0,0,0.08704551166932184,0.001,2400.000009059906,Do nothing
