dataset1_40hr_10min_ideal1.csv,27/03/2022
Actor,Message Eval Catagory,Current Time,Transit Time,trust score,reputation,distrust score,certainty,relative factor of certainty,expected message count,unexpected message count,total message count,time stamp,registration date,communication frequency,message transit time,average transit time,time since last communication,timeout count,alert count,other action count,SD transit time,Max CommFreq,Min TSLC,DTM response
DER,Ex,1648428285.838922,0.42,0.1,0,0.0,0.1,1.0,1,0,1,1648428285.838922,1648428285.838922,0.001,0.42,0.21,0,0,0,0,0.18330302779823365,0.0,100000.0,Do nothing
DCM,Ex,1648428885.838929,0.34,0.1,0,0.0,0.1,1.0,1,0,1,1648428885.838929,1648428885.838929,0.001,0.34,0.11333333333333334,0,0,0,0,0.03366501646120703,0.0,100000.0,Do nothing
DERAS,Ex,1648429485.838932,0.26,0.1,0,0.0,0.1,1.0,1,0,1,1648429485.838932,1648429485.838932,0.001,0.26,0.065,0,0,0,0,0.02943920288775952,0.0,100000.0,Do nothing
DTM,Ex,1648430085.838934,0.31,0.1,0,0.0,0.1,1.0,1,0,1,1648430085.838934,1648430085.838934,0.001,0.31,0.062,0,0,0,0,0.09233092656309695,0.0,100000.0,Do nothing
DER,Ex,1648430685.838937,0.17,0.2,0,0.0,0.07930215114038887,1.0,2,0,2,1648430685.838937,1648428285.838922,0.0008333333281179269,0.17,0.20333333333333334,2400.0000150203705,0,0,0,0.20500406500034743,0.001,2400.0000150203705,Do nothing
DCM,Ex,1648431285.838939,0.34,0.2,0,0.0,0.07930215130582603,1.0,2,0,2,1648431285.838939,1648428885.838929,0.0008333333298563957,0.34,0.1457142857142857,2400.0000100135803,0,0,0,0.10696387166361285,0.001,2400.0000100135803,Do nothing
DERAS,Ex,1648431885.838941,0.21,0.2,0,0.0,0.07930215133733788,1.0,2,0,2,1648431885.838941,1648429485.838932,0.0008333333301875326,0.21,0.083125,2400.000009059906,0,0,0,0.08674675786448736,0.001,2400.000009059906,Do nothing
DTM,Ex,1648432485.838943,0.21,0.2,0,0.0,0.07930215133733788,1.0,2,0,2,1648432485.838943,1648430085.838934,0.0008333333301875326,0.21,0.07844444444444444,2400.000009059906,0,0,0,0.07694514640674587,0.001,2400.000009059906,Do nothing
DER,Ex,1648433085.838945,0.23,0.23790645342116662,0,0.0,0.08705751431921628,1.0,3,0,3,1648433085.838945,1648428285.838922,0.0006249999970197677,0.23,0.20600000000000002,2400.000007867813,0,0,0,0.14902149981599103,0.001,2400.000007867813,Do nothing
DCM,Ex,1648433685.838947,0.19,0.2379064539174781,0,0.0,0.08705751440570016,1.0,3,0,3,1648433685.838947,1648428885.838929,0.0006249999976406495,0.19,0.14974025974025973,2400.0000081062317,0,0,0,0.11888060145624013,0.001,2400.0000081062317,Do nothing
