dataset4_40hr_10min_ideal1.csv,27/03/2022
Actor,Message Eval Catagory,Current Time,Transit Time,trust score,reputation,distrust score,certainty,relative factor of certainty,expected message count,unexpected message count,total message count,time stamp,registration date,communication frequency,message transit time,average transit time,time since last communication,timeout count,alert count,other action count,SD transit time,Max CommFreq,Min TSLC,DTM response
DER,Ex,1648429954.439031,0.44,0.1,0,0.0,0.1,1.0,1,0,1,1648429954.439031,1648429954.439031,0.001,0.44,0.22,0,0,0,0,0.16248076809271922,0.0,100000.0,Do nothing
DCM,Ex,1648430554.439038,0.36,0.1,0,0.0,0.1,1.0,1,0,1,1648430554.439038,1648430554.439038,0.001,0.36,0.12,0,0,0,0,0.06928203230275508,0.0,100000.0,Do nothing
DERAS,Ex,1648431154.439041,0.31,0.1,0,0.0,0.1,1.0,1,0,1,1648431154.439041,1648431154.439041,0.001,0.31,0.0775,0,0,0,0,0.07874007874011812,0.0,100000.0,Do nothing
DTM,Ex,1648431754.439043,0.16,0.1,0,0.0,0.1,1.0,1,0,1,1648431754.439043,1648431754.439043,0.001,0.16,0.032,0,0,0,0,0.04,0.0,100000.0,Do nothing
DER,Ex,1648432354.439045,0.36,0.2,0,0.0,0.0793021511719007,1.0,2,0,2,1648432354.439045,1648429954.439031,0.0008333333284490639,0.36,0.24333333333333332,2400.000014066696,0,0,0,0.19643489167321235,0.001,2400.000014066696,Do nothing
DCM,Ex,1648432954.439047,0.38,0.2,0,0.0,0.07930215133733788,1.0,2,0,2,1648432954.439047,1648430554.439038,0.0008333333301875326,0.38,0.15714285714285717,2400.000009059906,0,0,0,0.09860937847795984,0.001,2400.000009059906,Do nothing
DERAS,Ex,1648433554.439049,0.2,0.2,0,0.0,0.07930215136884973,1.0,2,0,2,1648433554.439049,1648431154.439041,0.0008333333305186695,0.2,0.09281249999999999,2400.0000081062317,0,0,0,0.09878728952364554,0.001,2400.0000081062317,Do nothing
DTM,Ex,1648434154.439051,0.16,0.2,0,0.0,0.07930215137672769,1.0,2,0,2,1648434154.439051,1648431754.439043,0.0008333333306014538,0.16,0.04622222222222223,2400.000007867813,0,0,0,0.05672545969648706,0.001,2400.000007867813,Do nothing
DER,Ex,1648434754.439053,0.26,0.2379064535157021,0,0.0,0.08705751433218886,1.0,3,0,3,1648434754.439053,1648429954.439031,0.0006249999971129001,0.26,0.24500000000000002,2400.0000081062317,0,0,0,0.1635259635065354,0.001,2400.0000081062317,Do nothing
DCM,Ex,1648435354.439055,0.44,0.23790645401201366,0,0.0,0.08705751442732113,1.0,3,0,3,1648435354.439055,1648430554.439038,0.0006249999977958699,0.44,0.18285714285714286,2400.000007867813,0,0,0,0.07641989269817122,0.001,2400.000007867813,Do nothing
DERAS,Ex,1648435954.439057,0.28,0.2379064541065492,0,0.0,0.0870575144402937,1.0,3,0,3,1648435954.439057,1648431154.439041,0.0006249999978890022,0.28,0.10841145833333332,2400.0000081062317,0,0,0,0.07134994319506772,0.001,2400.0000081062317,Do nothing
DTM,Ex,1648436554.439059,0.24,0.23790645413018308,0,0.0,0.08705751443596951,1.0,3,0,3,1648436554.439059,1648431754.439043,0.0006249999979200463,0.24,0.06112820512820513,2400.0000081062317,0,0,0,0.03490646843296438,0.001,2400.000007867813,Do nothing
DER,Ex,1648437154.439061,0.45,0.34823005732875545,0,0.0,0.1007051367587244,1.0,4,0,4,1648437154.439061,1648429954.439031,0.0005555555532375971,0.45,0.2596428571428572,2400.000007867813,0,0,0,0.11347410993867116,0.001,2400.000007867813,Do nothing
DCM,Ex,1648437754.439063,0.36,0.3482300577092845,0,0.0,0.10070513681874933,1.0,4,0,4,1648437754.439063,1648430554.439038,0.0005555555536239235,0.36,0.19466666666666665,2400.0000081062317,0,0,0,0.09669363921140614,0.001,2400.000007867813,Do nothing
DERAS,Ex,1648438354.439065,0.25,0.3482300577611748,0,0.0,0.10070513684209238,1.0,4,0,4,1648438354.439065,1648431154.439041,0.0005555555536975095,0.25,0.11726074218749999,2400.000007867813,0,0,0,0.07387539363497309,0.001,2400.000007867813,Do nothing
DTM,Ex,1648438954.439067,0.23,0.34823005774387805,0,0.0,0.1007051368454271,1.0,4,0,4,1648438954.439067,1648431754.439043,0.000555555553715906,0.23,0.07106184012066365,2400.000007867813,0,0,0,0.04487575020274788,0.001,2400.000007867813,Do nothing
DER,Ex,1648439554.439069,0.2,0.5035256837936221,0,0.0,0.11520792501440325,1.0,5,0,5,1648439554.439069,1648429954.439031,0.0005208333312637277,0.2,0.25632936507936516,2400.0000081062317,0,0,0,0.12561798684151054,0.001,2400.000007867813,Do nothing
DCM,Ex,1648440154.439071,0.42,0.5035256840937467,0,0.0,0.11520792508879496,1.0,5,0,5,1648440154.439071,1648430554.439038,0.0005208333315482984,0.42,0.20652631578947367,2400.000007867813,0,0,0,0.07884101998800204,0.001,2400.000007867813,Do nothing
DERAS,Ex,1648440754.439073,0.15,0.503525684210462,0,0.0,0.11520792508593375,1.0,5,0,5,1648440754.439073,1648431154.439041,0.0005208333315871035,0.15,0.11889770507812499,2400.0000081062317,0,0,0,0.07745518786139981,0.001,2400.000007867813,Do nothing
DTM,Ex,1648441354.439075,0.43,0.5035256842271355,0,0.0,0.11520792508879495,1.0,5,0,5,1648441354.439075,1648431754.439043,0.0005208333316000385,0.43,0.08815413344825108,2400.0000081062317,0,0,0,0.05752793899483257,0.001,2400.000007867813,Do nothing
DER,Ex,1648441954.439077,0.41,0.6912475500864195,0,0.0,0.1295908891622163,1.0,6,0,6,1648441954.439077,1648429954.439031,0.0004999999980827173,0.41,0.26331439393939404,2400.000007867813,0,0,0,0.09766547219046925,0.001,2400.000007867813,Do nothing
DCM,Ex,1648442554.439079,0.4,0.6912475505327698,0,0.0,0.12959088920341214,1.0,6,0,6,1648442554.439079,1648430554.439038,0.0004999999982913335,0.4,0.2149382151029748,2400.0000081062317,0,0,0,0.07907095243535858,0.001,2400.000007867813,Do nothing
DERAS,Ex,1648443154.439081,0.37,0.6912475505156025,0,0.0,0.1295908892265848,1.0,6,0,6,1648443154.439081,1648431154.439041,0.0004999999983310699,0.37,0.12936030069986978,2400.000007867813,0,0,0,0.03981066690068402,0.001,2400.000007867813,Do nothing
DTM,Ex,1648443754.439083,0.32,0.6912475505327697,0,0.0,0.1295908892137111,1.0,6,0,6,1648443754.439083,1648431754.439043,0.0004999999983310699,0.32,0.09742796811032103,2400.0000081062317,0,0,0,0.03111624094541933,0.001,2400.000007867813,Do nothing
DER,Ex,1648444354.439085,0.27,0.9071362241355142,0,0.0,0.1435544002773847,1.0,7,0,7,1648444354.439085,1648429954.439031,0.00048611110928410917,0.27,0.2635715326340327,2400.0000081062317,0,0,0,0.10232622713609041,0.001,2400.000007867813,Do nothing
DCM,Ex,1648444954.439087,0.45,0.907136224423885,0,0.0,0.1435544003439353,1.0,7,0,7,1648444954.439087,1648430554.439038,0.00048611110946117543,0.45,0.22364420713619798,2400.000007867813,0,0,0,0.0673299578803855,0.001,2400.000007867813,Do nothing
DERAS,Ex,1648445554.439089,0.25,0.9071362245860936,0,0.0,0.1435544003368049,1.0,7,0,7,1648445554.439089,1648431154.439041,0.00048611110948532083,0.25,0.13366886138916015,2400.0000081062317,0,0,0,0.06191659161476761,0.001,2400.000007867813,Do nothing
DTM,Ex,1648446154.439091,0.23,0.9071362244959776,0,0.0,0.14355440035344252,1.0,7,0,7,1648446154.439091,1648431754.439043,0.0004861111094933693,0.23,0.1019994174858272,2400.000007867813,0,0,0,0.05053564871567716,0.001,2400.000007867813,Do nothing
DER,Ex,1648446754.439093,0.32,1.1484352022190776,0,0.0,0.15699045367165448,1.0,8,0,8,1648446754.439093,1648429954.439031,0.0004761904744266653,0.32,0.26545248154623163,2400.0000081062317,0,0,0,0.09236273543034887,0.001,2400.000007867813,Do nothing
DCM,Ex,1648447354.439094,0.18,1.1484352027514824,0,0.0,0.1569904537451766,1.0,8,0,8,1648447354.439094,1648430554.439038,0.00047619047460237057,0.18,0.22223632948664318,2400.0000071525574,0,0,0,0.08757706830199308,0.001,2400.0000071525574,Do nothing
DERAS,Ex,1648447954.439096,0.4,1.148435202694439,0,0.0,0.15699045375408838,1.0,8,0,8,1648447954.439096,1648431154.439041,0.00047619047462940217,0.4,0.1419917094707489,2400.000006914139,0,0,0,0.03382080578693886,0.001,2400.000006914139,Do nothing
DTM,Ex,1648448554.439098,0.17,1.1484352028275402,0,0.0,0.1569904537563163,1.0,8,0,8,1648448554.439098,1648431754.439043,0.00047619047463616005,0.17,0.10406004119837789,2400.000006914139,0,0,0,0.05376451611279289,0.001,2400.000006914139,Do nothing
DER,Ex,1648449154.439100,0.16,1.4129140830448903,0,0.0,0.16986180331560205,1.0,9,0,9,1648449154.4391,1648429954.439031,0.00046874999831197786,0.16,0.26235093797134246,2400.000006914139,0,0,0,0.09198539657133652,0.001,2400.000006914139,Do nothing
