dataset4_40hr_10min_ideal4.csv,27/03/2022
Actor,Message Eval Catagory,Current Time,Transit Time,trust score,reputation,distrust score,certainty,relative factor of certainty,expected message count,unexpected message count,total message count,time stamp,registration date,communication frequency,message transit time,average transit time,time since last communication,timeout count,alert count,other action count,SD transit time,Max CommFreq,Min TSLC,DTM response
DER,Ex,1648429968.044879,0.38,0.1,0,0.0,0.1,1.0,1,0,1,1648429968.044879,1648429968.044879,0.001,0.38,0.19,0,0,0,0,0.21354156504062624,0.0,100000.0,Do nothing
DCM,Ex,1648430568.044888,0.15,0.1,0,0.0,0.1,1.0,1,0,1,1648430568.044888,1648430568.044888,0.001,0.15,0.049999999999999996,0,0,0,0,0.11726039399558573,0.0,100000.0,Do nothing
DERAS,Ex,1648431168.044891,0.18,0.1,0,0.0,0.1,1.0,1,0,1,1648431168.044891,1648431168.044891,0.001,0.18,0.045,0,0,0,0,0.0648074069840786,0.0,100000.0,Do nothing
DTM,Ex,1648431768.044893,0.38,0.1,0,0.0,0.1,1.0,1,0,1,1648431768.044893,1648431768.044893,0.001,0.38,0.076,0,0,0,0,0.1307669683062202,0.0,100000.0,Do nothing
DER,Ex,1648432368.044895,0.2,0.2,0,0.0,0.07930215110887702,1.0,2,0,2,1648432368.044895,1648429968.044879,0.00083333332778679,0.2,0.19166666666666665,2400.000015974045,0,0,0,0.19476481543988722,0.001,2400.000015974045,Do nothing
DCM,Ex,1648432968.044897,0.19,0.2,0,0.0,0.07930215133733788,1.0,2,0,2,1648432968.044897,1648430568.044888,0.0008333333301875326,0.19,0.06999999999999999,2400.000009059906,0,0,0,0.08504900548115382,0.001,2400.000009059906,Do nothing
DERAS,Ex,1648433568.044899,0.27,0.2,0,0.0,0.07930215137672769,1.0,2,0,2,1648433568.044899,1648431168.044891,0.0008333333306014538,0.27,0.073125,2400.000007867813,0,0,0,0.04204589329360408,0.001,2400.000007867813,Do nothing
DTM,Ex,1648434168.044901,0.34,0.2,0,0.0,0.07930215137672769,1.0,2,0,2,1648434168.044901,1648431768.044893,0.0008333333306014538,0.34,0.10533333333333333,2400.000007867813,0,0,0,0.04412104562073145,0.001,2400.000007867813,Do nothing
DER,Ex,1648434768.044903,0.39,0.23790645332663107,0,0.0,0.08705751429759534,1.0,3,0,3,1648434768.044903,1648429968.044879,0.0006249999968645474,0.39,0.21149999999999997,2400.0000081062317,0,0,0,0.12208831047874956,0.001,2400.0000081062317,Do nothing
DCM,Ex,1648435368.044905,0.17,0.23790645401201366,0,0.0,0.08705751442732113,1.0,3,0,3,1648435368.044905,1648430568.044888,0.0006249999977958699,0.17,0.07909090909090909,2400.000007867813,0,0,0,0.0787977849250276,0.001,2400.000007867813,Do nothing
DERAS,Ex,1648435968.044907,0.17,0.23790645413018308,0,0.0,0.08705751443596951,1.0,3,0,3,1648435968.044907,1648431168.044891,0.0006249999979200463,0.17,0.08119791666666666,2400.0000081062317,0,0,0,0.07671029720298114,0.001,2400.000007867813,Do nothing
DTM,Ex,1648436568.044909,0.34,0.23790645413018308,0,0.0,0.08705751443596951,1.0,3,0,3,1648436568.044909,1648431768.044893,0.0006249999979200463,0.34,0.1233846153846154,2400.0000081062317,0,0,0,0.06027571976478085,0.001,2400.000007867813,Do nothing
DER,Ex,1648437168.044911,0.42,0.34823005719038136,0,0.0,0.10070513673204667,1.0,4,0,4,1648437168.044911,1648429968.044879,0.0005555555530904252,0.42,0.2263928571428571,2400.000007867813,0,0,0,0.10333770521296336,0.001,2400.000007867813,Do nothing
DCM,Ex,1648437768.044912,0.44,0.3482300577092845,0,0.0,0.10070513684209238,1.0,4,0,4,1648437768.044912,1648430568.044888,0.0005555555536975095,0.44,0.10315151515151515,2400.0000071525574,0,0,0,0.06304674277781347,0.001,2400.0000071525574,Do nothing
DERAS,Ex,1648438368.044914,0.27,0.34823005774387805,0,0.0,0.10070513685876599,1.0,4,0,4,1648438368.044914,1648431168.044891,0.000555555553789492,0.27,0.09299804687499999,2400.000006914139,0,0,0,0.0529285583751028,0.001,2400.000006914139,Do nothing
DTM,Ex,1648438968.044916,0.22,0.34823005774387805,0,0.0,0.10070513685876599,1.0,4,0,4,1648438968.044916,1648431768.044893,0.000555555553789492,0.22,0.12906787330316744,2400.000006914139,0,0,0,0.08208703029703551,0.001,2400.000006914139,Do nothing
DER,Ex,1648439568.044918,0.29,0.5035256836602333,0,0.0,0.11520792501440326,1.0,5,0,5,1648439568.044918,1648429968.044879,0.0005208333312119875,0.29,0.22992658730158727,2400.0000071525574,0,0,0,0.11153488398465979,0.001,2400.0000071525574,Do nothing
DCM,Ex,1648440168.044920,0.26,0.503525684210462,0,0.0,0.11520792506590519,1.0,5,0,5,1648440168.04492,1648430568.044888,0.0005208333316000385,0.26,0.1114066985645933,2400.000007867813,0,0,0,0.06263921938990834,0.001,2400.0000071525574,Do nothing
DERAS,Ex,1648440768.044922,0.23,0.5035256842938299,0,0.0,0.11520792505446033,1.0,5,0,5,1648440768.044922,1648431168.044891,0.0005208333316517787,0.23,0.09984814453124999,2400.0000081062317,0,0,0,0.05997266715697286,0.001,2400.000006914139,Do nothing
DTM,Ex,1648441368.044924,0.3,0.5035256842938299,0,0.0,0.11520792505446033,1.0,5,0,5,1648441368.044924,1648431768.044893,0.0005208333316517787,0.3,0.13720749838396898,2400.0000081062317,0,0,0,0.06554687649877727,0.001,2400.000006914139,Do nothing
DER,Ex,1648441968.044926,0.16,0.6912475500864196,0,0.0,0.12959088911329625,1.0,6,0,6,1648441968.044926,1648429968.044879,0.0004999999980429808,0.16,0.22674810606060605,2400.000007867813,0,0,0,0.10644389535580302,0.001,2400.0000071525574,Do nothing
DCM,Ex,1648442568.044927,0.22,0.6912475503954312,0,0.0,0.1295908892394585,1.0,6,0,6,1648442568.044927,1648430568.044888,0.0004999999983807405,0.22,0.11612814645308925,2400.000006914139,0,0,0,0.06475043704215432,0.001,2400.000006914139,Do nothing
DERAS,Ex,1648443168.044929,0.25,0.691247550326762,0,0.0,0.12959088924975745,1.0,6,0,6,1648443168.044929,1648431168.044891,0.0004999999984204769,0.25,0.10610447184244791,2400.000006914139,0,0,0,0.05459993150786451,0.001,2400.000006914139,Do nothing
DTM,Ex,1648443768.044931,0.38,0.691247550326762,0,0.0,0.12959088924975745,1.0,6,0,6,1648443768.044931,1648431768.044893,0.0004999999984204769,0.38,0.14691919844861023,2400.000006914139,0,0,0,0.047722307779188566,0.001,2400.000006914139,Do nothing
DER,Ex,1648444368.044933,0.35,0.9071362237930738,0,0.0,0.14355440029164554,1.0,7,0,7,1648444368.044933,1648429968.044879,0.00048611110928410917,0.35,0.2314885635198135,2400.0000071525574,0,0,0,0.08679870981553255,0.001,2400.0000071525574,Do nothing
DCM,Ex,1648444968.044935,0.33,0.9071362246762095,0,0.0,0.1435544002916455,1.0,7,0,7,1648444968.044935,1648430568.044888,0.00048611110952556316,0.33,0.12404932621408594,2400.0000081062317,0,0,0,0.04534975809604102,0.001,2400.000006914139,Do nothing
DERAS,Ex,1648445568.044937,0.18,0.9071362247483021,0,0.0,0.1435544003177904,1.0,7,0,7,1648445568.044937,1648431168.044891,0.0004861111095658055,0.18,0.10874359784807477,2400.000007867813,0,0,0,0.05945505703181291,0.001,2400.000006914139,Do nothing
DTM,Ex,1648446168.044939,0.41,0.9071362247483021,0,0.0,0.14355440030115277,1.0,7,0,7,1648446168.044939,1648431768.044893,0.000486111109557757,0.41,0.15599095022624437,2400.0000081062317,0,0,0,0.041459025206553805,0.001,2400.000006914139,Do nothing
DER,Ex,1648446768.044941,0.44,1.1484352023331643,0,0.0,0.1569904536426912,1.0,8,0,8,1648446768.044941,1648429968.044879,0.0004761904744334232,0.44,0.23843894473581972,2400.000007867813,0,0,0,0.0711225054552034,0.001,2400.0000071525574,Do nothing
DCM,Ex,1648447368.044943,0.36,1.148435202333164,0,0.0,0.1569904536761104,1.0,8,0,8,1648447368.044943,1648430568.044888,0.00047619047462940217,0.36,0.13166063827169608,2400.0000081062317,0,0,0,0.03946238534299341,0.001,2400.000006914139,Do nothing
